compound	no_of_compounds	well	dose_recode	median_score	p_value
selumetinib	3	E22	3	0.4626808061312147	0.0
semagacestat	3	O10	3	0.0663925790194171	0.032
semaxanib	3	F22	3	0.2748657868078327	0.0
senicapoc	3	F22	3	0.0017305968073444	0.739
seocalcitol	3	D04	3	0.0881682665266158	0.011
sep-227900	3	P16	3	0.6582227898279583	0.037
sertaconazole	3	L16	3	0.1356325093439084	0.0
sertindole	3	E22	3	0.1337028600839312	0.0
sertraline	3	I04	3	-0.0051842101739518	0.748
setiptiline	3	P22	3	0.182425174140441	0.075
sgi-1776	3	N16	3	0.0247820228257319	0.425
siguazodan	3	B10	3	0.0060544314027956	0.471
sildenafil	2	O22	3	0.062050684863597	0.243
simeprevir	3	D22	3	0.1203206418905555	0.006
simvastatin	3	L22	3	0.028578253039912	0.393
sirolimus	2	P22	3	0.6837845416331766	0.0
sk&f-10047-(+)	3	H04	3	0.0425656975051871	0.141
snx-2112	3	I04	3	0.5617068801667634	0.0
sobetirome	3	N10	3	0.0193179103238578	0.375
sodium-gualenate	3	P16	3	0.5684739339890026	0.135
sodium-tanshinone-ii-a-sulfonate	3	L16	3	0.0424509069870431	0.097
sofalcone	4	F16	3	0.0606176371216524	0.002
sofosbuvir	3	G10	3	0.0261694683007898	0.211
solifenacin-succinate	3	L04	3	0.0274787895638879	0.324
sorbinil	3	E10	3	-0.0239569092274457	0.873
sorbitol	3	L10	3	-0.0022646384866846	0.583
sotalol	3	H04	3	0.0172412541063159	0.415
sotrastaurin	3	G10	3	0.0266536405492638	0.211
sparfloxacin	3	P10	3	-0.0014676134610288	0.985
spironolactone	3	O10	3	0.018830017397714	0.389
sr-2640	3	D04	3	0.0751008994136249	0.022
sr-33805	2	M10	3	0.0622991081140344	0.163
sta-5326	2	K04	3	0.6516493399713383	0.0
stavudine	3	D16	3	0.0270974056777467	0.24
su014813	2	H10	3	0.0178015915006728	0.373
sulbactam	3	N22	3	0.0963067993092846	0.02
sulbutiamine	3	D04	3	-0.0094839549843788	0.847
sulfafurazole	3	B16	3	0.025608618263376	0.321
sulfasalazine	3	L10	3	0.0132394723219557	0.364
sulforaphane	3	K04	3	0.0937841534452607	0.004
sumatriptan	3	A22	3	0.0752558794413355	0.042
sunitinib	3	I16	3	0.6445775084138601	0.0
suprofen	3	I16	3	0.0142977104627993	0.35
suvorexant	3	H16	3	0.0155635948392891	0.288
swainsonine	3	M22	3	0.5497917324579993	0.022
t-5224	3	C16	3	0.0262461706116743	0.353
tacalcitol	3	L04	3	0.1482630922302981	0.0
tacedinaline	3	E10	3	0.2541340641206549	0.0
tacrine	3	D10	3	0.0659690845159969	0.017
tacrolimus	2	N10	3	0.141649966862608	0.001
tadalafil	3	E22	3	0.0209293346340224	0.535
tafamidis-meglumine	3	I16	3	0.0594093818754506	0.024
tagatose	2	A16	3	0.0343304571734417	0.338
tak-285	3	A16	3	0.1417093918985903	0.001
tak-733	3	G22	3	0.6422118356375381	0.0
tak-875	3	E16	3	0.0522375105402507	0.069
taladegib	3	P10	3	0.4255456100197436	0.648
talazoparib	2	I10	3	0.1735816144250915	0.003
talinolol	3	H10	3	0.035641960783343	0.119
talmapimod	3	L10	3	0.0483098546773	0.046
talnetant	3	G04	3	0.0619722136424532	0.067
taltirelin	3	C16	3	0.0350531756678004	0.256
tamibarotene	3	P16	3	0.4782654274398185	0.303
tamoxifen	3	F22	3	0.0455190350674255	0.202
tamsulosin	2	D16	3	-0.0059653815388283	0.632
tanaproget	3	N22	3	0.1118022029396441	0.004
taranabant	3	P22	3	0.1456742084658578	0.123
targinine	3	H04	3	0.0222443073866615	0.339
tas-103	3	G22	3	0.6939125939038769	0.0
taselisib	3	A10	3	0.3427705890310667	0.0
tasisulam	2	K22	3	-0.0253333214911853	0.869
tasquinimod	3	L10	3	0.063121682807311	0.014
tazobactam	3	A10	3	0.0682803625740345	0.066
tebipenem	3	L04	3	0.0521967619957645	0.119
tecastemizole	3	I04	3	0.0774090476035254	0.021
tedizolid	3	L22	3	0.1548240804086956	0.0
tegobuvir	3	F16	3	0.045141297267676	0.089
telatinib	3	C10	3	0.0537295485901964	0.053
telbivudine	3	D04	3	0.0711217628622329	0.029
telcagepant	3	I10	3	0.022910302638287	0.286
telmesteine	3	F22	3	0.053505909456107	0.119
telmisartan	3	H16	3	0.0050875000563535	0.422
telotristat	3	E10	3	-0.0111082459754122	0.743
temazepam	3	D22	3	0.0661648904824652	0.062
temozolomide	3	K04	3	-0.0080684623092976	0.764
temsirolimus	2	A22	3	0.3631910850097773	0.0
teneligliptin	3	N16	3	0.0775254888454532	0.079
tenidap	2	A16	3	0.0581027244792913	0.184
terbinafine	3	D04	3	-0.0408516932914085	0.979
teroxirone	2	N22	3	0.0764448734371905	0.132
tesaglitazar	2	B10	3	0.1613919403190649	0.005
testosterone	3	I10	3	0.1144444679176557	0.001
tetrabenazine	3	J22	3	-0.0090444510951588	0.863
tetracaine	3	J10	3	0.0248396370392775	0.217
tetrahydrouridine	3	P04	3	0.0595408139588948	0.073
tetrindole	3	E16	3	0.0963193384625213	0.002
tg-100801	3	D10	3	0.0182811525295084	0.278
thalidomide	3	C10	3	0.0184686325945019	0.33
theobromine	3	P16	3	0.8465150919186891	0.0
theophylline	3	B16	3	0.0040113386805183	0.616
thiocolchicoside	3	F04	3	0.023721941651033	0.308
thioctic-acid	3	F04	3	0.1265277744942837	0.001
thioguanine	3	K22	3	0.1677101304469787	0.0
thiomersal	3	B22	3	0.2494286997903181	0.0
thioridazine	3	H04	3	0.0262870214485252	0.28
thiothixene	3	K22	3	0.0603442394014172	0.106
tiagabine	3	N16	3	-0.0027685788336879	0.735
tiapride	3	G04	3	0.0626459625362442	0.065
tic10	3	K16	3	-0.0004503119831147	0.595
ticagrelor	3	A22	3	0.0386848209313352	0.219
ticlopidine	3	D10	3	0.0056977716310446	0.446
tiludronate	3	L16	3	0.0583557730651151	0.034
timolol	3	O16	3	0.0576833924125273	0.081
timonacic	3	O22	3	-0.0042174778923662	0.85
tioconazole	3	N04	3	0.0795463018209223	0.031
tioguanine	3	J22	3	0.189045845628733	0.0
tipiracil	3	A10	3	0.1330103562323161	0.004
tirasemtiv	3	B10	3	0.012637063576396	0.389
tirofiban	2	C10	3	-0.0037971848352889	0.585
tivantinib	3	H16	3	0.0214681133750485	0.224
tivozanib	3	H10	3	0.1661753112928542	0.0
tizanidine	3	J04	3	0.0658439344310077	0.049
tobramycin	3	H10	3	0.0056744872679919	0.444
tofacitinib	3	P04	3	0.0264256120103069	0.351
tolazamide	3	L04	3	0.0177847376282852	0.429
tolbutamide	3	M04	3	0.0599131874016701	0.1
tolcapone	3	K22	3	0.0051900355718885	0.707
tolfenamic-acid	3	M10	3	0.0046707667417328	0.585
tolnaftate	2	P16	3	0.3666257904978221	0.597
tolperisone	3	H04	3	-0.0149316808504137	0.815
tolvaptan	3	P10	3	0.4561010861836553	0.577
topiramate	3	M10	3	0.0703227279247313	0.048
torasemide	3	O22	3	0.0695749223178281	0.078
torcetrapib	3	I04	3	0.0862046065479337	0.01
torcitabine	3	G04	3	0.0677836766508571	0.047
tosedostat	3	D16	3	0.494258528923975	0.0
tozasertib	3	L16	3	0.7738109447874438	0.0
tracazolate	3	J22	3	0.055138100298209	0.136
tramiprosate	3	E10	3	0.0449321619106148	0.065
tranilast	3	M04	3	0.0938383086496264	0.009
trapidil	3	E22	3	0.0366252179279726	0.323
travoprost	3	M04	3	0.038120081105812	0.275
trazodone	3	G10	3	0.0316356020749803	0.155
trehalose	3	P10	3	0.4675059461791814	0.534
triamcinolone	2	C04	3	0.1702858033558851	0.001
triamcinolone-acetonide	3	O22	3	0.3040847155908936	0.0
triamterene	3	K22	3	0.1349463142384356	0.0
triclabendazole	3	D22	3	0.0613994733155181	0.072
triclosan	3	P22	3	-0.0002764185638552	0.876
triflupromazine	3	G22	3	0.1058342923730379	0.004
trifluridine	3	I04	3	0.5659672813135587	0.0
trilostane	3	J22	3	0.1278197077655843	0.001
trimebutine	3	A16	3	0.099440495231013	0.011
trimetazidine	3	C10	3	-0.0438084297221711	0.965
trimethoprim	3	M04	3	0.0006504197108117	0.724
trimipramine	3	A22	3	0.0441055648287039	0.168
triptorelin	3	C16	3	0.0816683285603425	0.02
troglitazone	3	F22	3	0.1007764350138934	0.005
trovafloxacin	3	C04	3	0.0620919933744803	0.046
tyrphostin-1	3	N16	3	-0.0383753557849584	0.973
uk-383367	3	I04	3	0.0522556123682147	0.087
ulipristal	2	G22	3	0.1944037876627419	0.008
umeclidinium	3	F22	3	0.1116534291605192	0.001
urapidil	3	K04	3	0.0384619442765766	0.205
ursodeoxycholyltaurine	3	C10	3	0.0191409916309968	0.322
ursodiol	3	A10	3	0.0012612484608658	0.709
ursolic-acid	3	O22	3	0.1504752981676139	0.0
valdecoxib	3	F16	3	0.1125504759542052	0.0
valproic-acid	2	I10	3	0.0310698048817899	0.274
valrubicin	3	O16	3	0.5519940604585664	0.0
valsartan	3	C04	3	0.0263788263251768	0.322
vandetanib	3	K22	3	0.178092836054199	0.0
vanoxerine	3	F16	3	-0.0063963827937417	0.693
vardenafil	3	I16	3	0.0825083190341402	0.008
varenicline	3	I10	3	-0.0110701135237696	0.728
varespladib	3	I16	3	0.036538077708033	0.114
veliparib	3	C16	3	0.1324381044146484	0.005
vemurafenib	3	D16	3	0.1208127347804891	0.001
venlafaxine	3	D10	3	0.0241745352884313	0.198
verapamil	3	J04	3	0.0470273447458198	0.155
vgx-1027	3	F04	3	0.157064838923532	0.001
vicriviroc	3	J04	3	0.0662069207664527	0.048
vidarabine	3	M22	3	0.3638805460318788	0.259
vilazodone	3	H16	3	0.0518016254747787	0.045
vinpocetine	3	G10	3	0.0530679422350416	0.039
vismodegib	3	D04	3	0.0921752973229355	0.006
voglibose	3	L10	3	0.0404130038989984	0.087
volasertib	3	H10	3	0.622357436942099	0.0
voreloxin	3	J10	3	0.0524498021621611	0.052
voriconazole	3	J10	3	0.0803020844869291	0.005
vortioxetine	3	I10	3	0.0236788850454094	0.277
voxtalisib	3	C10	3	0.1034622079422429	0.001
vt-464	3	N10	3	-0.0141474141441865	0.823
vtp-27999	3	D16	3	0.0589059021089205	0.045
vx-222	3	J22	3	0.0307679494598327	0.359
vx-661	3	H22	3	-0.0218428245661924	0.938
vx-765	3	F22	3	0.0206928375632362	0.489
vx-809	3	F04	3	0.053658117880581	0.084
xaliproden	3	D04	3	0.009422849295985	0.588
xbd173	3	K04	3	0.0856748397782333	0.007
xl888	3	A10	3	0.1760887183330689	0.001
yohimbine	3	M10	3	-0.0055043126401929	0.723
z160	3	C10	3	0.0669432123304854	0.022
zafirlukast	2	J04	3	0.0302135347799794	0.407
zalcitabine	3	E16	3	0.0570627802284781	0.052
zaldaride	3	C16	3	0.1298641640174724	0.005
zaleplon	3	B16	3	0.0698076153516871	0.035
zaprinast	3	F16	3	0.0737957510933057	0.009
zardaverine	2	A22	3	0.0453197941924063	0.24
zd-7114	2	K04	3	0.0548398296537031	0.175
zidovudine	3	M22	3	0.1298060678670633	0.752
ziprasidone	3	M04	3	0.1535759139622869	0.001
zk-200775	2	M04	3	0.1432056429477222	0.012
zk811752	3	L10	3	0.0499813900405666	0.038
zofenopril-calcium	2	E22	3	0.145491557495048	0.01
zolpidem	2	A16	3	0.0710982411010889	0.137
zonisamide	3	J10	3	0.0115556477839291	0.368
zosuquidar	3	M10	3	0.0338904061884175	0.24
17-hydroxyprogesterone-caproate	3	N15	4	0.124763983438841	0.02
2-iminobiotin	3	B09	4	0.0424834732524639	0.088
3-amino-benzamide	3	D21	4	0.0939108977061862	0.012
3-deazaadenosine	2	O09	4	0.0163572867975468	0.435
abacavir	3	J03	4	0.089246138036628	0.02
abiraterone-acetate	3	C15	4	0.1151198544469753	0.001
abt-202	3	E15	4	0.0279189008669627	0.266
abt-239	3	I03	4	0.0097713732429822	0.518
abt-724	3	L09	4	-0.0044956501022738	0.626
acarbose	3	H03	4	0.0045562237969858	0.63
acebutolol	2	L09	4	0.0133307167343058	0.392
acecainide	3	O15	4	0.010924783629063	0.556
acenocoumarol	3	O15	4	0.0350621840600866	0.249
acetazolamide	2	M21	4	0.2666254105798686	0.53
acetylcysteine	3	O15	4	0.0363348288535491	0.233
acexamic-acid	3	J09	4	0.2819410747796784	0.0
acifran	3	F03	4	0.0403110928162178	0.17
acipimox	3	G03	4	0.0724818575969764	0.048
acivicin	3	E21	4	0.364283150108091	0.0
aclidinium	3	A09	4	0.0299703747174449	0.293
acrivastine	3	A09	4	0.2144389347454757	0.0
actarit	3	M15	4	0.0109546046615427	0.431
acy-1215	3	H21	4	0.2778492018198957	0.0
adapalene	3	N09	4	0.1261665051549352	0.001
adarotene	4	A15	4	0.4911785022779957	0.0
adatanserin	3	L15	4	0.0323789631047584	0.182
adenosine	4	G03	4	0.0417169897391413	0.164
adoprazine	3	L21	4	0.0737044441297696	0.036
afatinib	3	M03	4	0.1752244576034747	0.002
afloqualone	3	E09	4	0.0582679673138843	0.035
agi-5198	3	I15	4	0.0464167895500321	0.05
agi-6780	3	C09	4	0.0305262399482257	0.216
agomelatine	3	L03	4	0.070104367635631	0.043
agp-103	3	N09	4	0.0371343242843939	0.159
alaproclate	3	M09	4	0.035351684447972	0.178
albendazole	3	P03	4	0.460634462624791	0.0
alectinib	3	P09	4	0.3284697887344122	0.573
alisertib	2	F21	4	0.8145543113716321	0.0
aliskiren	3	I09	4	0.0292603859280503	0.204
alizapride	4	M15	4	0.014874932512703	0.335
allopurinol	3	O09	4	0.055222469309197	0.062
almitrine	3	O21	4	0.3138523415101883	0.0
almorexant	3	K21	4	0.0332269859594563	0.283
altanserin	4	C15	4	0.0427057462901509	0.056
altrenogest	3	L03	4	0.1545616027139661	0.0
altretamine	3	K21	4	0.0069563166628069	0.596
alvespimycin	3	A21	4	0.6870061063452039	0.0
alvimopan	3	P21	4	0.0873659000993081	0.268
alvocidib	3	B21	4	0.72634185849078	0.0
am-24	3	I21	4	0.1310543817481699	0.0
amantadine	3	E21	4	0.0556584414998019	0.095
ambrisentan	2	I03	4	-0.0356304953806151	0.844
ambroxol	3	B21	4	0.1431815122702747	0.001
amd11070	2	M03	4	0.0197450819348092	0.577
amg-208	3	E09	4	0.0696570480704649	0.015
amg-232	3	J21	4	0.5119745611212604	0.0
amg-517	3	P03	4	0.0195373297341102	0.522
amikacin	3	P03	4	-0.0012648567242078	0.774
amiloride	3	I09	4	-0.0194090108873251	0.805
aminocaproic-acid	3	J09	4	0.0231132433655677	0.265
aminoglutethimide	3	B15	4	0.0881056994260397	0.019
aminoguanidine	3	A09	4	-0.0269509153663782	0.905
aminolevulinic-acid	3	H09	4	0.0456526279881393	0.077
aminosalicylic-acid	3	B09	4	-0.013274641552699	0.775
amiodarone	3	K15	4	0.0499362916479156	0.049
amiprilose	3	I21	4	0.0234564907910295	0.35
amitifadine	3	E15	4	-0.0093703275883168	0.747
amlexanox	3	E09	4	0.0450025527118416	0.095
amlodipine	3	H09	4	0.0152019007566818	0.336
ammonium-glycyrrhizinate	3	O15	4	0.0309198916351592	0.304
amonafide	3	C15	4	0.1743131648190196	0.0
amoxapine	4	I15	4	0.0416026537606916	0.021
ampalex	3	A15	4	0.0085970672489456	0.549
amrinone	3	L09	4	-0.0167485165211451	0.763
amsacrine	3	D09	4	0.5875616899695738	0.0
amtolmetin-guacil	3	K03	4	0.0153003353017466	0.534
amuvatinib	3	M15	4	0.39669072170666	0.0
anamorelin	4	E21	4	0.035343502981775	0.203
anandamide	2	K15	4	0.0379576011489847	0.2
andrographolide	3	N21	4	0.0778401337759815	0.042
anecortave-acetate	3	G21	4	0.1130819582238256	0.006
anidulafungin	3	J09	4	0.0467470122048765	0.075
aniracetam	3	D21	4	0.0445299727167622	0.156
anisodamine	3	N03	4	0.0938866700386488	0.011
ap26113	3	B15	4	0.4360879823544958	0.0
apafant	3	I03	4	0.0226726732586667	0.352
apd668	3	L21	4	0.0745172453075868	0.034
aphidicolin	3	M03	4	0.8241125132071674	0.0
api-001	3	H15	4	0.0354154953124776	0.279
apixaban	3	P09	4	0.5505845608915292	0.074
apocynin	3	P21	4	0.066225681292468	0.35
apremilast	3	D03	4	0.0394136063135503	0.136
aprepitant	3	K03	4	0.0961409408481043	0.008
arbutin	3	B15	4	0.0420559514498293	0.201
argatroban	3	J21	4	0.0681538503522232	0.025
arglabin	3	D15	4	-0.0019305176102148	0.543
aripiprazole	3	F21	4	0.1194730474647789	0.001
arofylline	3	I09	4	0.0278228854716506	0.216
arry-334543	3	D09	4	0.1137557169856567	0.0
artesunate	3	M15	4	0.2020478213333555	0.0
asa-404	3	G09	4	0.079279746137013	0.01
asc-j9	3	P09	4	0.5704880152644487	0.055
asenapine	3	I15	4	0.4345160210765318	0.0
aspirin	3	O21	4	0.0978761495331383	0.016
at13387	3	F03	4	0.2581132855554359	0.0
ataluren	3	I03	4	0.031003989535907	0.27
atenolol	2	B15	4	0.1984554495961715	0.008
atipamezole	2	F15	4	-0.0270694393076225	0.813
atn-161	4	D03	4	0.0351641072852393	0.096
atomoxetine	3	E09	4	0.0284706113020897	0.234
atorvastatin	3	H03	4	0.0554180348000473	0.108
atracurium	3	J21	4	0.065415559504702	0.034
atrasentan	3	D21	4	0.0457166161653731	0.151
av-608	3	G21	4	0.0342344894681705	0.257
avagacestat	3	J03	4	0.1728470748494706	0.001
avanafil	3	L15	4	0.0874609889064073	0.002
avasimibe	3	B09	4	0.1505263599804797	0.0
avl-292	3	A21	4	0.1176261778199922	0.008
avn-944	3	A15	4	0.5507220114418911	0.0
azacitidine	3	L15	4	0.5952735680252188	0.0
azathioprine	3	F21	4	0.0558238012447112	0.123
azd1208	3	G03	4	0.1542800901948327	0.0
azd1480	3	L21	4	0.0643132027345212	0.072
azd1981	3	B15	4	0.0433540669524068	0.19
azd2014	3	H03	4	0.6175151056269912	0.0
azd3514	3	D21	4	0.1540099039664917	0.0
azd4547	3	B21	4	0.0520908275020878	0.166
azd5363	3	N09	4	0.2814838037318898	0.0
azd7545	3	B09	4	0.0595875104421319	0.026
azd7687	3	L15	4	0.1227716859987438	0.0
azd7762	3	P09	4	0.6395229454405851	0.014
azd8931	3	M03	4	0.4012566998344281	0.0
azd9668	3	L21	4	0.0134244814650278	0.572
azelaic-acid	3	F15	4	-0.0094400264137915	0.712
azelastine	3	E09	4	0.0017618942027149	0.563
balaglitazone	4	B09	4	0.0291054480659284	0.106
balapiravir	3	M15	4	0.0846263574284952	0.003
balicatib	3	P21	4	0.1062095411512882	0.22
balsalazide	2	J09	4	0.015107167804339	0.462
bambuterol	3	I21	4	0.0581806882756808	0.071
bardoxolone-methyl	3	H15	4	0.7813339247551869	0.0
basimglurant	3	E09	4	0.0982108669611763	0.0
batimastat	3	A21	4	0.125472184183943	0.007
bavisant	2	O15	4	0.026493453154033	0.383
bay-87-2243	3	H03	4	0.3701650392415805	0.0
bazedoxifene	3	H09	4	0.0636872336452825	0.021
bci-540	3	I09	4	0.0484633561179621	0.056
beclomethasone-dipropionate	3	O15	4	0.4692167692825985	0.0
belinostat	3	L21	4	0.5657005393937632	0.0
bemegride	3	N09	4	0.0487273007526014	0.081
benazepril	3	M15	4	0.0039883049724457	0.53
bendamustine	3	J03	4	0.020441212613644	0.567
bendroflumethiazide	3	O15	4	0.0578555770988239	0.07
benzbromarone	3	P21	4	0.0208980411480326	0.659
benzthiazide	3	E21	4	0.1143599621533963	0.005
benzydamine	3	J03	4	0.0312099817648524	0.414
benzylpenicillin	3	L21	4	0.0521865919766906	0.143
bepotastine	3	C03	4	-0.0087098400464405	0.76
berberine	3	L15	4	0.0647841677975387	0.018
betahistine	3	J21	4	0.0254018121500267	0.328
betulinic-acid	2	B15	4	0.0806080169417429	0.117
bevirimat-dimeglumine	3	G21	4	0.1310156423023443	0.001
bexarotene	3	A15	4	0.2246442977180172	0.0
bezafibrate	3	K15	4	0.0041858060251924	0.487
bicalutamide	3	E03	4	0.0156451331210487	0.411
bifemelane	3	A15	4	0.0380120037427352	0.211
bifonazole	2	F03	4	0.1923204810159974	0.008
bimatoprost	3	J21	4	-0.0056490830128028	0.72
bindarit	3	O15	4	0.0034924184176564	0.646
biperiden	3	C09	4	0.0245394348057649	0.27
birinapant	3	H21	4	0.2136812381808971	0.0
bisindolylmaleimide	3	B15	4	0.1776124988954893	0.0
bisoprolol	3	F15	4	0.0331745555514137	0.204
bitopertin	3	I09	4	0.1673055417276782	0.0
blonanserin	3	C09	4	0.0672717636299599	0.031
bms-599626	3	K21	4	0.1431715716972274	0.0
bms-707035	3	O21	4	0.0053303126480147	0.692
bms-927711	3	A15	4	0.0662253224609852	0.055
bopindolol	3	M21	4	0.4655158656708741	0.102
bortezomib	3	D15	4	0.5034056004085622	0.0
bosentan	2	E03	4	0.0770461087281654	0.075
bosutinib	3	N21	4	0.5295977833688567	0.0
brequinar	3	K21	4	0.7659167806943785	0.0
bretazenil	3	N15	4	0.0565860529047343	0.108
brexpiprazole	3	F03	4	0.0130920080860162	0.483
brivanib	3	C03	4	0.0662007470364531	0.036
brivudine	3	H15	4	0.1487727578955046	0.0
bromocriptine	3	H09	4	0.0605581053210266	0.036
broxuridine	3	M21	4	0.6322436909873931	0.014
bruceantin	2	O09	4	0.7643522457844459	0.0
bts-54505	3	C09	4	0.0265796905136121	0.252
bucladesine	3	P21	4	0.214312260821479	0.101
budipine	2	P09	4	0.6520459196149508	0.049
bumetanide	3	M09	4	-0.0089438255934825	0.735
bupivacaine	4	G09	4	0.105989888531877	0.0
bupropion	3	F03	4	0.1217844549490911	0.001
buspirone	2	L03	4	0.047794475990836	0.267
butoconazole	3	E21	4	0.1689698253048967	0.0
butorphanol-(+)-tartrate	2	L15	4	0.0645408351485067	0.074
bvd-523	3	D15	4	0.1627113251910882	0.0
cabazitaxel	3	J21	4	0.6082429316414218	0.0
cabergoline	3	P21	4	0.1093864037551386	0.211
cabozantinib	3	C03	4	0.3222768002917577	0.0
caffeine	4	L09	4	0.0136011033272703	0.288
calcitriol	3	I15	4	0.0408805282771802	0.083
camicinal	3	M09	4	0.1200154214421241	0.005
camptothecin	2	D09	4	0.4605169378610935	0.0
canagliflozin	3	M09	4	0.2130582671854561	0.001
candesartan	3	I21	4	0.046362186064672	0.133
canertinib	3	B09	4	0.2038384556946576	0.0
canrenoic-acid	3	L15	4	0.0073681000218151	0.454
capecitabine	3	K15	4	0.0198239742060478	0.295
capsaicin	3	P15	4	0.5029245286197849	0.098
carbachol	2	E15	4	-0.0057251154748905	0.593
carbamazepine	3	N03	4	0.0252401014207693	0.43
carbenoxolone	3	F03	4	0.0135632153397123	0.481
carbimazole	3	E03	4	0.0662338973432899	0.053
carglumic-acid	3	N21	4	0.0856946488312161	0.019
cariprazine	3	J21	4	0.1280070283888409	0.001
carisoprodol	3	N21	4	0.0326130006246768	0.353
carprofen	3	I15	4	0.0425796422713569	0.076
carvedilol	3	N09	4	0.0446099910768522	0.106
cb-10-277-(free-acid)	3	N09	4	0.0115338997506865	0.465
cc-401	3	D21	4	0.0751316723263529	0.03
cc-930	3	J03	4	0.1043625263093934	0.007
cediranib	3	F21	4	0.209998961584047	0.0
cefdinir	3	B15	4	0.0380021797450909	0.233
cefepime	3	A15	4	0.0384611111442637	0.202
cefoperazone	4	I21	4	0.0641128579026518	0.011
cefotetan	2	N21	4	0.0220651607938629	0.495
cefozopran	3	L21	4	0.013256977875824	0.573
celecoxib	4	L15	4	0.0516884914851336	0.011
cep-37440	3	O09	4	0.1738907806642542	0.0
cepharanthine	3	D21	4	0.3941093746221058	0.0
cgp12177	2	H03	4	0.0710115337833329	0.101
chlorambucil	3	D21	4	0.0778696716229025	0.022
chlormezanone	3	O21	4	0.0446633093237267	0.25
chloroxine	3	I09	4	-0.020890897941344	0.828
chlorphenamine	3	D03	4	0.0767060816450226	0.002
chlorpromazine	3	G09	4	0.0766637177292604	0.014
chlorpropamide	3	A15	4	0.0198030673380147	0.428
chlortalidone	3	O09	4	0.0053519365333516	0.573
cholic-acid	2	M15	4	0.0524234983385724	0.13
choline-alfoscerate	3	J21	4	0.1573768900229074	0.0
cianidanol	3	J09	4	0.0402241234724464	0.11
ciclesonide	3	M03	4	0.6016813462251455	0.0
ciglitazone	3	D15	4	0.0533357510020038	0.037
cilengitide	3	C15	4	0.0132189755604189	0.438
cilomilast	2	F03	4	0.054003012056124	0.172
cilostazol	3	L15	4	0.0378643149745362	0.138
cimetidine	3	O15	4	-0.033651864811611	0.951
cinaciguat	3	P21	4	0.2261030871105986	0.097
cinepazide	3	L15	4	0.03913709157916	0.122
cinnarizine	3	N03	4	0.0578200283151241	0.113
cinoxacin	3	K15	4	0.0003195309735594	0.534
ciprofloxacin	3	C15	4	-0.0100368986311355	0.786
cisapride	3	F03	4	0.1291193389245028	0.0
citalopram	3	C15	4	0.0468808072320717	0.096
cladribine	3	K03	4	0.6840800830840456	0.0
clarithromycin	3	H09	4	0.0002137208562392	0.553
clenbuterol	2	H03	4	0.0911240050739801	0.054
climbazole	3	A09	4	0.0283756108357371	0.312
clinafloxacin	3	G09	4	0.0317369732599768	0.196
clindamycin	3	F03	4	0.2338004498194495	0.0
clinofibrate	3	G21	4	0.0569187216033744	0.088
clioquinol	3	H03	4	0.0841656762364528	0.019
clobetasol	3	D15	4	0.3663335014005175	0.0
clofarabine	3	I21	4	0.7286659036057114	0.0
clofazimine	3	D03	4	0.0056848230068951	0.554
clofibric-acid	3	A21	4	0.0605665237219242	0.104
clofoctol	4	L21	4	0.0503496648587347	0.065
clomethiazole	3	O09	4	0.0279371526632544	0.255
clomifene	3	E21	4	0.1031015984831504	0.01
clonazepam	2	D21	4	0.0187679025401436	0.493
clonidine	3	B21	4	0.0473964387526002	0.202
clotrimazole	3	B21	4	0.1001769931502985	0.01
clozapine	2	A09	4	-0.0005598410665153	0.624
co-102862	3	H15	4	0.0799133408481064	0.02
cobimetinib	4	O21	4	0.3654129810149255	0.0
colchicine	3	A21	4	0.4819115133540601	0.0
colforsin-daproate	3	D03	4	0.046790996679843	0.088
combretastatin-a-4	3	O09	4	0.7910146429132985	0.0
conivaptan	2	A15	4	-0.0302075597558482	0.832
cordycepin	3	L09	4	0.0018109230822378	0.534
cp-945,598	3	F21	4	0.0376112475106053	0.275
cpi-1189	3	N15	4	0.0172063088765947	0.438
cpi-613	3	K15	4	0.0459423804230977	0.065
cromoglicic-acid	3	L15	4	0.0146128185001874	0.362
ct-7758	3	P09	4	0.4799385662873878	0.192
cts-1027	3	P21	4	0.1135773347603041	0.209
curcumin	3	N15	4	-0.0059158760763883	0.716
cx-4945	3	C09	4	0.0919628674095014	0.004
cx-5461	3	D15	4	0.5624388002292713	0.0
cx516	3	B09	4	0.046545042262662	0.066
cyanocobalamin	3	P21	4	0.0447170778697902	0.483
cyclizine	2	P09	4	0.5547193479201117	0.143
cyclobenzaprine	2	L09	4	-0.0506642077958816	0.912
cyclosporin-a	3	N03	4	0.4801936357265894	0.0
cyproheptadine	3	H15	4	0.0926782521839674	0.007
cyproterone-acetate	3	H09	4	-0.0697860084564948	0.995
cytarabine	3	M09	4	-0.0076216443611366	0.722
cytisine	3	A09	4	0.0527172407927627	0.106
d-serine	3	M09	4	0.0895997055336335	0.01
dabigatran-etexilate	3	F15	4	0.0400724906474094	0.142
dabrafenib	3	I21	4	0.303560157578709	0.0
dacarbazine	3	N03	4	0.1485370618035699	0.0
dacinostat	3	E15	4	0.6002637115979637	0.0
dacomitinib	3	F21	4	0.1274035357163768	0.001
danazol	3	A21	4	0.0592848237101924	0.108
danegaptide	3	N09	4	-0.0517219503168044	0.988
dantrolene	3	C03	4	0.0638418961933711	0.041
danusertib	3	A09	4	0.7396556504605029	0.0
dapagliflozin	3	F15	4	0.0971624770858628	0.003
