compound	no_of_compounds	well	dose_recode	median_score	p_value
pimecrolimus	5	B10	3	-0.0013464970938426	0.856
pimobendan	5	D10	3	0.0019755645075977	0.481
pimozide	4	F22	3	0.0896832954589736	0.092
pinacidil	2	P04	3	0.0266252858419017	0.37
pinaverium	5	L04	3	-0.0011463861728749	0.845
pinitol	5	E16	3	0.0065566312331138	0.392
pioglitazone	5	D16	3	0.1777633491361994	0.013
piperidolate	5	O22	3	-0.0015976105986194	0.941
pirenoxine	5	L04	3	0.4645399775102824	0.007
pirenzepine	5	F22	3	0.0016031084626106	0.493
pirfenidone	5	M16	3	-0.0069702740669892	0.899
piribedil	5	N10	3	-7.156239516791082e-05	0.611
piroxicam	5	D22	3	-2.260354036792364e-05	0.758
pitavastatin	5	A16	3	0.0023207980304365	0.523
pki-179	5	I04	3	0.1428654301327268	0.058
podophyllotoxin	5	N04	3	0.9063050197776056	0.0
pomalidomide	5	E16	3	0.0817623834902333	0.118
pramipexole	5	I10	3	0.043626208493751	0.136
pranlukast	5	N22	3	0.0013440860215115	0.547
pravastatin	5	J22	3	-0.0104043314305579	0.98
prazosin	5	D22	3	0.0015192326778978	0.557
prednisone	5	C04	3	-0.0007838226293829	0.79
preladenant	5	E10	3	0.2266136626560618	0.087
primaquine	5	A22	3	0.0013375560135947	0.78
primidone	5	E04	3	0.4713788181211328	0.014
pritelivir	5	A16	3	0.0123798674787524	0.357
probenecid	5	J10	3	-0.0051453757828374	0.89
probucol	5	M16	3	0.0046124597454264	0.281
procainamide	5	F16	3	-0.0013173284397924	0.804
prochlorperazine	5	C04	3	-0.000138221875552	0.755
progesterone	5	O22	3	0.0054398065491524	0.404
proglumide	5	B10	3	0.0187976526638171	0.291
proguanil	5	G22	3	0.0259289841702643	0.271
propafenone	5	D22	3	0.0002412767922453	0.703
propentofylline	5	K04	3	-0.0026384455377735	0.9
propranolol	5	L04	3	0.0665465044553556	0.253
protirelin	5	H22	3	0.0025314342822328	0.441
protriptyline	2	L04	3	0.0014966564543937	0.577
prx-08066	5	H04	3	0.0003692844361042	0.665
psi-6130	5	P16	3	0.7846812602019582	0.002
pterostilbene	5	B10	3	6.078152212400125e-05	0.739
pyrazinamide	5	J10	3	-0.0115683771262655	0.944
pyrazinoylguanidine	5	P16	3	0.0064817222214984	0.584
quercetin	5	P04	3	0.9591604232866924	0.0
quetiapine	5	E04	3	0.012083473034744	0.212
quiflapon	5	M22	3	-0.001044569579378	0.83
quinapril	5	I16	3	0.2815497203253744	0.002
quinidine	5	P04	3	-0.0013440878045671	0.934
quinidine	5	M04	3	-0.0013440878045671	0.754
quizartinib	5	G04	3	0.0081198535271845	0.499
r-428	5	L22	3	0.0963689254797983	0.045
r547	5	E04	3	0.6065872818045659	0.002
rabeprazole	5	M16	3	0.0523384065343449	0.084
racecadotril	5	B22	3	0.002132095931101	0.457
raclopride	5	B16	3	0.3052950074748887	0.007
radezolid	5	K04	3	0.1957063614600792	0.04
raf265	5	C04	3	0.0015824081791399	0.514
raloxifene	5	H10	3	-6.068821660487611e-14	0.739
raltegravir	4	N22	3	0.1682717529804887	0.026
ramatroban	5	D16	3	0.0044395254511191	0.245
ramelteon	5	I22	3	0.6236315779232149	0.001
ramipril	5	E22	3	0.0047850807847072	0.243
ranitidine	5	I10	3	0.0015871736060338	0.512
ranolazine	5	J22	3	0.0320546617622892	0.216
rasagiline	5	H22	3	-0.0007954052811121	0.794
rebamipide	5	A22	3	0.187187957426981	0.042
reboxetine	2	F22	3	0.0025345734910087	0.412
refametinib	5	F04	3	-0.001771828108684	0.897
regadenoson	5	M04	3	-0.0013184704693119	0.718
regorafenib	5	F22	3	0.1003615216842354	0.044
relcovaptan	5	N04	3	0.0016176468330227	0.444
repaglinide	5	H10	3	-0.0093002448248471	0.925
reparixin	5	E10	3	0.0020510139044386	0.578
resatorvid	5	P22	3	0.0314095724089564	0.287
reserpine	5	L04	3	0.0015202039018651	0.65
resiquimod	5	K04	3	0.4193911077459926	0.003
resminostat	5	C10	3	0.0114427923235162	0.241
resveratrol	5	N22	3	0.0014865767451277	0.506
retapamulin	5	N10	3	0.0027683390278333	0.289
retigabine	5	H04	3	0.0013440860215055	0.592
rg-7388	5	C10	3	0.5632728669885538	0.0
rg2833	4	L04	3	0.0601382315145821	0.365
rg4733	5	H04	3	0.0007304087300492	0.649
ribavirin	5	G22	3	0.0050109970841732	0.455
rifabutin	5	G04	3	0.0388405652794785	0.322
rifaximin	5	E22	3	0.0026578712756854	0.308
rilmenidine	5	N22	3	0.10762068722675	0.018
rilpivirine	5	H22	3	0.0251039103305013	0.234
rimantadine	5	I16	3	0.6421425656407658	0.0
rimcazole	5	J04	3	0.2237274144079743	0.084
rimexolone	5	D04	3	0.0689502303313921	0.068
rimonabant	5	H16	3	-0.0118644682085899	0.979
riociguat	5	L10	3	2.736851544005159e-15	0.644
ripasudil	5	I04	3	0.6325457468750753	0.0
risperidone	5	J04	3	-0.0196410023435025	0.988
ritodrine	5	E22	3	0.0019484487137533	0.37
rivaroxaban	5	P22	3	0.0017855244180084	0.705
rizatriptan	5	G04	3	0.0034320239988622	0.567
ro-4987655	5	I10	3	0.0840724462544017	0.078
rociletinib	5	N16	3	-0.0020543172523062	0.795
rocuronium	5	I16	3	-0.0104938359231966	0.957
roflumilast	4	M22	3	0.6185514948197078	0.083
rolipram	5	O10	3	0.3003455567973349	0.032
romidepsin	5	P16	3	0.5473458516141337	0.166
ropinirole	5	C04	3	-0.0011216815635278	0.811
roquinimex	4	P16	3	0.4306186187586747	0.08
roscovitine	5	O10	3	0.0755827604393902	0.125
rosiglitazone	5	P10	3	0.001816947583325	0.68
rosuvastatin	5	H16	3	0.0282108071400142	0.205
rotigotine	5	J04	3	-0.0054702209763733	0.914
rottlerin	4	O16	3	0.3611743862062607	0.015
rotundine	5	M22	3	0.7924629336423687	0.001
roxithromycin	5	E04	3	-0.0013440860214938	0.863
rs-127445	5	N04	3	0.0015275520392884	0.474
ru-58841	5	D22	3	-0.0002432510351571	0.779
rucinol	5	L16	3	0.0016028681807348	0.426
rupatadine	5	P04	3	-0.0241700539420164	1.0
rutin	5	I04	3	-0.0013440860215053	0.815
s18986	4	K16	3	0.1246748876236741	0.074
safinamide	5	B22	3	0.0370000491629882	0.124
salvinorin-a	5	B22	3	0.0248199094601826	0.176
saquinavir	5	E16	3	0.4825327315053177	0.001
saracatinib	5	L10	3	-0.0129022715790296	0.939
sarcosine	5	B16	3	-0.0013440860215053	0.829
sasapyrine	5	O10	3	0.0017133609098721	0.646
saxagliptin	5	P16	3	0.0037713755588423	0.646
sb-683698	5	M16	3	0.010285308539593	0.215
sb-705498	5	K04	3	0.29770828099424	0.019
sb-743921	5	C16	3	0.1009798274773497	0.054
sb-756050	5	D04	3	-0.0008954579048112	0.783
sb-939	5	O16	3	0.3810963360938546	0.012
sc-12267	5	O10	3	0.0280680515959338	0.315
scopolamine	5	A10	3	0.0078467323105785	0.374
sdz-nkt-343	5	K22	3	0.0478922044317732	0.121
secnidazole	5	H16	3	-0.0033849312001598	0.918
selamectin	5	J04	3	0.2333926729344585	0.076
selegiline	5	I10	3	-0.0213081767020789	0.99
selumetinib	5	E22	3	0.1272917194380655	0.025
semagacestat	5	O10	3	0.0524031343553086	0.205
semaxanib	5	F22	3	0.0002789457037843	0.666
senicapoc	5	F22	3	0.0011555606478829	0.598
seocalcitol	5	D04	3	-0.000603669537336	0.772
sep-227900	5	P16	3	0.2113177563784757	0.241
sertaconazole	5	L16	3	0.0367133708240333	0.083
sertindole	5	E22	3	0.0026352860837119	0.309
sertraline	5	I04	3	6.690440819476866e-05	0.657
setiptiline	5	P22	3	0.0018606622627489	0.697
sgi-1776	5	N16	3	0.0042387449858334	0.255
siguazodan	5	B10	3	0.0011385516925965	0.655
sildenafil	5	O22	3	-0.0013422154285254	0.913
simeprevir	5	D22	3	0.0038063967671508	0.308
simvastatin	5	L22	3	0.0298544620096584	0.108
sirolimus	5	P22	3	0.3227808865445905	0.025
sk&f-10047-(+)	5	H04	3	0.406943413344415	0.003
snx-2112	5	I04	3	0.0027893070442865	0.371
sobetirome	5	N10	3	-0.0013440860215055	0.729
sodium-gualenate	5	P16	3	-0.0012392762202113	0.924
sodium-tanshinone-ii-a-sulfonate	5	L16	3	0.0214786585348658	0.116
sofalcone	4	F16	3	0.0533202441388024	0.204
sofosbuvir	5	G10	3	0.0016246947594307	0.598
solifenacin-succinate	5	L04	3	7.994348455789281e-14	0.773
sorbinil	5	E10	3	-0.0061025101499933	0.957
sorbitol	5	L10	3	-0.0081635895801418	0.907
sotalol	5	H04	3	0.1750052393430464	0.084
sotrastaurin	5	G10	3	0.3074824906594636	0.041
sparfloxacin	5	P10	3	9.99862085487857e-15	0.846
spironolactone	5	O10	3	0.0021782754034089	0.595
sr-2640	5	D04	3	-0.0026639845128118	0.878
sr-33805	2	M10	3	0.0022172903547527	0.388
sta-5326	2	K04	3	0.0018126883346841	0.491
stavudine	5	D16	3	0.0023032860010608	0.314
su014813	5	H10	3	-0.0034092871104178	0.877
sulbactam	5	N22	3	4.045709952091119e-05	0.716
sulbutiamine	5	D04	3	0.0879213542852395	0.054
sulfafurazole	5	B16	3	0.0649821679825962	0.137
sulfasalazine	5	L10	3	-0.0025040558327074	0.801
sulforaphane	5	K04	3	-0.0013440860214692	0.823
sumatriptan	5	A22	3	0.0804899805130364	0.094
sunitinib	5	I16	3	0.8820530180995532	0.0
suprofen	5	I16	3	0.0208300128129345	0.18
suvorexant	5	H16	3	0.0013440860215062	0.564
swainsonine	5	M22	3	0.0087513612370241	0.425
t-5224	5	C16	3	0.0032664148819567	0.407
tacalcitol	5	L04	3	0.0049173766948792	0.499
tacedinaline	5	E10	3	0.0073892828438167	0.448
tacrine	5	D10	3	0.0018912609044269	0.494
tacrolimus	5	N10	3	0.0520193159007294	0.051
tadalafil	5	E22	3	0.5202725491335178	0.0
tafamidis-meglumine	5	I16	3	-0.0015548720132373	0.781
tagatose	5	A16	3	0.0064079561929345	0.426
tak-285	5	A16	3	0.0073248733206445	0.417
tak-733	5	G22	3	0.6904371213254468	0.002
tak-875	5	E16	3	0.1864315993061912	0.049
taladegib	5	P10	3	0.3675889936490529	0.206
talazoparib	5	I10	3	0.4442124886070706	0.001
talinolol	5	H10	3	-3.49364386507023e-06	0.739
talmapimod	5	L10	3	0.2149704663671869	0.02
talnetant	5	G04	3	-0.0007701260531474	0.854
taltirelin	5	C16	3	-0.004054971838441	0.947
tamibarotene	5	P16	3	0.0154850664940801	0.423
tamoxifen	5	F22	3	0.0013440860214996	0.56
tamsulosin	5	D16	3	-0.0017675510511321	0.79
tanaproget	5	N22	3	0.0064118158182199	0.212
taranabant	5	P22	3	0.4078274510188514	0.016
targinine	5	H04	3	-0.0014053888182867	0.795
tas-103	5	G22	3	0.6117732976512642	0.002
taselisib	5	A10	3	0.4386897813526237	0.01
tasisulam	2	K22	3	0.0032426231335553	0.387
tasquinimod	5	L10	3	0.0215283507769393	0.207
tazobactam	5	A10	3	-0.0011854922842612	0.853
tebipenem	5	L04	3	0.0918174990733194	0.204
tecastemizole	5	I04	3	0.0081251506078499	0.28
tedizolid	5	L22	3	-0.0013886878384954	0.823
tegobuvir	5	F16	3	0.3990080434583363	0.001
telatinib	5	C10	3	0.070897662895938	0.05
telbivudine	5	D04	3	-0.0018396837361842	0.854
telcagepant	5	I10	3	0.0001386878067592	0.671
telmesteine	5	F22	3	-0.0002832465505092	0.75
telmisartan	5	H16	3	0.0009900904770747	0.618
telotristat	5	E10	3	0.4867745780782418	0.003
temazepam	5	D22	3	0.2059467332283331	0.013
temozolomide	5	K04	3	0.0021995412389206	0.461
temsirolimus	5	E04	3	0.5817232777759076	0.003
temsirolimus	5	A22	3	0.5817232777759076	0.003
teneligliptin	5	N16	3	0.0026822203112134	0.29
tenidap	5	A16	3	0.0016493760132099	0.607
terbinafine	5	D04	3	-0.0177211148349334	0.98
teroxirone	5	N22	3	0.0016340116448962	0.469
tesaglitazar	5	B10	3	0.0015415504379656	0.588
testosterone	5	I10	3	0.1186392834682018	0.059
tetrabenazine	5	J22	3	0.0029937342024807	0.441
tetracaine	5	J10	3	0.0323718168917472	0.16
tetrahydrouridine	5	P04	3	0.0026535286194403	0.491
tetrindole	5	E16	3	0.1479022060919368	0.065
tg-100801	5	D10	3	0.0054590766480297	0.357
thalidomide	5	C10	3	-0.0032494500432066	0.892
theobromine	5	P16	3	0.7455892376476508	0.008
theophylline	5	B16	3	0.0309783006480191	0.249
thiocolchicoside	5	F04	3	0.3834665928705551	0.032
thioctic-acid	5	F04	3	0.4768058953495971	0.009
thioguanine	5	K22	3	0.0015939423159923	0.455
thiomersal	5	B22	3	0.0019357782171965	0.487
thioridazine	5	H04	3	0.2019788217272847	0.062
thiothixene	5	K22	3	0.0486638173873702	0.12
tiagabine	5	N16	3	-0.0008489031780449	0.685
tiapride	5	G04	3	0.4754499543973374	0.005
tic10	5	K16	3	-0.0032565716640848	0.906
ticagrelor	5	A22	3	0.009037138245955	0.448
ticlopidine	4	D10	3	0.0384497668573535	0.195
tiludronate	5	L16	3	-4.9439619065338996e-17	0.651
timolol	5	O16	3	0.0008628709379658	0.677
timonacic	5	O22	3	0.0008491580450392	0.772
tioconazole	5	N04	3	0.2113937822302274	0.007
tioguanine	5	J22	3	0.0016551053946914	0.54
tipiracil	5	A10	3	0.044136729073519	0.143
tirasemtiv	5	B10	3	-0.0013683366390071	0.862
tirofiban	2	C10	3	-0.0120043870613447	0.787
tivantinib	5	H16	3	0.0774955165463701	0.087
tivozanib	5	H10	3	0.0118202076347379	0.383
tizanidine	5	J04	3	0.0294216775699856	0.33
tobramycin	5	H10	3	0.2050516151911834	0.056
tofacitinib	5	P04	3	0.0022976337133278	0.532
tolazamide	5	L04	3	0.0013440860214928	0.692
tolbutamide	5	M04	3	0.0035633598459829	0.193
tolcapone	5	K22	3	0.1147302984612978	0.068
tolfenamic-acid	5	M10	3	0.0014266547803748	0.35
tolnaftate	2	P16	3	-0.0023125163153242	0.87
tolperisone	5	H04	3	0.535299158713126	0.0
tolvaptan	5	P10	3	0.0017628896739526	0.681
topiramate	5	M10	3	-0.0058934586828644	0.838
torasemide	5	O22	3	0.0016955747984934	0.59
torcetrapib	5	I04	3	0.1261692786005456	0.063
torcitabine	5	G04	3	-0.0010675915190297	0.864
tosedostat	5	D16	3	0.0014454372325083	0.409
tozasertib	5	L16	3	0.4826746857132133	0.003
tracazolate	5	J22	3	-0.0001756245324181	0.789
tramiprosate	5	E10	3	0.0016372540830703	0.615
tranilast	5	M04	3	0.0218460585010483	0.074
trapidil	5	E22	3	0.0335270757448954	0.109
travoprost	5	M04	3	0.0314127158256635	0.058
trazodone	5	G10	3	-0.0040849357140037	0.928
trehalose	5	P10	3	-0.0033059821052548	0.994
triamcinolone	2	C04	3	0.0063076972608257	0.381
triamcinolone-acetonide	5	O22	3	0.7400093689845776	0.002
triamterene	5	K22	3	0.0003273023567581	0.634
triclabendazole	5	D22	3	0.0264313934592678	0.126
triclosan	5	P22	3	0.0789160690717238	0.112
triflupromazine	5	G22	3	-0.010664356673387	0.98
trifluridine	5	I04	3	0.2905176927970677	0.027
trilostane	5	J22	3	0.4185486549421444	0.002
trimebutine	5	A16	3	-5.469454271797049e-05	0.843
trimetazidine	5	C10	3	-0.0018103173828038	0.842
trimethoprim	5	M04	3	0.0086609207270353	0.131
trimipramine	5	A22	3	0.0015122109232948	0.746
triptorelin	5	C16	3	-0.0015793197492751	0.906
troglitazone	5	F22	3	0.0930742387217671	0.047
trovafloxacin	4	C04	3	0.0006536726220412	0.625
tyrphostin-1	5	N16	3	0.0019032020440472	0.355
uk-383367	5	I04	3	0.0300402207718242	0.169
ulipristal	5	G22	3	-0.0018033508070404	0.884
umeclidinium	5	F22	3	-0.002845448531509	0.881
urapidil	5	K04	3	-0.0012371237559773	0.81
ursodeoxycholyltaurine	5	C10	3	0.0403209107878557	0.102
ursodiol	5	A10	3	0.0138205070571483	0.315
ursolic-acid	5	O22	3	0.0014108263020036	0.653
valdecoxib	5	F16	3	0.3696661115427276	0.002
valproic-acid	2	I10	3	-0.0208038216819982	0.833
valrubicin	5	O16	3	0.8850718185036347	0.0
valsartan	5	C04	3	0.238186753738982	0.013
vandetanib	5	K22	3	0.0128931597911049	0.221
vanoxerine	5	F16	3	0.2877032916761468	0.012
vardenafil	5	I16	3	0.0407507964692815	0.122
varenicline	5	I10	3	-0.0004062028029969	0.729
varespladib	5	I16	3	-0.0007310542855889	0.738
veliparib	5	C16	3	0.0298294885059959	0.173
vemurafenib	5	D16	3	0.0026972211369475	0.297
venlafaxine	5	D10	3	-0.0020698139581322	0.786
verapamil	5	J04	3	0.4384666995765907	0.004
vgx-1027	5	F04	3	0.4749434418726264	0.009
vicriviroc	5	J04	3	-0.0039120202404074	0.897
vidarabine	5	M22	3	0.6757073838091827	0.054
vilazodone	5	H16	3	-0.0431511815907697	1.0
vinpocetine	5	G10	3	0.2683950586894192	0.062
vismodegib	5	D04	3	0.0062750549628463	0.278
voglibose	5	L10	3	0.0825410056662009	0.075
volasertib	5	H10	3	0.8231044686191877	0.001
voreloxin	5	J10	3	0.0146402131212889	0.243
voriconazole	5	J10	3	0.001978661874708	0.402
vortioxetine	5	I10	3	0.1819840932138069	0.034
voxtalisib	5	C10	3	0.0013582402125653	0.495
vt-464	5	N10	3	0.4422884610090513	0.002
vtp-27999	5	D16	3	0.0428368733395249	0.075
vx-222	5	J22	3	0.0013440860214983	0.636
vx-661	5	H22	3	0.0335253905097844	0.201
vx-765	5	F22	3	0.4013898424653886	0.005
vx-809	5	F04	3	0.0756696206509419	0.159
xaliproden	5	D04	3	0.0043505025192703	0.307
xbd173	5	K04	3	0.0161318096533782	0.242
xl888	5	A10	3	0.00132369096571	0.698
yohimbine	5	M10	3	0.0004607361415085	0.498
z160	5	C10	3	0.0063184222091731	0.296
zafirlukast	5	J04	3	0.0478604505479972	0.28
zalcitabine	5	E16	3	0.2696668339679825	0.023
zaldaride	5	C16	3	0.1791620807346926	0.018
zaleplon	5	B16	3	0.1698754739863972	0.046
zaprinast	5	F16	3	0.142952163452802	0.056
zardaverine	2	A22	3	0.0353380733720013	0.329
zd-7114	5	K04	3	0.3428774249738303	0.012
zidovudine	5	M22	3	0.0022612192910909	0.593
ziprasidone	5	M04	3	0.0057417117943356	0.155
zk-200775	5	M04	3	-0.004142134519264	0.897
zk811752	5	L10	3	0.0145023681506167	0.239
zofenopril-calcium	5	E22	3	-0.0003741026952966	0.713
zolpidem	5	A16	3	1.90975045088527e-06	0.815
zonisamide	5	J10	3	0.0527233700115137	0.109
zosuquidar	5	M10	3	0.1396858228756459	0.036
17-hydroxyprogesterone-caproate	5	N15	4	0.0055446566214817	0.382
2-iminobiotin	5	B09	4	0.0295300301296612	0.151
3-amino-benzamide	5	D21	4	0.0016171732365613	0.418
3-deazaadenosine	5	O09	4	0.0009663941679614	0.695
abacavir	5	J03	4	0.0013419749251721	0.563
abiraterone-acetate	5	C15	4	0.005873377633848	0.247
abt-202	5	E15	4	0.0029831512076621	0.363
abt-239	5	I03	4	0.0009842673294617	0.56
abt-724	5	L09	4	-0.0013033032815644	0.736
acarbose	4	H03	4	0.0025342438773266	0.496
acebutolol	5	L09	4	0.3212752791992382	0.006
acecainide	5	O15	4	0.3465251308106338	0.01
acenocoumarol	5	O15	4	-9.844771505941684e-05	0.733
acetazolamide	2	M21	4	-0.0045438903162995	0.871
acetylcysteine	5	O15	4	0.0047721400202348	0.387
acexamic-acid	5	J09	4	0.0015377225289079	0.453
acifran	5	F03	4	-0.0020524514098752	0.886
acipimox	5	G03	4	0.0024776131489896	0.48
acivicin	5	E21	4	0.8395170206826909	0.0
aclidinium	5	A09	4	0.066944507842751	0.089
acrivastine	5	A09	4	0.0034797494367992	0.479
actarit	5	M15	4	0.0046347234249395	0.206
acy-1215	5	H21	4	-2.6749978100648608e-14	0.783
adapalene	5	N09	4	0.0348132526253832	0.098
adarotene	4	A15	4	0.4707885529729754	0.017
adatanserin	5	L15	4	0.1435193576874028	0.037
adenosine	4	G03	4	-0.0138804932727446	0.975
adoprazine	5	L21	4	0.0897875076468929	0.092
afatinib	5	M03	4	0.001845426613319	0.441
afloqualone	5	E09	4	0.0038171956633463	0.433
agi-5198	5	I15	4	0.2557946599862766	0.01
agi-6780	5	C09	4	0.1552542048211496	0.013
agomelatine	5	L03	4	0.052160828865008	0.101
agp-103	5	N09	4	-0.0064993824407084	0.921
alaproclate	5	M09	4	0.0152008603158741	0.145
albendazole	5	P03	4	0.082337223109809	0.116
alectinib	5	P09	4	0.0070256697003268	0.555
alisertib	5	F21	4	0.4171990383023966	0.004
aliskiren	5	I09	4	0.0018580304449572	0.48
alizapride	4	M15	4	-0.0025378252173187	0.725
allopurinol	5	O09	4	0.0139813924326895	0.32
almitrine	5	O21	4	0.002608762056411	0.397
almorexant	5	K21	4	3.733285216289933e-05	0.701
altanserin	4	C15	4	0.1085344775840076	0.086
altrenogest	5	L03	4	0.2466592129380998	0.009
altretamine	5	K21	4	0.3630747624000594	0.005
alvespimycin	5	A21	4	0.0982684397790157	0.132
alvimopan	5	P21	4	0.7207272626213692	0.001
alvocidib	5	B21	4	0.6632429163362721	0.001
am-24	5	I21	4	-0.0010582918499288	0.875
amantadine	5	E21	4	0.0083629822225112	0.156
ambrisentan	2	I03	4	-0.002733312257442	0.76
ambroxol	5	B21	4	0.0131021157299719	0.222
amd11070	2	M03	4	0.0027188670517757	0.42
amg-208	5	E09	4	0.0532651299243797	0.15
amg-232	5	J21	4	0.7618420529921878	0.0
amg-517	5	P03	4	0.6093803105104674	0.007
amikacin	5	P03	4	-0.0008831434854088	0.951
amiloride	5	I09	4	0.0781818862800317	0.073
aminocaproic-acid	5	J09	4	0.0035707861013564	0.291
aminoglutethimide	5	B15	4	0.0887925210866264	0.097
aminoguanidine	5	A09	4	0.0139697527301156	0.307
aminolevulinic-acid	5	H09	4	0.4710394098511261	0.001
aminosalicylic-acid	5	B09	4	-0.0008222130055082	0.799
amiodarone	5	K15	4	0.5164809907457093	0.0
amiprilose	5	I21	4	-0.0005796956244291	0.851
amitifadine	5	E15	4	0.0005700939784091	0.661
amlexanox	5	E09	4	0.0288066467016934	0.218
amlodipine	5	H09	4	-0.0008087477354975	0.766
ammonium-glycyrrhizinate	5	O15	4	0.0355674448724673	0.153
amonafide	5	C15	4	0.3603143990430307	0.002
amoxapine	4	I15	4	0.299786089770973	0.023
ampalex	5	A15	4	0.0409168540456044	0.179
amrinone	5	L09	4	0.0011125057644204	0.561
amsacrine	5	D09	4	0.8869822960885568	0.001
amtolmetin-guacil	5	K03	4	-0.0054169933443616	0.968
amuvatinib	5	M15	4	0.6096519900752324	0.0
anamorelin	4	E21	4	0.0198521850944086	0.168
anandamide	2	K15	4	-0.0006142587145655	0.596
andrographolide	5	N21	4	0.1753111927419456	0.025
anecortave-acetate	5	G21	4	0.4388697278569083	0.006
anidulafungin	5	J09	4	0.0057149034159039	0.23
aniracetam	5	D21	4	-0.0047722583526642	0.961
anisodamine	5	N03	4	-0.004262529307011	0.971
ap26113	5	B15	4	-0.0082503839105392	0.97
apafant	5	I03	4	0.006494877117455	0.209
apd668	5	L21	4	0.016267558083137	0.217
aphidicolin	5	M03	4	0.669105457529557	0.002
api-001	5	H15	4	0.0029998748512615	0.372
apixaban	5	P09	4	-0.0013440860207459	0.891
apocynin	5	P21	4	0.0013440860215064	0.74
apremilast	5	D03	4	0.0133533970189852	0.137
aprepitant	5	K03	4	0.0027373553332806	0.322
arbutin	5	B15	4	0.0069581773033719	0.398
argatroban	5	J21	4	2.8345652648004152e-14	0.728
arglabin	5	D15	4	-0.0014488175453212	0.771
aripiprazole	5	F21	4	-0.0059126819492064	0.938
arofylline	5	I09	4	-0.0089243373100752	0.958
arry-334543	5	D09	4	-0.0042635541029429	0.879
artesunate	5	M15	4	0.0016882542090493	0.365
asa-404	5	G09	4	0.236253982872776	0.085
asc-j9	5	P09	4	-0.0013440860215053	0.897
asenapine	5	I15	4	0.5304911508266186	0.001
aspirin	5	O21	4	0.0020421208617332	0.442
at13387	5	F03	4	0.2533993813861394	0.027
ataluren	5	I03	4	0.000903436812213	0.565
atenolol	5	B15	4	0.4111467048871235	0.005
atipamezole	2	F15	4	0.0049675038030158	0.378
atn-161	4	D03	4	0.0205449672282689	0.163
atomoxetine	5	E09	4	0.3728903803847611	0.012
atorvastatin	5	H03	4	6.542905089711957e-05	0.713
atracurium	5	J21	4	0.4565845276206824	0.005
atrasentan	5	D21	4	0.0071014599935508	0.162
av-608	5	G21	4	0.1021467531666172	0.102
avagacestat	5	J03	4	0.0005167022149515	0.627
avanafil	5	L15	4	-0.0013219991316052	0.697
avasimibe	5	B09	4	0.0016098493417472	0.51
avl-292	5	A21	4	-0.0013211880205608	0.954
avn-944	5	A15	4	0.7687320350214442	0.001
azacitidine	5	L15	4	0.6369746301414574	0.0
azathioprine	5	F21	4	0.3045478725707776	0.009
azd1208	5	G03	4	-0.0126178519909108	0.996
azd1480	5	L21	4	0.0013440860216075	0.533
azd1981	5	B15	4	0.0014175251046233	0.615
azd2014	5	H03	4	0.1065107683480852	0.043
azd3514	5	D21	4	0.0011643942173329	0.545
azd4547	5	B21	4	-0.0019021034056721	0.952
azd5363	5	N09	4	0.0193546530366453	0.151
azd7545	5	B09	4	0.0030084989698108	0.392
azd7687	5	L15	4	0.0016174239780601	0.44
azd7762	5	P09	4	0.9001274227648878	0.003
azd8931	5	M03	4	0.0018749018188888	0.434
azd9668	5	L21	4	0.0463619824460743	0.136
azelaic-acid	5	F15	4	0.0010068913354276	0.613
azelastine	5	E09	4	-0.0033481509668595	0.92
balaglitazone	4	B09	4	0.0024111088124421	0.46
balapiravir	5	M15	4	-0.0013440860215053	0.705
balicatib	5	P21	4	5.556345418103936e-06	0.847
balsalazide	2	J09	4	-0.0257010084335254	0.842
bambuterol	5	I21	4	0.1382750526436614	0.079
bardoxolone-methyl	5	H15	4	0.0268844818843124	0.162
basimglurant	5	E09	4	0.0403411232784877	0.171
batimastat	5	A21	4	0.016096914193834	0.5
bavisant	5	O15	4	0.0004334793233172	0.681
bay-87-2243	5	H03	4	0.1206451476473711	0.037
bazedoxifene	5	H09	4	0.4730096402394346	0.001
bci-540	5	I09	4	0.0125778460912851	0.278
beclomethasone-dipropionate	5	O15	4	0.0075320681284765	0.337
belinostat	5	L21	4	0.6219420237026949	0.001
bemegride	5	N09	4	0.1772636492546844	0.015
benazepril	5	M15	4	-0.0007523687059304	0.663
bendamustine	5	J03	4	0.0013582929544026	0.526
bendroflumethiazide	5	O15	4	1.6400548407842974e-05	0.719
benzbromarone	5	P21	4	0.0170791363128825	0.341
benzthiazide	5	E21	4	0.6009602288632294	0.0
benzydamine	5	J03	4	-0.0037448081747909	0.92
benzylpenicillin	5	L21	4	0.3337972930710977	0.02
bepotastine	5	C03	4	0.0014382674633498	0.578
berberine	5	L15	4	-0.0048960434778849	0.83
betahistine	5	J21	4	0.0014595472841179	0.554
betulinic-acid	2	B15	4	0.0321131239575598	0.391
bevirimat-dimeglumine	5	G21	4	0.0294908100408618	0.257
bexarotene	5	A15	4	0.0018941937261127	0.611
bezafibrate	5	K15	4	-0.0002789780979299	0.756
bicalutamide	5	E03	4	0.2376778954726535	0.019
bifemelane	5	A15	4	0.0023988429343462	0.541
bifonazole	5	F03	4	0.0001295826961069	0.704
bimatoprost	5	J21	4	0.3350769281190559	0.011
bindarit	5	O15	4	0.0016109950601688	0.561
biperiden	4	C09	4	0.011069419059665	0.313
birinapant	5	H21	4	0.0148815357621333	0.304
bisindolylmaleimide	5	B15	4	0.116010892160099	0.081
bisoprolol	5	F15	4	0.0015944882683762	0.474
