compound	no_of_compounds	well	dose_recode	median_score	p_value
nisoxetine	5	I22	3	0.0222257421426443	0.403
nitrendipine	5	G22	3	0.0617604141521333	0.011
nizofenone	5	I04	3	0.041528261441483	0.038
nms-1286937	5	I04	3	0.6532605295796527	0.0
norethindrone	5	G10	3	0.1690537155998583	0.0
norethisterone	5	N16	3	0.1709076691191222	0.0
norfloxacin	5	O10	3	0.0240681947347181	0.166
norgestrel	5	M04	3	0.2501153943953635	0.0
nortriptyline	5	J10	3	0.0230217483809055	0.12
noscapine	5	F22	3	0.0293374544424316	0.298
novobiocin	5	N04	3	0.0798466940485312	0.001
nsi-189	5	D22	3	0.0655381378195493	0.006
nutlin-3	5	A22	3	0.1287796084535015	0.0
nvp-dpp728	5	J22	3	0.0697400987112521	0.004
nxy-059	5	E04	3	0.0778352367586048	0.0
o6-benzylguanine	5	L16	3	0.0385398303720327	0.023
odanacatib	5	H22	3	0.0819088139354482	0.0
ofloxacin	5	N04	3	0.0357523622048604	0.116
oglemilast	5	B10	3	0.0474986867854652	0.01
olaparib	4	I10	3	0.0330055937099226	0.099
olmesartan	5	M10	3	0.1494596149857562	0.001
omecamtiv-mecarbil	5	O22	3	0.055073639095452	0.087
omeprazole	5	B10	3	0.0423451760338091	0.016
ondansetron	5	C16	3	0.0527461592617346	0.015
oprozomib	5	O10	3	0.3926980897458773	0.0
orantinib	5	A16	3	0.1443899970028252	0.0
ore1001	5	L22	3	0.0786356122977891	0.004
org-9768	2	I16	3	0.0257988347907434	0.308
orlistat	5	F16	3	0.2111409814697285	0.0
orphenadrine	5	H22	3	0.0812279193223136	0.001
orteronel	4	E04	3	0.0620939863205511	0.017
oseltamivir-carboxylate	5	E04	3	0.0380956415923954	0.045
ostarine	5	N22	3	0.1787812767646217	0.0
otamixaban	5	G10	3	0.044546009135987	0.008
otilonium	5	M10	3	0.0217556887282198	0.263
ots167	5	O10	3	0.8056260222553147	0.0
oxandrolone	5	B16	3	0.162900818465988	0.0
oxaprozin	5	B22	3	0.0977496864500581	0.0
oxatomide	4	J04	3	0.0656508793744223	0.019
oxfendazole	5	G22	3	0.0791835103609071	0.0
oxiconazole	5	C04	3	0.0449487523183218	0.033
oxiperomide	5	K22	3	0.0773119670681043	0.0
oxybenzone	5	J22	3	0.0522005489520525	0.042
oxybuprocaine	5	N22	3	0.041869123476848	0.219
oxybutynin	5	I22	3	0.0554527956480402	0.02
oxymetazoline	5	D16	3	0.1054984134261707	0.0
oxypurinol	5	D16	3	0.0904417487519333	0.0
ozagrel	5	G04	3	0.056817514917883	0.013
pa-824	5	M04	3	0.0826575053690415	0.001
paclitaxel	5	H22	3	0.6354288984278622	0.0
palbociclib	5	A22	3	0.4997358966794435	0.0
palmitoylethanolamide	5	B22	3	0.1035180390920852	0.0
palomid-529	5	B22	3	0.070712470118141	0.008
palonosetron	5	E16	3	0.0067403351914058	0.549
palovarotene	5	I10	3	0.1983034448632095	0.0
papaverine	5	A16	3	0.0964008980078861	0.001
paracetamol	2	J22	3	-0.0893455663773647	0.998
paroxetine	2	D16	3	-0.013304007641361	0.667
pasireotide	5	N04	3	0.0705402863498604	0.002
pazopanib	5	I04	3	0.082261316582819	0.0
pazufloxacin	5	M10	3	0.020350465626605	0.283
pd123319	5	L16	3	0.025045922610344	0.095
pd153035	5	E04	3	0.1267385249994993	0.0
pelitinib	5	E04	3	0.1756694049309195	0.0
pemirolast	5	C10	3	0.0561949341521134	0.001
penfluridol	5	P16	3	0.5814333606792841	0.063
penicillin-v-potassium	2	P10	3	0.1865977228666025	0.925
pentamidine	5	G10	3	0.0848433407038028	0.0
pentoxifylline	5	G10	3	0.0297708908169912	0.064
perhexiline	5	D16	3	0.0471331436011504	0.012
pf-02545920	5	K22	3	0.0557563408039898	0.037
pf-03084014	5	P22	3	0.3905270622888245	0.0
pf-03758309	5	K16	3	0.6160863566542283	0.0
pf-03814735	5	E04	3	0.6000689193146334	0.0
pf-04136309	5	H22	3	0.0381364044651509	0.188
pf-04447943	5	N22	3	0.0724238542613794	0.006
pf-04457845	5	P16	3	0.6974583373341526	0.002
pf-04620110	5	J10	3	-0.0027176873864196	0.665
pf-04691502	5	N10	3	0.3782852377905465	0.0
ph-797804	5	H04	3	0.0484392846102336	0.012
pha-848125	5	J04	3	0.4988923537234144	0.0
phenazone	5	K22	3	0.0522617156223582	0.052
phenformin	5	P16	3	0.5587725656221989	0.094
phensuximide	5	M22	3	0.5217040720694983	0.005
phentermine	5	G10	3	0.0014317544875416	0.593
phentolamine	5	E22	3	0.0379703551582133	0.198
phenylacetylglutamine	5	I22	3	0.0304236160239285	0.233
phenylbutazone	5	K16	3	0.0301166442675604	0.07
phenylbutyrate	5	B16	3	0.044364035406148	0.046
phenylephrine	5	O22	3	0.0730999931980726	0.014
phenytoin	5	B22	3	0.0481594239842502	0.094
physostigmine	5	C04	3	0.0307291874870928	0.122
pibenzimol	5	I04	3	0.0494847892771285	0.014
piclamilast	5	G22	3	0.0661761617687781	0.005
picolinic-acid	4	E16	3	0.0476223936930888	0.04
picotamide	5	P16	3	0.6467363403395618	0.011
piketoprofen	5	N16	3	0.4849237389387383	0.0
pilaralisib	5	O16	3	0.0604046725685518	0.001
pilocarpine	5	E04	3	-0.0126279805696618	0.918
pimavanserin	5	A22	3	0.0196901619704816	0.503
pimecrolimus	5	B10	3	0.1280438182000318	0.0
pimobendan	5	D10	3	0.0057921375659986	0.407
pimozide	4	F22	3	0.074015051517716	0.006
pinacidil	2	P04	3	0.0399553843190593	0.337
pinaverium	5	L04	3	0.04812060037123	0.026
pinitol	5	E16	3	0.0799983783235825	0.0
pioglitazone	5	D16	3	0.1036954758275661	0.0
piperidolate	5	O22	3	0.0754570000531688	0.006
pirenoxine	5	L04	3	0.0581421593018808	0.01
pirenzepine	5	F22	3	0.0114323498486526	0.701
pirfenidone	5	M16	3	0.0320521756614427	0.056
piribedil	5	N10	3	0.0901449893075608	0.0
piroxicam	5	D22	3	0.1177307990392343	0.0
pitavastatin	5	A16	3	0.080593571822225	0.001
pki-179	5	I04	3	0.5492111739428294	0.0
podophyllotoxin	5	N04	3	0.8692805440559364	0.0
pomalidomide	5	E16	3	0.0816997043835168	0.0
pramipexole	5	I10	3	0.0101773109413977	0.38
pranlukast	5	N22	3	0.0584934909162468	0.046
pravastatin	5	J22	3	0.0027523266892718	0.838
prazosin	5	D22	3	0.0368615323922355	0.165
prednisone	5	C04	3	0.1025603285211033	0.0
preladenant	5	E10	3	0.0522893465531501	0.002
primaquine	5	A22	3	0.0348605915960666	0.211
primidone	5	E04	3	0.0698435932883342	0.0
pritelivir	5	A16	3	0.0596159607004762	0.013
probenecid	5	J10	3	0.0296544051020293	0.063
probucol	5	M16	3	0.0151891388925573	0.305
procainamide	5	F16	3	0.0400257691990772	0.029
prochlorperazine	5	C04	3	0.0123137892595788	0.469
progesterone	5	O22	3	0.0677487409539827	0.017
proglumide	5	B10	3	0.0745193992139706	0.0
proguanil	5	G22	3	0.0381789157188676	0.175
propafenone	5	D22	3	0.0417869837671713	0.111
propentofylline	5	K04	3	0.0280246970115744	0.199
propranolol	5	L04	3	0.0037007854457393	0.724
protirelin	5	H22	3	0.0594468718069119	0.011
protriptyline	2	L04	3	0.0407722499111078	0.287
prx-08066	5	H04	3	0.210174064745969	0.0
psi-6130	5	P16	3	0.7197691965981472	0.001
pterostilbene	5	B10	3	0.1106710823689225	0.0
pyrazinamide	5	J10	3	0.0216070330804736	0.134
pyrazinoylguanidine	5	P16	3	0.7419261481502507	0.001
quercetin	5	P04	3	0.007243105634633	0.753
quetiapine	5	E04	3	0.072819160292798	0.0
quiflapon	5	M22	3	0.140888885959202	0.813
quinapril	5	I16	3	0.1101821029862723	0.0
quinidine	5	P04	3	0.0114027815208331	0.667
quinidine	5	M04	3	0.0114027815208331	0.666
quizartinib	5	G04	3	0.1718926946040596	0.0
r-428	5	L22	3	0.1176689415418454	0.0
r547	5	E04	3	0.7966797181566798	0.0
rabeprazole	5	M16	3	0.0322814891026742	0.054
racecadotril	5	B22	3	0.0791586916023583	0.001
raclopride	5	B16	3	0.0572153840972134	0.013
radezolid	5	K04	3	0.1773195552648588	0.0
raf265	5	C04	3	0.3207725893110313	0.0
raloxifene	5	H10	3	0.048461348971352	0.002
raltegravir	4	N22	3	0.0482892363625358	0.17
ramatroban	5	D16	3	0.0691715699728373	0.0
ramelteon	5	I22	3	0.0735408365966003	0.004
ramipril	5	E22	3	0.0351326914781471	0.244
ranitidine	5	I10	3	0.0087803994877181	0.409
ranolazine	5	J22	3	0.022108335995763	0.445
rasagiline	5	H22	3	0.0656073670528472	0.007
rebamipide	5	A22	3	0.1204307465182699	0.0
reboxetine	2	F22	3	0.00122535639114	0.693
refametinib	5	F04	3	0.3066853800334496	0.0
regadenoson	5	M04	3	0.0304538379488094	0.224
regorafenib	5	F22	3	0.0955526981296644	0.0
relcovaptan	5	N04	3	0.0299319248298282	0.19
repaglinide	5	H10	3	0.050680709083747	0.002
reparixin	5	E10	3	0.0958614442158491	0.0
resatorvid	5	P22	3	0.2592793943449559	0.001
reserpine	5	L04	3	0.0190508948991334	0.376
resiquimod	5	K04	3	0.043713955158541	0.044
resminostat	5	C10	3	0.2206769571584307	0.0
resveratrol	5	N22	3	0.0613860606468713	0.036
retapamulin	5	N10	3	0.0514910681630717	0.01
retigabine	5	H04	3	0.0066713994716114	0.613
rg-7388	5	C10	3	0.3773784549418943	0.0
rg2833	4	L04	3	0.1264645664459104	0.0
rg4733	5	H04	3	0.2463736800562359	0.0
ribavirin	5	G22	3	0.0301343037541335	0.322
rifabutin	5	G04	3	0.0603134338615684	0.007
rifaximin	5	E22	3	0.0605895528719037	0.017
rilmenidine	5	N22	3	0.1091509023198956	0.0
rilpivirine	5	H22	3	0.0986528637508215	0.0
rimantadine	5	I16	3	0.3387332008461289	0.0
rimcazole	5	J04	3	0.0324375644103873	0.195
rimexolone	5	D04	3	0.6224342102727836	0.0
rimonabant	5	H16	3	0.0531739918019474	0.001
riociguat	5	L10	3	0.0009428574414659	0.595
ripasudil	5	I04	3	0.0815485741967651	0.0
risperidone	5	J04	3	0.0741158951900487	0.001
ritodrine	5	E22	3	0.1497441180902965	0.0
rivaroxaban	5	P22	3	0.3508873835088013	0.0
rizatriptan	5	G04	3	0.2127530101277338	0.0
ro-4987655	5	I10	3	0.6156248289859703	0.0
rociletinib	5	N16	3	0.0835035220103905	0.017
rocuronium	5	I16	3	0.0223042708630623	0.133
roflumilast	4	M22	3	0.3492492176324155	0.195
rolipram	5	O10	3	0.0725183594470061	0.0
romidepsin	5	P16	3	0.645362156167603	0.011
ropinirole	5	C04	3	0.0436733744938832	0.043
roquinimex	4	P16	3	0.5303014699233591	0.162
roscovitine	5	O10	3	0.0195122555107408	0.228
rosiglitazone	5	P10	3	0.6315983264513297	0.033
rosuvastatin	5	H16	3	0.0127546407303782	0.243
rotigotine	5	J04	3	0.0370582614961503	0.132
rottlerin	4	O16	3	0.0912267722785489	0.001
rotundine	5	M22	3	0.5400543620518956	0.002
roxithromycin	5	E04	3	0.0994644843363017	0.0
rs-127445	5	N04	3	0.0122179329884555	0.575
ru-58841	5	D22	3	0.0105683187441108	0.725
rucinol	5	L16	3	0.0774407842427561	0.0
rupatadine	5	P04	3	0.042312202216087	0.09
rutin	5	I04	3	0.0689583504935262	0.001
s18986	4	K16	3	0.01244280718545	0.38
safinamide	5	B22	3	0.040571424661869	0.179
salvinorin-a	5	B22	3	0.1014342706737317	0.0
saquinavir	5	E16	3	0.0559908144706593	0.003
saracatinib	5	L10	3	0.2626575553489477	0.0
sarcosine	5	B16	3	0.0319228469345887	0.172
sasapyrine	5	O10	3	0.0609850648491848	0.002
saxagliptin	5	P16	3	0.598132083695448	0.044
sb-683698	5	M16	3	0.0078657675058521	0.478
sb-705498	5	K04	3	0.0655726060569239	0.001
sb-743921	5	C16	3	0.5033545420141431	0.0
sb-756050	5	D04	3	-0.0235178572726655	0.993
sb-939	5	O16	3	0.5701079707750256	0.0
sc-12267	5	O10	3	0.0414018345947083	0.023
scopolamine	5	A10	3	0.04201593556303	0.065
sdz-nkt-343	5	K22	3	0.0797883480953247	0.0
secnidazole	5	H16	3	-0.0090618028390227	0.774
selamectin	5	J04	3	0.0992491469852727	0.0
selegiline	5	I10	3	-0.0022743501741538	0.692
selumetinib	5	E22	3	0.4104791108010638	0.0
semagacestat	5	O10	3	0.0906719606960048	0.0
semaxanib	5	F22	3	0.2013393150069325	0.0
senicapoc	5	F22	3	0.023782647285559	0.411
seocalcitol	5	D04	3	0.0710209522847629	0.001
sep-227900	5	P16	3	0.6169108148735449	0.029
sertaconazole	5	L16	3	0.0746112091090108	0.0
sertindole	5	E22	3	0.0707827260952767	0.005
sertraline	5	I04	3	0.0247819029377332	0.21
setiptiline	5	P22	3	0.1564593351289235	0.037
sgi-1776	5	N16	3	0.1605860531541001	0.0
siguazodan	5	B10	3	0.0644249010699738	0.001
sildenafil	5	O22	3	0.0508883055535342	0.124
simeprevir	5	D22	3	0.0815976544828732	0.001
simvastatin	5	L22	3	0.1136403226187484	0.0
sirolimus	5	P22	3	0.3663076776823961	0.0
sk&f-10047-(+)	5	H04	3	0.0806214031541252	0.001
snx-2112	5	I04	3	0.60115533147572	0.0
sobetirome	5	N10	3	0.0114490053884246	0.473
sodium-gualenate	5	P16	3	0.6122942065922339	0.033
sodium-tanshinone-ii-a-sulfonate	5	L16	3	0.0183599409208306	0.183
sofalcone	4	F16	3	0.0606176371216524	0.002
sofosbuvir	5	G10	3	0.0318128046384187	0.052
solifenacin-succinate	5	L04	3	0.025004679216578	0.253
sorbinil	5	E10	3	0.0151385900088828	0.28
sorbitol	5	L10	3	0.0243997426908944	0.104
sotalol	5	H04	3	0.0374297542105387	0.068
sotrastaurin	5	G10	3	0.0413515862362176	0.012
sparfloxacin	5	P10	3	0.400247673715925	0.729
spironolactone	5	O10	3	0.0322609716367364	0.071
sr-2640	5	D04	3	0.0567728465234752	0.007
sr-33805	2	M10	3	0.0622991081140344	0.17
sta-5326	2	K04	3	0.6516493399713383	0.0
stavudine	5	D16	3	0.1386316396264381	0.0
su014813	5	H10	3	0.0306856013230421	0.047
sulbactam	5	N22	3	0.0668246529490746	0.014
sulbutiamine	5	D04	3	0.0539366968161294	0.01
sulfafurazole	5	B16	3	0.0292863635347228	0.206
sulfasalazine	5	L10	3	-0.005776876628152	0.758
sulforaphane	5	K04	3	0.0610572070370623	0.003
sumatriptan	5	A22	3	0.0677495092009104	0.01
sunitinib	5	I16	3	0.4821510612148067	0.0
suprofen	5	I16	3	0.019226747262363	0.177
suvorexant	5	H16	3	0.0436258670957418	0.003
swainsonine	5	M22	3	0.6574612276095553	0.0
t-5224	5	C16	3	0.0231615492666851	0.298
tacalcitol	5	L04	3	0.1260981155359879	0.0
tacedinaline	5	E10	3	0.2277136232872285	0.0
tacrine	5	D10	3	0.0544329807264352	0.0
tacrolimus	5	N10	3	0.1169571266708724	0.0
tadalafil	5	E22	3	0.0402350333183616	0.162
tafamidis-meglumine	5	I16	3	0.0341309640377049	0.046
tagatose	5	A16	3	0.0650041374201874	0.011
tak-285	5	A16	3	0.0955682096657658	0.001
tak-733	5	G22	3	0.3540877150326714	0.0
tak-875	5	E16	3	0.0728515036800674	0.0
taladegib	5	P10	3	0.6171752967020827	0.047
talazoparib	5	I10	3	0.3257288284510623	0.0
talinolol	5	H10	3	0.0315821052259962	0.038
talmapimod	5	L10	3	0.0840158853103592	0.0
talnetant	5	G04	3	0.0334162182647216	0.145
taltirelin	5	C16	3	0.0420663160999302	0.055
tamibarotene	5	P16	3	0.507788435861088	0.18
tamoxifen	5	F22	3	0.049889803134324	0.055
tamsulosin	5	D16	3	0.0086688550848918	0.463
tanaproget	5	N22	3	0.1039597734808725	0.0
taranabant	5	P22	3	0.1808264107343716	0.018
targinine	5	H04	3	0.016442425095646	0.368
tas-103	5	G22	3	0.6809998934576384	0.0
taselisib	5	A10	3	0.3812705118091012	0.0
tasisulam	2	K22	3	-0.0253333214911853	0.867
tasquinimod	5	L10	3	0.0791849404165046	0.0
tazobactam	5	A10	3	0.103344666046723	0.0
tebipenem	5	L04	3	0.0624588199714861	0.005
tecastemizole	5	I04	3	0.0637888731666221	0.003
tedizolid	5	L22	3	0.2450290893779961	0.0
tegobuvir	5	F16	3	0.017417427943942	0.286
telatinib	5	C10	3	0.024537564874239	0.133
telbivudine	5	D04	3	0.049237373199996	0.021
telcagepant	5	I10	3	0.0385998545410326	0.024
telmesteine	5	F22	3	0.044367957175712	0.092
telmisartan	5	H16	3	0.0489112184273619	0.002
telotristat	5	E10	3	0.0104461554121968	0.39
temazepam	5	D22	3	0.0053816186825194	0.819
temozolomide	5	K04	3	0.0362251694612977	0.093
temsirolimus	5	E04	3	0.3557877289243391	0.0
temsirolimus	5	A22	3	0.3557877289243391	0.0
teneligliptin	5	N16	3	0.2673353549872279	0.0
tenidap	5	A16	3	0.0634335359251046	0.011
terbinafine	5	D04	3	-0.0036667924063864	0.871
teroxirone	5	N22	3	0.1107843804833538	0.0
tesaglitazar	5	B10	3	0.137564013535307	0.0
testosterone	5	I10	3	0.3228218410767426	0.0
tetrabenazine	5	J22	3	0.0179246340084346	0.526
tetracaine	5	J10	3	0.023101137317825	0.119
tetrahydrouridine	5	P04	3	0.0563180931979071	0.016
tetrindole	5	E16	3	0.0831978290508852	0.0
tg-100801	5	D10	3	0.0705041879884798	0.0
thalidomide	5	C10	3	0.0443806227021907	0.015
theobromine	5	P16	3	0.7099666776346956	0.002
theophylline	5	B16	3	0.1055248981393057	0.0
thiocolchicoside	5	F04	3	0.0329329477516704	0.091
thioctic-acid	5	F04	3	0.0938308285313015	0.0
thioguanine	5	K22	3	0.065045976572121	0.01
thiomersal	5	B22	3	0.2942307604669504	0.0
thioridazine	5	H04	3	0.0241525425803277	0.23
thiothixene	5	K22	3	0.045230969553615	0.107
tiagabine	5	N16	3	0.3896594493447889	0.0
tiapride	5	G04	3	0.0695464941771187	0.002
tic10	5	K16	3	0.0624208425495343	0.001
ticagrelor	5	A22	3	0.0344365638405807	0.216
ticlopidine	4	D10	3	0.0293592047875033	0.081
tiludronate	5	L16	3	0.0524264590742891	0.001
timolol	5	O16	3	0.0375689122229172	0.065
timonacic	5	O22	3	0.0318706381544164	0.45
tioconazole	5	N04	3	0.032404497750956	0.155
tioguanine	5	J22	3	0.1752894218630424	0.0
tipiracil	5	A10	3	0.0980474975592828	0.0
tirasemtiv	5	B10	3	0.0092423008311269	0.387
tirofiban	2	C10	3	-0.0037971848352889	0.625
tivantinib	5	H16	3	0.0577848631276618	0.0
tivozanib	5	H10	3	0.1584293817892991	0.0
tizanidine	5	J04	3	0.0412595486754561	0.084
tobramycin	5	H10	3	0.0057805415174283	0.41
tofacitinib	5	P04	3	0.055223775484222	0.022
tolazamide	5	L04	3	0.0088029175920621	0.628
tolbutamide	5	M04	3	0.0473734666749947	0.044
tolcapone	5	K22	3	0.0439633799863923	0.122
tolfenamic-acid	5	M10	3	0.3366208713438261	0.0
tolnaftate	2	P16	3	0.3666257904978221	0.564
tolperisone	5	H04	3	0.0899444203812153	0.0
tolvaptan	5	P10	3	0.5250956269660466	0.277
topiramate	5	M10	3	0.0415843015238457	0.051
torasemide	5	O22	3	0.0568534073321371	0.073
torcetrapib	5	I04	3	0.016855137968908	0.362
torcitabine	5	G04	3	0.0266434174275189	0.231
tosedostat	5	D16	3	0.4329992320365223	0.0
tozasertib	5	L16	3	0.7635285249321089	0.0
tracazolate	5	J22	3	0.0536805626809957	0.036
tramiprosate	5	E10	3	0.0338277419754062	0.041
tranilast	5	M04	3	0.084678999886442	0.001
trapidil	5	E22	3	0.0433610979588669	0.132
travoprost	5	M04	3	0.069889535356077	0.001
trazodone	5	G10	3	0.0679538869471733	0.0
trehalose	5	P10	3	0.3512852186462869	0.85
triamcinolone	2	C04	3	0.1702858033558851	0.007
triamcinolone-acetonide	5	O22	3	0.6452476644343996	0.0
triamterene	5	K22	3	0.0554717999564584	0.041
triclabendazole	5	D22	3	0.0472140303171303	0.063
triclosan	5	P22	3	0.0639940419838513	0.254
triflupromazine	5	G22	3	0.07986757927495	0.0
trifluridine	5	I04	3	0.5214067425398896	0.0
trilostane	5	J22	3	0.0522158529485299	0.042
trimebutine	5	A16	3	0.0292455575839059	0.215
trimetazidine	5	C10	3	0.0259223965790547	0.115
trimethoprim	5	M04	3	0.0424978696890757	0.07
trimipramine	5	A22	3	0.126407722427091	0.0
triptorelin	5	C16	3	0.0043948500699485	0.718
troglitazone	5	F22	3	0.176583170773014	0.0
trovafloxacin	4	C04	3	-0.0028960255826318	0.773
tyrphostin-1	5	N16	3	0.0737247148460741	0.024
uk-383367	5	I04	3	0.0588521216743435	0.004
ulipristal	5	G22	3	0.076249662515391	0.001
umeclidinium	5	F22	3	0.0801398025044852	0.001
urapidil	5	K04	3	0.0380822729173649	0.076
ursodeoxycholyltaurine	5	C10	3	0.0073041274286587	0.503
ursodiol	5	A10	3	0.0171777430228484	0.416
ursolic-acid	5	O22	3	0.1457576039593709	0.0
valdecoxib	5	F16	3	0.0729959738648079	0.0
valproic-acid	2	I10	3	0.0310698048817899	0.283
valrubicin	5	O16	3	0.6775245260455964	0.0
valsartan	5	C04	3	0.0314002338531207	0.117
vandetanib	5	K22	3	0.1472154919360084	0.0
vanoxerine	5	F16	3	0.0356267652439344	0.045
vardenafil	5	I16	3	0.0821777497233525	0.0
varenicline	5	I10	3	-0.0007803143962031	0.661
varespladib	5	I16	3	0.0297016637538065	0.067
veliparib	5	C16	3	0.1153256623277465	0.0
vemurafenib	5	D16	3	0.1066925196127565	0.0
venlafaxine	5	D10	3	0.0238704412366362	0.072
verapamil	5	J04	3	0.0478375384020286	0.031
vgx-1027	5	F04	3	0.0723874314632838	0.0
vicriviroc	5	J04	3	0.0407526643580484	0.085
vidarabine	5	M22	3	0.5296804029682785	0.004
vilazodone	5	H16	3	0.0642781439583926	0.0
vinpocetine	5	G10	3	0.0419934491468823	0.011
vismodegib	5	D04	3	0.0449145426266999	0.034
voglibose	5	L10	3	0.0383651631970527	0.017
volasertib	5	H10	3	0.8267588512874404	0.0
voreloxin	5	J10	3	0.0350784593396015	0.024
voriconazole	5	J10	3	0.0130965044155118	0.273
vortioxetine	5	I10	3	0.0234402345904123	0.129
voxtalisib	5	C10	3	0.158164397184462	0.0
vt-464	5	N10	3	0.0095225230657712	0.528
vtp-27999	5	D16	3	0.0403032595161726	0.033
vx-222	5	J22	3	0.0438197023735024	0.097
vx-661	5	H22	3	0.0436077560481059	0.112
vx-765	5	F22	3	0.0325358259074811	0.243
vx-809	5	F04	3	0.050895641643274	0.004
xaliproden	5	D04	3	0.029663007635217	0.162
xbd173	5	K04	3	0.05308526718509	0.015
xl888	5	A10	3	0.168311011624151	0.0
yohimbine	5	M10	3	0.0051783252373462	0.626
z160	5	C10	3	0.0413485433387442	0.022
zafirlukast	5	J04	3	0.035005911664923	0.154
zalcitabine	5	E16	3	0.0438628540675622	0.02
zaldaride	5	C16	3	0.1145573649276605	0.0
zaleplon	5	B16	3	0.0562244439999763	0.014
zaprinast	5	F16	3	0.0471911955662636	0.012
zardaverine	2	A22	3	0.0453197941924063	0.299
zd-7114	5	K04	3	0.06371966438323	0.001
zidovudine	5	M22	3	0.6433287966367267	0.001
ziprasidone	5	M04	3	0.0605768555324483	0.004
zk-200775	5	M04	3	0.071380084701503	0.001
zk811752	5	L10	3	0.1694500339209111	0.0
zofenopril-calcium	5	E22	3	0.0776295818634473	0.001
zolpidem	5	A16	3	0.0526650733810843	0.03
zonisamide	5	J10	3	0.0579337522358964	0.0
zosuquidar	5	M10	3	0.100599281193369	0.004
17-hydroxyprogesterone-caproate	5	N15	4	0.0941995515640564	0.009
2-iminobiotin	5	B09	4	0.0144998076997481	0.274
3-amino-benzamide	5	D21	4	0.0598999992349111	0.009
3-deazaadenosine	5	O09	4	0.016249721293093	0.336
abacavir	5	J03	4	0.0343478048956594	0.228
abiraterone-acetate	5	C15	4	0.1069460734307077	0.0
abt-202	5	E15	4	0.0400609860584851	0.023
abt-239	5	I03	4	0.057876620818878	0.006
abt-724	5	L09	4	0.0223311140149691	0.109
acarbose	4	H03	4	-0.0040109275640672	0.832
acebutolol	5	L09	4	0.0311554571029207	0.043
acecainide	5	O15	4	0.0200283555107465	0.342
acenocoumarol	5	O15	4	0.0323522855521156	0.117
acetazolamide	2	M21	4	0.2666254105798686	0.471
acetylcysteine	5	O15	4	0.0451923693352494	0.034
acexamic-acid	5	J09	4	0.2689511077311721	0.0
acifran	5	F03	4	0.0499217524792287	0.025
acipimox	5	G03	4	0.0677243042254066	0.015
acivicin	5	E21	4	0.7196223854190456	0.0
aclidinium	5	A09	4	0.0308567659164228	0.127
acrivastine	5	A09	4	0.038373939660942	0.054
actarit	5	M15	4	0.0555003774820539	0.001
acy-1215	5	H21	4	0.2554221839857333	0.0
adapalene	5	N09	4	0.2375635226071076	0.0
adarotene	4	A15	4	0.4911785022779957	0.0
adatanserin	5	L15	4	0.0636166442567847	0.0
adenosine	4	G03	4	0.0417169897391413	0.145
adoprazine	5	L21	4	0.0927575238074932	0.0
afatinib	5	M03	4	0.2944548178432254	0.0
afloqualone	5	E09	4	0.0546417296944749	0.002
agi-5198	5	I15	4	0.0158737561457945	0.242
agi-6780	5	C09	4	0.034945288640538	0.045
agomelatine	5	L03	4	0.088866767770719	0.001
agp-103	5	N09	4	0.0082155681252538	0.507
alaproclate	5	M09	4	0.074229924261731	0.005
albendazole	5	P03	4	0.4881277010317139	0.0
alectinib	5	P09	4	0.4948460456042749	0.076
alisertib	5	F21	4	0.7609565706104218	0.0
aliskiren	5	I09	4	0.0254401471189463	0.133
alizapride	4	M15	4	0.014874932512703	0.328
allopurinol	5	O09	4	0.0324343905235975	0.08
almitrine	5	O21	4	0.2677107290538202	0.0
almorexant	5	K21	4	0.0405951247562855	0.082
altanserin	4	C15	4	0.0427057462901509	0.074
altrenogest	5	L03	4	0.2498023773849485	0.0
altretamine	5	K21	4	0.054982320573912	0.014
alvespimycin	5	A21	4	0.6227222709299987	0.0
alvimopan	5	P21	4	0.2917289088646243	0.025
alvocidib	5	B21	4	0.6201083435738699	0.0
am-24	5	I21	4	0.0422734132425241	0.059
amantadine	5	E21	4	0.0851123986886147	0.0
ambrisentan	2	I03	4	-0.0356304953806151	0.844
ambroxol	5	B21	4	0.0486762784768744	0.079
amd11070	2	M03	4	0.0197450819348092	0.551
amg-208	5	E09	4	0.0246187892108048	0.156
amg-232	5	J21	4	0.6277764146551987	0.0
amg-517	5	P03	4	0.0590280002293548	0.021
amikacin	5	P03	4	0.0442489872027537	0.099
amiloride	5	I09	4	-0.0135742531124098	0.895
aminocaproic-acid	5	J09	4	0.0285305753113928	0.09
aminoglutethimide	5	B15	4	0.0633849802592986	0.01
aminoguanidine	5	A09	4	0.0064522824451078	0.596
aminolevulinic-acid	5	H09	4	0.048666364279342	0.004
aminosalicylic-acid	5	B09	4	0.0197598445258937	0.177
amiodarone	5	K15	4	0.159706283046331	0.0
amiprilose	5	I21	4	0.0227864774130143	0.321
amitifadine	5	E15	4	0.0162352276304042	0.29
amlexanox	5	E09	4	0.0299043073324164	0.104
amlodipine	5	H09	4	0.0101074723980305	0.345
ammonium-glycyrrhizinate	5	O15	4	0.0741356181267866	0.001
amonafide	5	C15	4	0.2857355221264543	0.0
amoxapine	4	I15	4	0.0416026537606916	0.03
ampalex	5	A15	4	0.0244065540687491	0.366
amrinone	5	L09	4	0.0478739195598505	0.007
amsacrine	5	D09	4	0.6918800739515911	0.0
amtolmetin-guacil	5	K03	4	0.005647421529871	0.779
amuvatinib	5	M15	4	0.3940037855953163	0.0
