compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
nitrendipine	3	1.11 uM	0.874	-0.0002751581993458	L1000	spherized	all_data
nizofenone	2	1.11 uM	0.713	0.0355731741334448	L1000	spherized	all_data
nms-1286937	3	1.11 uM	0.006	0.2540504154452148	L1000	spherized	all_data
norethindrone	3	1.11 uM	0.609	0.0594343294023227	L1000	spherized	all_data
norethisterone	2	1.11 uM	0.869	-0.0171310828911647	L1000	spherized	all_data
norfloxacin	2	1.11 uM	0.457	0.0947589717024896	L1000	spherized	all_data
norgestrel	3	1.11 uM	0.02	0.2095358164547591	L1000	spherized	all_data
nortriptyline	3	1.11 uM	0.8	0.0212028562164091	L1000	spherized	all_data
noscapine	3	1.11 uM	0.731	0.0352751079695076	L1000	spherized	all_data
novobiocin	3	1.11 uM	0.801	0.020376891035391	L1000	spherized	all_data
nsi-189	2	1.11 uM	0.881	-0.0235995858049088	L1000	spherized	all_data
nutlin-3	3	1.11 uM	0.646	0.0509468199610636	L1000	spherized	all_data
nvp-dpp728	2	1.11 uM	0.922	-0.0548968113395882	L1000	spherized	all_data
nxy-059	3	1.11 uM	0.571	0.0667599717989332	L1000	spherized	all_data
o6-benzylguanine	2	1.11 uM	0.919	-0.0491582281371409	L1000	spherized	all_data
odanacatib	3	1.11 uM	0.592	0.0629262189836572	L1000	spherized	all_data
ofloxacin	3	1.11 uM	0.657	0.0489260007431314	L1000	spherized	all_data
oglemilast	3	1.11 uM	0.652	0.0498185277250332	L1000	spherized	all_data
olaparib	3	1.11 uM	0.78	0.0257891901225934	L1000	spherized	all_data
olmesartan	2	1.11 uM	0.204	0.1539314577258372	L1000	spherized	all_data
omecamtiv-mecarbil	3	1.11 uM	0.678	0.0453148479018042	L1000	spherized	all_data
omeprazole	2	1.11 uM	0.873	-0.0199044960376113	L1000	spherized	all_data
ondansetron	2	1.11 uM	0.888	-0.0274299237989243	L1000	spherized	all_data
oprozomib	3	1.11 uM	0.0	0.5328865292560877	L1000	spherized	all_data
orantinib	2	1.11 uM	0.835	0.0006248672944448	L1000	spherized	all_data
ore1001	3	1.11 uM	0.934	-0.0276290982450375	L1000	spherized	all_data
org-9768	3	1.11 uM	0.929	-0.0248843607910841	L1000	spherized	all_data
orlistat	2	1.11 uM	0.872	-0.0193587871107152	L1000	spherized	all_data
orphenadrine	2	1.11 uM	0.82	0.0063381769298654	L1000	spherized	all_data
orteronel	3	1.11 uM	0.71	0.0394945192329538	L1000	spherized	all_data
oseltamivir-carboxylate	3	1.11 uM	0.64	0.051910557841174	L1000	spherized	all_data
ostarine	3	1.11 uM	0.783	0.025465737591192	L1000	spherized	all_data
otamixaban	3	1.11 uM	0.845	0.0102684141068514	L1000	spherized	all_data
otilonium	3	1.11 uM	0.602	0.0608205117823295	L1000	spherized	all_data
ots167	2	1.11 uM	0.0	0.6495735388926694	L1000	spherized	all_data
oxandrolone	3	1.11 uM	0.588	0.0636745274090498	L1000	spherized	all_data
oxaprozin	2	1.11 uM	0.19	0.1574998938187679	L1000	spherized	all_data
oxatomide	4	1.11 uM	0.938	0.0065401477019219	L1000	spherized	all_data
oxfendazole	3	1.11 uM	0.826	0.0140718580506136	L1000	spherized	all_data
oxiconazole	3	1.11 uM	0.755	0.0313313485241402	L1000	spherized	all_data
oxiperomide	2	1.11 uM	0.796	0.0126172578698524	L1000	spherized	all_data
oxybenzone	3	1.11 uM	0.955	-0.0510797582758149	L1000	spherized	all_data
oxybuprocaine	3	1.11 uM	0.911	-0.0143534552371059	L1000	spherized	all_data
oxybutynin	3	1.11 uM	0.76	0.0308082122302439	L1000	spherized	all_data
oxymetazoline	2	1.11 uM	0.901	-0.0364728793146993	L1000	spherized	all_data
oxypurinol	3	1.11 uM	0.646	0.0509782160862661	L1000	spherized	all_data
ozagrel	2	1.11 uM	0.182	0.1593636084821046	L1000	spherized	all_data
pa-824	3	1.11 uM	0.945	-0.0400541452522546	L1000	spherized	all_data
paclitaxel	3	1.11 uM	0.003	0.2666114627410628	L1000	spherized	all_data
palbociclib	3	1.11 uM	0.0	0.4174906749726402	L1000	spherized	all_data
palmitoylethanolamide	3	1.11 uM	0.849	0.0086029855297534	L1000	spherized	all_data
palomid-529	3	1.11 uM	0.918	-0.0184090860921253	L1000	spherized	all_data
palonosetron	3	1.11 uM	0.906	-0.0112937959593597	L1000	spherized	all_data
palovarotene	3	1.11 uM	0.095	0.153920568913616	L1000	spherized	all_data
papaverine	2	1.11 uM	0.881	-0.0239200209875685	L1000	spherized	all_data
paracetamol	3	1.11 uM	0.92	-0.0197188890825094	L1000	spherized	all_data
paroxetine	3	1.11 uM	0.847	0.0088350206193126	L1000	spherized	all_data
pasireotide	3	1.11 uM	0.695	0.04166492522931	L1000	spherized	all_data
pazopanib	3	1.11 uM	0.871	0.0016566963915765	L1000	spherized	all_data
pazufloxacin	3	1.11 uM	0.807	0.0179066704316926	L1000	spherized	all_data
pd123319	3	1.11 uM	0.856	0.0069679130609658	L1000	spherized	all_data
pd153035	2	1.11 uM	0.904	-0.0374825450212368	L1000	spherized	all_data
pelitinib	2	1.11 uM	0.071	0.2122556163218896	L1000	spherized	all_data
pemirolast	3	1.11 uM	0.8	0.0210941238433332	L1000	spherized	all_data
penfluridol	2	1.11 uM	0.856	-0.0082420931114117	L1000	spherized	all_data
penicillin-v-potassium	2	1.11 uM	0.639	0.0531854129450262	L1000	spherized	all_data
pentamidine	3	1.11 uM	0.001	0.302544265679003	L1000	spherized	all_data
pentoxifylline	3	1.11 uM	0.849	0.008516926377833	L1000	spherized	all_data
perhexiline	3	1.11 uM	0.879	-0.0024122649911805	L1000	spherized	all_data
pf-02545920	3	1.11 uM	0.397	0.0975356290963118	L1000	spherized	all_data
pf-03084014	2	1.11 uM	0.714	0.0348767062409752	L1000	spherized	all_data
pf-03758309	2	1.11 uM	0.151	0.1707675550178276	L1000	spherized	all_data
pf-03814735	3	1.11 uM	0.0	0.3279250682337633	L1000	spherized	all_data
pf-04136309	2	1.11 uM	0.684	0.042381230313303	L1000	spherized	all_data
pf-04447943	2	1.11 uM	0.604	0.06330512235649	L1000	spherized	all_data
pf-04457845	3	1.11 uM	0.221	0.1273632770333854	L1000	spherized	all_data
pf-04620110	3	1.11 uM	0.511	0.0787919106063279	L1000	spherized	all_data
pf-04691502	3	1.11 uM	0.0	0.4382738391352836	L1000	spherized	all_data
ph-797804	3	1.11 uM	0.791	0.0239345102740892	L1000	spherized	all_data
pha-848125	3	1.11 uM	0.084	0.1643098964776528	L1000	spherized	all_data
phenazone	3	1.11 uM	0.962	-0.0570603560205362	L1000	spherized	all_data
phenformin	2	1.11 uM	0.587	0.0671690762727048	L1000	spherized	all_data
phensuximide	3	1.11 uM	0.901	-0.0083410074285061	L1000	spherized	all_data
phentermine	3	1.11 uM	0.323	0.1092328711727159	L1000	spherized	all_data
phentolamine	3	1.11 uM	0.811	0.0167771145163357	L1000	spherized	all_data
phenylacetylglutamine	3	1.11 uM	0.76	0.0306900368933555	L1000	spherized	all_data
phenylbutazone	3	1.11 uM	0.057	0.1793020966533844	L1000	spherized	all_data
phenylbutyrate	3	1.11 uM	0.093	0.1566746794442459	L1000	spherized	all_data
phenylephrine	3	1.11 uM	0.785	0.0249356978545341	L1000	spherized	all_data
phenytoin	3	1.11 uM	0.904	-0.0104451729798844	L1000	spherized	all_data
physostigmine	2	1.11 uM	0.94	-0.0684133180092443	L1000	spherized	all_data
pibenzimol	3	1.11 uM	0.933	-0.0268710702848631	L1000	spherized	all_data
piclamilast	2	1.11 uM	0.427	0.1019478966755554	L1000	spherized	all_data
picolinic-acid	4	1.11 uM	0.928	0.0097798839010332	L1000	spherized	all_data
picotamide	3	1.11 uM	0.726	0.0367218918430585	L1000	spherized	all_data
piketoprofen	3	1.11 uM	0.918	-0.0183457347361309	L1000	spherized	all_data
pilaralisib	3	1.11 uM	0.955	-0.0507047628487992	L1000	spherized	all_data
pilocarpine	3	1.11 uM	0.903	-0.0094627544287146	L1000	spherized	all_data
pimavanserin	3	1.11 uM	0.852	0.0074707800956884	L1000	spherized	all_data
pimecrolimus	3	1.11 uM	0.328	0.1085337244373144	L1000	spherized	all_data
pimobendan	2	1.11 uM	0.904	-0.0375106860010718	L1000	spherized	all_data
pimozide	4	1.11 uM	0.972	-0.0135026030611668	L1000	spherized	all_data
pinacidil	3	1.11 uM	0.985	-0.0969785505642998	L1000	spherized	all_data
pinaverium	3	1.11 uM	0.137	0.1432778808810956	L1000	spherized	all_data
pinitol	3	1.11 uM	0.053	0.1813958744251944	L1000	spherized	all_data
pioglitazone	3	1.11 uM	0.917	-0.0167859285504047	L1000	spherized	all_data
piperidolate	3	1.11 uM	0.314	0.1110180025173885	L1000	spherized	all_data
pirenoxine	3	1.11 uM	0.924	-0.0203580568601068	L1000	spherized	all_data
pirenzepine	3	1.11 uM	0.904	-0.0101615910280234	L1000	spherized	all_data
pirfenidone	3	1.11 uM	0.926	-0.0225959019160349	L1000	spherized	all_data
piribedil	3	1.11 uM	0.929	-0.0240187097534895	L1000	spherized	all_data
piroxicam	2	1.11 uM	0.759	0.0236481288907029	L1000	spherized	all_data
pitavastatin	3	1.11 uM	0.952	-0.04527506470782	L1000	spherized	all_data
pki-179	2	1.11 uM	0.004	0.3325785079925007	L1000	spherized	all_data
podophyllotoxin	3	1.11 uM	0.007	0.248153467582921	L1000	spherized	all_data
pomalidomide	3	1.11 uM	0.309	0.1130275346879887	L1000	spherized	all_data
pramipexole	3	1.11 uM	0.952	-0.0441013719897774	L1000	spherized	all_data
pranlukast	3	1.11 uM	0.926	-0.0224620270258294	L1000	spherized	all_data
pravastatin	3	1.11 uM	0.896	-0.0076645136204578	L1000	spherized	all_data
prazosin	3	1.11 uM	0.643	0.0515105107599749	L1000	spherized	all_data
prednisone	3	1.11 uM	0.502	0.0803325597580566	L1000	spherized	all_data
preladenant	2	1.11 uM	0.792	0.014722257811372	L1000	spherized	all_data
primaquine	3	1.11 uM	0.955	-0.05077643924334	L1000	spherized	all_data
primidone	3	1.11 uM	0.384	0.1004467095808456	L1000	spherized	all_data
pritelivir	3	1.11 uM	0.811	0.0168331414479802	L1000	spherized	all_data
probenecid	3	1.11 uM	0.926	-0.0217064410374707	L1000	spherized	all_data
probucol	3	1.11 uM	0.762	0.0304802906235369	L1000	spherized	all_data
procainamide	2	1.11 uM	0.868	-0.0166856018012004	L1000	spherized	all_data
prochlorperazine	2	1.11 uM	0.333	0.1234303582363706	L1000	spherized	all_data
progesterone	3	1.11 uM	0.911	-0.0135114349272444	L1000	spherized	all_data
proglumide	3	1.11 uM	0.914	-0.0159069178154063	L1000	spherized	all_data
proguanil	3	1.11 uM	0.871	0.0024560512076433	L1000	spherized	all_data
propafenone	2	1.11 uM	0.81	0.0098257810466139	L1000	spherized	all_data
propentofylline	3	1.11 uM	0.567	0.0674692544199192	L1000	spherized	all_data
propranolol	3	1.11 uM	0.952	-0.0447662922373275	L1000	spherized	all_data
protirelin	2	1.11 uM	0.919	-0.0509748101925716	L1000	spherized	all_data
protriptyline	3	1.11 uM	0.826	0.0141237388147925	L1000	spherized	all_data
prx-08066	3	1.11 uM	0.732	0.0351146051612447	L1000	spherized	all_data
psi-6130	3	1.11 uM	0.73	0.0362009543515443	L1000	spherized	all_data
pterostilbene	3	1.11 uM	0.808	0.0176678912202562	L1000	spherized	all_data
pyrazinamide	3	1.11 uM	0.684	0.0443905444279014	L1000	spherized	all_data
pyrazinoylguanidine	3	1.11 uM	0.585	0.0648784487114924	L1000	spherized	all_data
quercetin	3	1.11 uM	0.482	0.0834757460951793	L1000	spherized	all_data
quetiapine	3	1.11 uM	0.542	0.0737964946862824	L1000	spherized	all_data
quiflapon	2	1.11 uM	0.919	-0.0512730575373897	L1000	spherized	all_data
quinapril	3	1.11 uM	0.108	0.1509945175103046	L1000	spherized	all_data
quinidine	6	1.11 uM	0.969	0.0069211746358675	L1000	spherized	all_data
quizartinib	3	1.11 uM	0.966	-0.0614582482494107	L1000	spherized	all_data
r-428	2	1.11 uM	0.19	0.1579918048176938	L1000	spherized	all_data
r547	3	1.11 uM	0.0	0.7193225054150288	L1000	spherized	all_data
rabeprazole	3	1.11 uM	0.959	-0.0547258887007056	L1000	spherized	all_data
racecadotril	3	1.11 uM	0.929	-0.0236939331807034	L1000	spherized	all_data
raclopride	3	1.11 uM	0.904	-0.0104896903382727	L1000	spherized	all_data
radezolid	3	1.11 uM	0.733	0.035029462322394	L1000	spherized	all_data
raf265	3	1.11 uM	0.528	0.0762961845237288	L1000	spherized	all_data
raloxifene	3	1.11 uM	0.72	0.0371319452341818	L1000	spherized	all_data
raltegravir	4	1.11 uM	0.939	0.005574346554698	L1000	spherized	all_data
ramatroban	3	1.11 uM	0.827	0.0135296844965023	L1000	spherized	all_data
ramelteon	3	1.11 uM	0.873	0.0003192125292832	L1000	spherized	all_data
ramipril	3	1.11 uM	0.862	0.0051001612379033	L1000	spherized	all_data
ranitidine	3	1.11 uM	0.698	0.0412464056311354	L1000	spherized	all_data
ranolazine	3	1.11 uM	0.677	0.0460042773543659	L1000	spherized	all_data
rasagiline	2	1.11 uM	0.733	0.0278482226388983	L1000	spherized	all_data
rebamipide	3	1.11 uM	0.714	0.0382453080323663	L1000	spherized	all_data
reboxetine	3	1.11 uM	0.927	-0.0233694227838009	L1000	spherized	all_data
refametinib	2	1.11 uM	0.329	0.1243593880956426	L1000	spherized	all_data
regadenoson	2	1.11 uM	0.783	0.018407988270016	L1000	spherized	all_data
regorafenib	3	1.11 uM	0.926	-0.0218377167950551	L1000	spherized	all_data
relcovaptan	3	1.11 uM	0.929	-0.0243822444340311	L1000	spherized	all_data
repaglinide	3	1.11 uM	0.493	0.0816966720462092	L1000	spherized	all_data
reparixin	2	1.11 uM	0.686	0.0415843081147794	L1000	spherized	all_data
resatorvid	3	1.11 uM	0.561	0.0698233149930727	L1000	spherized	all_data
reserpine	2	1.11 uM	0.811	0.009453056875264	L1000	spherized	all_data
resiquimod	2	1.11 uM	0.849	-0.004922548960948	L1000	spherized	all_data
resminostat	3	1.11 uM	0.0	0.3692799504065643	L1000	spherized	all_data
resveratrol	2	1.11 uM	0.774	0.0196496815925591	L1000	spherized	all_data
retapamulin	3	1.11 uM	0.352	0.1054582279162937	L1000	spherized	all_data
retigabine	3	1.11 uM	0.873	0.0001900998532629	L1000	spherized	all_data
rg-7388	2	1.11 uM	0.023	0.270093615508685	L1000	spherized	all_data
rg2833	3	1.11 uM	0.68	0.0450091468527512	L1000	spherized	all_data
rg4733	3	1.11 uM	0.362	0.1033333828216206	L1000	spherized	all_data
ribavirin	3	1.11 uM	0.936	-0.0301280694129251	L1000	spherized	all_data
rifabutin	3	1.11 uM	0.677	0.0462441074410027	L1000	spherized	all_data
rifaximin	3	1.11 uM	0.831	0.0131416333450274	L1000	spherized	all_data
rilmenidine	2	1.11 uM	0.508	0.0856254797644472	L1000	spherized	all_data
rilpivirine	2	1.11 uM	0.874	-0.0206172697535157	L1000	spherized	all_data
rimantadine	3	1.11 uM	0.907	-0.0119689763993004	L1000	spherized	all_data
rimcazole	3	1.11 uM	0.826	0.0137696035833844	L1000	spherized	all_data
rimexolone	3	1.11 uM	0.016	0.2221734299952747	L1000	spherized	all_data
rimonabant	3	1.11 uM	0.677	0.0458967620341536	L1000	spherized	all_data
riociguat	3	1.11 uM	0.623	0.0553308124511866	L1000	spherized	all_data
ripasudil	3	1.11 uM	0.981	-0.0830961081135392	L1000	spherized	all_data
risperidone	3	1.11 uM	0.392	0.0986214539693119	L1000	spherized	all_data
ritodrine	3	1.11 uM	0.944	-0.0372497336404166	L1000	spherized	all_data
rivaroxaban	3	1.11 uM	0.936	-0.0304648033834656	L1000	spherized	all_data
rizatriptan	2	1.11 uM	0.642	0.0525521329841012	L1000	spherized	all_data
ro-4987655	2	1.11 uM	0.05	0.2331327650273912	L1000	spherized	all_data
rociletinib	3	1.11 uM	0.459	0.0883019797822111	L1000	spherized	all_data
rocuronium	3	1.11 uM	0.911	-0.0135854869528724	L1000	spherized	all_data
roflumilast	4	1.11 uM	0.956	-0.0029252661111057	L1000	spherized	all_data
rolipram	3	1.11 uM	0.303	0.1136781953192046	L1000	spherized	all_data
romidepsin	3	1.11 uM	0.0	0.6751110638403943	L1000	spherized	all_data
ropinirole	3	1.11 uM	0.851	0.0077168057575119	L1000	spherized	all_data
roquinimex	4	1.11 uM	0.957	-0.0032544946960281	L1000	spherized	all_data
roscovitine	3	1.11 uM	0.633	0.0535673476476502	L1000	spherized	all_data
rosiglitazone	3	1.11 uM	0.553	0.0716487251815131	L1000	spherized	all_data
rosuvastatin	3	1.11 uM	0.905	-0.0110078353042935	L1000	spherized	all_data
rotigotine	3	1.11 uM	0.43	0.0925408280398779	L1000	spherized	all_data
rottlerin	4	1.11 uM	0.954	-0.0016519459015372	L1000	spherized	all_data
rotundine	3	1.11 uM	0.939	-0.034110754442227	L1000	spherized	all_data
roxithromycin	3	1.11 uM	0.964	-0.0582719022207083	L1000	spherized	all_data
rs-127445	2	1.11 uM	0.828	0.0035752381448536	L1000	spherized	all_data
ru-58841	3	1.11 uM	0.926	-0.0217455560802896	L1000	spherized	all_data
rucinol	2	1.11 uM	0.783	0.018237153069522	L1000	spherized	all_data
rupatadine	3	1.11 uM	0.026	0.2022829563090905	L1000	spherized	all_data
rutin	2	1.11 uM	0.511	0.0844737782140265	L1000	spherized	all_data
s18986	3	1.11 uM	0.826	0.0142482359449613	L1000	spherized	all_data
safinamide	2	1.11 uM	0.919	-0.0505262406601183	L1000	spherized	all_data
salvinorin-a	3	1.11 uM	0.779	0.0265999830076707	L1000	spherized	all_data
saquinavir	3	1.11 uM	0.918	-0.0182292558949744	L1000	spherized	all_data
saracatinib	3	1.11 uM	0.597	0.0619829133833729	L1000	spherized	all_data
sarcosine	3	1.11 uM	0.72	0.0375999590240459	L1000	spherized	all_data
sasapyrine	3	1.11 uM	0.946	-0.0405835772344864	L1000	spherized	all_data
saxagliptin	3	1.11 uM	0.594	0.0625254990386996	L1000	spherized	all_data
sb-683698	3	1.11 uM	0.8	0.0209487384411042	L1000	spherized	all_data
sb-705498	2	1.11 uM	0.803	0.0116760962422269	L1000	spherized	all_data
sb-743921	3	1.11 uM	0.0	0.3392983110106729	L1000	spherized	all_data
sb-756050	3	1.11 uM	0.475	0.0851526689452903	L1000	spherized	all_data
sb-939	3	1.11 uM	0.0	0.4962623101320877	L1000	spherized	all_data
sc-12267	3	1.11 uM	0.25	0.1227867439735332	L1000	spherized	all_data
scopolamine	3	1.11 uM	0.821	0.0152770595023036	L1000	spherized	all_data
sdz-nkt-343	2	1.11 uM	0.852	-0.0066810852163728	L1000	spherized	all_data
secnidazole	3	1.11 uM	0.624	0.0552143617620393	L1000	spherized	all_data
selamectin	3	1.11 uM	0.093	0.1560959782819502	L1000	spherized	all_data
selegiline	2	1.11 uM	0.673	0.0440906833026034	L1000	spherized	all_data
selumetinib	3	1.11 uM	0.003	0.2674230499861316	L1000	spherized	all_data
semagacestat	3	1.11 uM	0.26	0.1212163455766512	L1000	spherized	all_data
semaxanib	3	1.11 uM	0.131	0.1454564961871879	L1000	spherized	all_data
senicapoc	3	1.11 uM	0.701	0.0410250666671757	L1000	spherized	all_data
seocalcitol	3	1.11 uM	0.791	0.0241972047513392	L1000	spherized	all_data
sep-227900	3	1.11 uM	0.442	0.090515819288842	L1000	spherized	all_data
sertaconazole	2	1.11 uM	0.9	-0.0348727412277906	L1000	spherized	all_data
sertindole	3	1.11 uM	0.467	0.0865443950507885	L1000	spherized	all_data
sertraline	3	1.11 uM	0.585	0.0646727420348028	L1000	spherized	all_data
setiptiline	3	1.11 uM	0.61	0.0581510664395582	L1000	spherized	all_data
sgi-1776	3	1.11 uM	0.071	0.1708779716173737	L1000	spherized	all_data
siguazodan	3	1.11 uM	0.832	0.0130743837129585	L1000	spherized	all_data
sildenafil	2	1.11 uM	0.861	-0.013619403661103	L1000	spherized	all_data
simeprevir	3	1.11 uM	0.537	0.0746517391515585	L1000	spherized	all_data
simvastatin	3	1.11 uM	0.888	-0.0052265658665668	L1000	spherized	all_data
sirolimus	2	1.11 uM	0.048	0.2347190176378402	L1000	spherized	all_data
sk&f-10047-(+)	3	1.11 uM	0.929	-0.0246622933011397	L1000	spherized	all_data
snx-2112	3	1.11 uM	0.0	0.3124581429329578	L1000	spherized	all_data
sobetirome	3	1.11 uM	0.577	0.0660024096798472	L1000	spherized	all_data
sodium-gualenate	3	1.11 uM	0.392	0.0985498435819424	L1000	spherized	all_data
sodium-tanshinone-ii-a-sulfonate	3	1.11 uM	0.116	0.1493191645473331	L1000	spherized	all_data
sofalcone	3	1.11 uM	0.851	0.0077125250958608	L1000	spherized	all_data
sofosbuvir	3	1.11 uM	0.0	0.5797343759724317	L1000	spherized	all_data
solifenacin-succinate	3	1.11 uM	0.884	-0.0039594068617479	L1000	spherized	all_data
sorbinil	2	1.11 uM	0.731	0.0285829134433748	L1000	spherized	all_data
sorbitol	3	1.11 uM	0.88	-0.0028278748079776	L1000	spherized	all_data
sotalol	3	1.11 uM	0.491	0.0821329559409735	L1000	spherized	all_data
sotrastaurin	3	1.11 uM	0.71	0.0395910579478746	L1000	spherized	all_data
sparfloxacin	3	1.11 uM	0.526	0.0768530943049015	L1000	spherized	all_data
spironolactone	3	1.11 uM	0.294	0.1155451407627211	L1000	spherized	all_data
sr-2640	3	1.11 uM	0.851	0.0077128154126358	L1000	spherized	all_data
sr-33805	3	1.11 uM	0.906	-0.0112857260286969	L1000	spherized	all_data
sta-5326	3	1.11 uM	0.0	0.3327491012911606	L1000	spherized	all_data
stavudine	3	1.11 uM	0.881	-0.0031088452799773	L1000	spherized	all_data
su014813	2	1.11 uM	0.442	0.0977525514441462	L1000	spherized	all_data
sulbactam	3	1.11 uM	0.755	0.0313382347420932	L1000	spherized	all_data
sulbutiamine	3	1.11 uM	0.355	0.1047216737807876	L1000	spherized	all_data
sulfafurazole	3	1.11 uM	0.936	-0.0303907818345374	L1000	spherized	all_data
sulfasalazine	2	1.11 uM	0.795	0.0127002323958159	L1000	spherized	all_data
sulforaphane	2	1.11 uM	0.858	-0.01165172124834	L1000	spherized	all_data
sumatriptan	3	1.11 uM	0.767	0.0294261593142137	L1000	spherized	all_data
sunitinib	3	1.11 uM	0.001	0.3037951955360252	L1000	spherized	all_data
suprofen	3	1.11 uM	0.771	0.0283046826892421	L1000	spherized	all_data
suvorexant	3	1.11 uM	0.952	-0.0464310586001736	L1000	spherized	all_data
swainsonine	3	1.11 uM	0.588	0.0637641144796985	L1000	spherized	all_data
t-5224	3	1.11 uM	0.951	-0.0429370272753016	L1000	spherized	all_data
tacalcitol	3	1.11 uM	0.785	0.0247055071453532	L1000	spherized	all_data
tacedinaline	2	1.11 uM	0.597	0.0646538401528246	L1000	spherized	all_data
tacrine	3	1.11 uM	0.884	-0.0042686766821978	L1000	spherized	all_data
tacrolimus	2	1.11 uM	0.656	0.0486196522698326	L1000	spherized	all_data
tadalafil	3	1.11 uM	0.927	-0.0229177940946	L1000	spherized	all_data
tafamidis-meglumine	3	1.11 uM	0.871	0.0023960720984754	L1000	spherized	all_data
tagatose	2	1.11 uM	0.958	-0.0836905267863395	L1000	spherized	all_data
tak-285	3	1.11 uM	0.482	0.0835008400004047	L1000	spherized	all_data
tak-733	3	1.11 uM	0.0	0.6574814117484848	L1000	spherized	all_data
tak-875	3	1.11 uM	0.677	0.0462329337318978	L1000	spherized	all_data
taladegib	2	1.11 uM	0.69	0.0407912027208624	L1000	spherized	all_data
talazoparib	2	1.11 uM	0.819	0.0066839757907942	L1000	spherized	all_data
talinolol	3	1.11 uM	0.884	-0.0040877241208202	L1000	spherized	all_data
talmapimod	3	1.11 uM	0.951	-0.0427069101411787	L1000	spherized	all_data
talnetant	3	1.11 uM	0.807	0.0190193589307463	L1000	spherized	all_data
taltirelin	3	1.11 uM	0.906	-0.011421967827392	L1000	spherized	all_data
tamibarotene	3	1.11 uM	0.662	0.0485176988425927	L1000	spherized	all_data
tamoxifen	2	1.11 uM	0.886	-0.027156595119777	L1000	spherized	all_data
tamsulosin	2	1.11 uM	0.065	0.2175168484122638	L1000	spherized	all_data
tanaproget	3	1.11 uM	0.598	0.0617183369437608	L1000	spherized	all_data
taranabant	3	1.11 uM	0.509	0.079004781877051	L1000	spherized	all_data
targinine	3	1.11 uM	0.191	0.1327347704849796	L1000	spherized	all_data
tas-103	3	1.11 uM	0.0	0.5840498948056182	L1000	spherized	all_data
taselisib	3	1.11 uM	0.157	0.1392549104569102	L1000	spherized	all_data
tasisulam	3	1.11 uM	0.753	0.0321536524995883	L1000	spherized	all_data
tasquinimod	3	1.11 uM	0.543	0.0728566482231247	L1000	spherized	all_data
tazobactam	3	1.11 uM	0.926	-0.0222334925768614	L1000	spherized	all_data
tebipenem	2	1.11 uM	0.934	-0.063669645234003	L1000	spherized	all_data
tecastemizole	3	1.11 uM	0.763	0.0303771133814163	L1000	spherized	all_data
tedizolid	3	1.11 uM	0.634	0.0532673844051763	L1000	spherized	all_data
tegobuvir	3	1.11 uM	0.932	-0.0267206331959293	L1000	spherized	all_data
telatinib	2	1.11 uM	0.834	0.0007965205332319	L1000	spherized	all_data
telbivudine	3	1.11 uM	0.945	-0.0400545315400829	L1000	spherized	all_data
telcagepant	3	1.11 uM	0.942	-0.0361422323728191	L1000	spherized	all_data
telmesteine	3	1.11 uM	0.785	0.0250345272077315	L1000	spherized	all_data
telmisartan	2	1.11 uM	0.905	-0.0392144611560738	L1000	spherized	all_data
telotristat	2	1.11 uM	0.866	-0.015273210154835	L1000	spherized	all_data
temazepam	3	1.11 uM	0.919	-0.0188786205344719	L1000	spherized	all_data
temozolomide	3	1.11 uM	0.918	-0.0184609365129292	L1000	spherized	all_data
temsirolimus	3	1.11 uM	0.01	0.2355024163358151	L1000	spherized	all_data
teneligliptin	3	1.11 uM	0.976	-0.0706095369557129	L1000	spherized	all_data
tenidap	2	1.11 uM	0.859	-0.0121149401442308	L1000	spherized	all_data
terbinafine	3	1.11 uM	0.752	0.0326845300334752	L1000	spherized	all_data
teroxirone	2	1.11 uM	0.915	-0.0467392034363626	L1000	spherized	all_data
tesaglitazar	2	1.11 uM	0.686	0.0418362490986544	L1000	spherized	all_data
testosterone	3	1.11 uM	0.541	0.0739784373200846	L1000	spherized	all_data
tetrabenazine	2	1.11 uM	0.866	-0.0149114850196996	L1000	spherized	all_data
tetracaine	3	1.11 uM	0.951	-0.0422888030616198	L1000	spherized	all_data
tetrahydrouridine	2	1.11 uM	0.0	0.4843590305590601	L1000	spherized	all_data
tetrindole	2	1.11 uM	0.609	0.0617454291160437	L1000	spherized	all_data
tg-100801	2	1.11 uM	0.36	0.1183654333719654	L1000	spherized	all_data
thalidomide	2	1.11 uM	0.59	0.066821505733096	L1000	spherized	all_data
theobromine	3	1.11 uM	0.461	0.0875101825954786	L1000	spherized	all_data
theophylline	3	1.11 uM	0.926	-0.0224660613779076	L1000	spherized	all_data
thiocolchicoside	3	1.11 uM	0.896	-0.0076222143561066	L1000	spherized	all_data
thioctic-acid	3	1.11 uM	0.72	0.0372911047963835	L1000	spherized	all_data
thioguanine	3	1.11 uM	0.77	0.0288333952044144	L1000	spherized	all_data
thiomersal	3	1.11 uM	0.645	0.0511902986828747	L1000	spherized	all_data
thioridazine	2	1.11 uM	0.683	0.0427255451806195	L1000	spherized	all_data
thiothixene	3	1.11 uM	0.862	0.0050455773102986	L1000	spherized	all_data
tiagabine	3	1.11 uM	0.559	0.0703430817591996	L1000	spherized	all_data
tiapride	3	1.11 uM	0.61	0.0590099491055128	L1000	spherized	all_data
tic10	3	1.11 uM	0.575	0.0662713860190058	L1000	spherized	all_data
