cpd,dose,replicate_correlation,signature_strength,TAS
mibefradil,0.37 uM,0.096502878272356,253.0,0.15800141143433302
miconazole,0.37 uM,0.1208222941429842,306.3333333333333,0.1945365635190686
midodrine,0.37 uM,-0.0449390461907983,273.3333333333333,0.0
midostaurin,0.37 uM,0.3332679492446905,209.0,0.26687045138844867
mifobate,0.37 uM,0.0348105581485522,191.0,0.08245229522646372
miglitol,0.37 uM,-0.0052375949814446,269.6666666666667,0.0
milacemide,0.37 uM,0.0284463005210008,271.6666666666667,0.08889178896119959
milnacipran,0.37 uM,0.1334936382703375,205.33333333333334,0.1674135424545476
milrinone,0.37 uM,0.0326110844111646,273.6666666666667,0.09552656119023124
minaprine,0.37 uM,-0.0113854732786786,380.25,0.0
minoxidil,0.37 uM,-0.0099775810020864,208.66666666666666,0.0
mirodenafil,0.37 uM,0.0332035152326411,331.0,0.10600750225218321
mirtazapine,0.37 uM,-0.0376307215819158,268.6666666666667,0.0
mitomycin-c,0.37 uM,0.1711513327925464,304.3333333333333,0.23077856934896468
mk-0752,0.37 uM,-0.0036562664417709,223.33333333333334,0.0
mk-0773,0.37 uM,0.0113334754908302,238.66666666666666,0.05259058615077234
mk-0812,0.37 uM,0.0960269970232678,222.33333333333334,0.14775069624012235
mk-0893,0.37 uM,0.0759378552778291,225.0,0.1321755101296309
mk-2461,0.37 uM,0.0123386974638196,294.6666666666667,0.06097204137068198
mk-3207,0.37 uM,-0.0646232212789779,282.6666666666667,0.0
mk-8033,0.37 uM,-0.0233700713352787,277.6666666666667,0.0
mk-8245,0.37 uM,-0.027426910720754,230.33333333333334,0.0
mln0128,0.37 uM,0.4010416181500399,547.3333333333334,0.4737522042051287
mln2480,0.37 uM,0.0276298271443011,235.66666666666666,0.08159597497787878
mln9708,0.37 uM,0.5739817634990177,578.0,0.5824297348305261
moclobemide,0.37 uM,-0.0419730129645852,213.33333333333334,0.0
molindone,0.37 uM,0.0031899612264582,335.3333333333333,0.033072089742112516
molsidomine,0.37 uM,0.0128591632789959,486.6666666666667,0.07999313703378859
moxidectin,0.37 uM,0.0168332023514312,240.0,0.06427166718551186
moxifloxacin,0.37 uM,0.0056910198018901,221.33333333333334,0.035887981577342104
moxisylyte,0.37 uM,0.10466721674167,281.0,0.1734159624047867
mozavaptan,0.37 uM,0.1659878008311312,176.66666666666666,0.17315935743601882
mycophenolate-mofetil,0.37 uM,0.1751068269905252,336.0,0.24527413374398332
mycophenolic-acid,0.37 uM,0.0369431897495891,411.6666666666667,0.12470119615850309
n6022,0.37 uM,-0.0396934625889592,301.6666666666667,0.0
nafamostat,0.37 uM,-0.0166135374065818,326.6666666666667,0.0
naftidrofuryl,0.37 uM,-0.091976495242355,320.0,0.0
naftopidil,0.37 uM,-0.0183615652757119,323.0,0.0
nalbuphine,0.37 uM,-0.0449291379529433,415.0,0.0
naphazoline,0.37 uM,0.0117143286558162,253.66666666666666,0.05512149346005217
naproxen,0.37 uM,0.0763831203803299,276.6666666666667,0.1469967353018128
naringenin,0.37 uM,0.0910150546188576,206.66666666666666,0.13868273790934696
narlaprevir,0.37 uM,-0.0590512343956721,244.66666666666666,0.0
nateglinide,0.37 uM,0.0013466487157258,298.0,0.020256567954184724
navitoclax,0.37 uM,-0.0145656517501583,288.3333333333333,0.0
nebivolol,0.37 uM,0.0407874702330497,241.66666666666666,0.10039274599721822
nefiracetam,0.37 uM,-0.0103269348200473,177.5,0.0
nefopam,0.37 uM,0.0183447379989123,211.33333333333334,0.06296081352159795
nelarabine,0.37 uM,-0.0400289698215455,231.66666666666666,0.0
nemonapride,0.37 uM,-0.0064336733372279,253.66666666666666,0.0
nepafenac,0.37 uM,-0.0082839379386908,350.0,0.0
neratinib,0.37 uM,-0.0072799633098288,266.3333333333333,0.0
nesbuvir,0.37 uM,0.0391588415251579,261.6666666666667,0.10235750498425386
netupitant,0.37 uM,0.0754083830906048,351.6666666666667,0.16466677860351964
nevirapine,0.37 uM,0.0074166449626277,266.0,0.0449133175587133
niacin,0.37 uM,0.0290083072353036,269.0,0.08932394713625616
nicaraven,0.37 uM,0.0709745571981574,248.66666666666666,0.13433547176392874
nicardipine,0.37 uM,0.0439305732706831,233.0,0.10230384778714025
nicergoline,0.37 uM,-0.0049120630105296,211.0,0.0
nicotinamide,0.37 uM,0.012304975727011,253.66666666666666,0.05649404275817675
nicotine,0.37 uM,0.0137489681998325,250.66666666666666,0.05936273738408733
niguldipine,0.37 uM,0.0331634468297903,192.33333333333334,0.08075839572552101
nikethamide,0.37 uM,-0.0187304966657673,231.66666666666666,0.0
nilotinib,0.37 uM,-0.0439448045531291,256.6666666666667,0.0
nimesulide,0.37 uM,-0.0484723627168274,188.5,0.0
nimodipine,0.37 uM,-0.0469134053110457,218.66666666666666,0.0
nintedanib,0.37 uM,0.0544874249803334,257.6666666666667,0.11981407362741181
nisoxetine,0.37 uM,0.0365766323276557,245.33333333333334,0.09578791293727444
nitrendipine,0.37 uM,0.1402413259626495,279.3333333333333,0.20013818603515204
nizofenone,0.37 uM,0.0668634871079475,232.66666666666666,0.12612238297720374
nms-1286937,0.37 uM,0.1817567452192203,413.3333333333333,0.27715713053688773
norethindrone,0.37 uM,0.0336819301926493,233.66666666666666,0.08970722861659056
norethisterone,0.37 uM,-0.0061612096843217,262.3333333333333,0.0
norfloxacin,0.37 uM,0.0538315492469792,225.0,0.11128593296476771
norgestrel,0.37 uM,0.094829713322538,318.6666666666667,0.17578066786696253
nortriptyline,0.37 uM,0.0383475022530553,261.0,0.10116245660231553
noscapine,0.37 uM,0.0116075833755373,311.3333333333333,0.06078750093723956
novobiocin,0.37 uM,-0.0316513648263056,204.0,0.0
nsi-189,0.37 uM,-0.0142149426790457,156.0,0.0
nutlin-3,0.37 uM,0.1295210079402334,225.0,0.17262032875753786
nvp-dpp728,0.37 uM,-0.0100665422447367,163.0,0.0
nxy-059,0.37 uM,0.0195764925459884,275.0,0.07419324413036366
o6-benzylguanine,0.37 uM,0.0959680568240291,270.6666666666667,0.16297136777594393
odanacatib,0.37 uM,0.0370788820199044,243.0,0.09598359783851262
ofloxacin,0.37 uM,0.0738271495233032,396.0,0.1728965055964766
oglemilast,0.37 uM,-0.0090662384241309,286.6666666666667,0.0
olaparib,0.37 uM,-0.0137445730336208,294.5,0.0
olmesartan,0.37 uM,-0.063469370243068,151.0,0.0
omecamtiv-mecarbil,0.37 uM,0.0125388615263722,235.33333333333334,0.05492895652601707
omeprazole,0.37 uM,0.0542141751845349,306.3333333333333,0.13031191539793585
ondansetron,0.37 uM,-0.0292275008568395,219.0,0.0
oprozomib,0.37 uM,0.4832994120588995,577.6666666666666,0.5342903865344893
orantinib,0.37 uM,0.0307909667210043,257.6666666666667,0.09006817321691016
ore1001,0.37 uM,0.0210549330156024,314.0,0.08221902619718285
org-9768,0.37 uM,0.0519336002930235,265.0,0.11862540962820459
orlistat,0.37 uM,0.1652329662219564,214.0,0.19014539365312993
orphenadrine,0.37 uM,0.0420744283347883,217.66666666666666,0.09676886513358648
orteronel,0.37 uM,0.0660422824159411,264.3333333333333,0.13360342015549795
oseltamivir-carboxylate,0.37 uM,0.0027335065919662,255.66666666666666,0.02673176841161901
ostarine,0.37 uM,0.04192990664175,323.3333333333333,0.11773829980136044
otamixaban,0.37 uM,-0.0049896809121724,314.0,0.0
otilonium,0.37 uM,0.00623986983755,221.0,0.037550391964746306
ots167,0.37 uM,0.7627086533441542,761.6666666666666,0.7707124672591028
oxandrolone,0.37 uM,0.0603312300426088,242.0,0.12218259522108892
oxaprozin,0.37 uM,0.1008886402668473,275.0,0.16842945909970933
oxatomide,0.37 uM,-0.0024324631110607,364.25,0.0
oxfendazole,0.37 uM,0.0415352513842844,295.6666666666667,0.112057305882251
oxiconazole,0.37 uM,0.0292678245146035,253.0,0.08701338308903914
oxiperomide,0.37 uM,0.0571870649118851,165.0,0.09822486675136888
oxybenzone,0.37 uM,0.005621294152427,244.66666666666666,0.03750041993803232
oxybuprocaine,0.37 uM,-0.0630476091397255,267.0,0.0
oxybutynin,0.37 uM,-0.0243193881482439,239.0,0.0
oxymetazoline,0.37 uM,-0.0435475320368094,238.66666666666666,0.0
oxypurinol,0.37 uM,0.0049339164836436,254.0,0.03579672767895042
ozagrel,0.37 uM,0.0796227231589153,97.0,0.08886586101536882
pa-824,0.37 uM,-0.0442767857015239,275.0,0.0
paclitaxel,0.37 uM,0.6238035651658398,477.3333333333333,0.5517792702647438
palbociclib,0.37 uM,0.3788469092496663,458.6666666666667,0.4215130612207245
palmitoylethanolamide,0.37 uM,0.0516487846041572,263.6666666666667,0.11800169349051146
palomid-529,0.37 uM,0.0102404051464833,304.6666666666667,0.0564809005603996
palonosetron,0.37 uM,0.1210031431944,245.0,0.174105279489869
palovarotene,0.37 uM,0.058111078582676,299.6666666666667,0.1334379186521892
papaverine,0.37 uM,0.0360065894044405,453.3333333333333,0.1291904445295789
paracetamol,0.37 uM,0.0767072308317277,238.0,0.13662721114068374
paroxetine,0.37 uM,0.0245565677389069,287.6666666666667,0.08498830658304911
pasireotide,0.37 uM,-0.0299197336465484,406.0,0.0
pazopanib,0.37 uM,-0.0079633793761925,255.0,0.0
pazufloxacin,0.37 uM,0.049336893409114,277.3333333333333,0.11828168652647367
pd123319,0.37 uM,-0.040747331235128,230.33333333333334,0.0
pd153035,0.37 uM,0.0964257007361038,165.5,0.12773972400062483
pelitinib,0.37 uM,0.0098879511260926,235.66666666666666,0.04881269742083626
pemirolast,0.37 uM,-0.0037732288964501,226.33333333333334,0.0
penfluridol,0.37 uM,0.0427820197789017,236.0,0.10160549972545235
penicillin-v-potassium,0.37 uM,0.0511508445684982,278.6666666666667,0.12072563222092181
pentamidine,0.37 uM,0.0755582827830133,255.66666666666666,0.14054282108480992
pentoxifylline,0.37 uM,-0.0390530023690454,208.66666666666666,0.0
perhexiline,0.37 uM,-0.0161187424683003,284.0,0.0
pf-02545920,0.37 uM,0.0767134641717624,216.0,0.13016470713185094
pf-03084014,0.37 uM,0.0646054331891653,329.6666666666667,0.1475715410298008
pf-03758309,0.37 uM,0.166887006339965,378.0,0.25397310856413285
pf-03814735,0.37 uM,0.07611886554455,388.0,0.17377711740921659
pf-04136309,0.37 uM,0.0105812067461822,262.6666666666667,0.05330901450923025
pf-04447943,0.37 uM,0.0299069580296964,252.66666666666666,0.08790036302276014
pf-04457845,0.37 uM,-0.0063644289713184,315.0,0.0
pf-04620110,0.37 uM,0.1101083122050109,210.0,0.15376244380138912
pf-04691502,0.37 uM,0.2347877588480355,370.6666666666667,0.2983046780168331
ph-797804,0.37 uM,-0.029000643080266,289.3333333333333,0.0
pha-848125,0.37 uM,0.1789501401890289,359.3333333333333,0.25641613348588616
phenazone,0.37 uM,-0.0577832007117542,225.33333333333334,0.0
phenformin,0.37 uM,0.063232337268285,297.6666666666667,0.13872837276938024
phensuximide,0.37 uM,-0.0086046033203857,239.0,0.0
phentermine,0.37 uM,0.0745925276136715,255.66666666666666,0.13964175202722062
phentolamine,0.37 uM,0.0055465767828701,320.0,0.042600831555274256
phenylacetylglutamine,0.37 uM,-0.0080470113381919,300.6666666666667,0.0
phenylbutazone,0.37 uM,0.0303670451873013,364.0,0.10631205969687299
phenylbutyrate,0.37 uM,0.132216413255073,274.6666666666667,0.192697569469735
phenylephrine,0.37 uM,0.0436152713450705,224.66666666666666,0.10009656701852895
phenytoin,0.37 uM,-0.0343616099468101,228.66666666666666,0.0
phorbol-myristate-acetate,0.37 uM,0.3790711769806887,430.3333333333333,0.40840725489317153
physostigmine,0.37 uM,0.0232872120801421,170.5,0.0637164415836449
pibenzimol,0.37 uM,0.1732998999161467,273.0,0.21994345963614328
piclamilast,0.37 uM,0.0767608130415227,276.0,0.14718206662377195
picolinic-acid,0.37 uM,0.0056552033965196,321.0,0.04308312565303932
picotamide,0.37 uM,0.0259771914971314,244.0,0.08050476446480546
piketoprofen,0.37 uM,0.045670657543527,262.0,0.11061139013783808
pilaralisib,0.37 uM,-0.0933567103638707,317.3333333333333,0.0
pilocarpine,0.37 uM,0.0033820901131922,258.3333333333333,0.02988913756793358
pimavanserin,0.37 uM,0.0256966920310432,256.3333333333333,0.08206759847706553
pimecrolimus,0.37 uM,0.067830506460196,323.3333333333333,0.14975052108045728
pimobendan,0.37 uM,0.0856381064478867,232.33333333333334,0.14263294925106756
pimozide,0.37 uM,-0.0044734149795547,267.5,0.0
pinacidil,0.37 uM,-0.0653179411515151,384.0,0.0
pinaverium,0.37 uM,0.0982334830647868,186.33333333333334,0.1368061498710536
pinitol,0.37 uM,0.0450818978188594,208.0,0.09791818058085319
pioglitazone,0.37 uM,0.0304176564341543,249.66666666666666,0.08811984594408802
piperidolate,0.37 uM,0.0308337263440805,238.33333333333334,0.08668340709805608
pirenoxine,0.37 uM,0.0775854058316687,221.66666666666666,0.1326083239447438
pirenzepine,0.37 uM,-0.0161581179543301,210.0,0.0
pirfenidone,0.37 uM,-0.020653267877767,238.33333333333334,0.0
piribedil,0.37 uM,-0.0254372821441783,297.6666666666667,0.0
piroxicam,0.37 uM,0.0666342873678774,216.0,0.12131271625099234
pitavastatin,0.37 uM,0.0282641829876176,294.0,0.09217697589880153
pki-179,0.37 uM,0.3110633720274283,450.6666666666667,0.3786018474456484
podophyllotoxin,0.37 uM,0.1464258671433738,523.3333333333334,0.2799166125070627
pomalidomide,0.37 uM,0.2090011940685152,195.66666666666666,0.20448590576662692
pramipexole,0.37 uM,0.0023671911769727,256.6666666666667,0.0249248167810896
pranlukast,0.37 uM,-0.0152794104313197,261.0,0.0
pravastatin,0.37 uM,0.2044714469340172,232.0,0.22023731318583814
prazosin,0.37 uM,-0.0135701891171247,236.0,0.0
prednisone,0.37 uM,0.0302408978839552,238.66666666666666,0.08590605925865995
preladenant,0.37 uM,-0.0161739623504173,367.3333333333333,0.0
primaquine,0.37 uM,0.0251667090233163,252.33333333333334,0.0805807117187969
primidone,0.37 uM,-0.0595620687677555,244.0,0.0
pritelivir,0.37 uM,-0.0190331290887958,303.6666666666667,0.0
probenecid,0.37 uM,-0.0417130262972235,266.0,0.0
probucol,0.37 uM,-0.0609223460941489,295.0,0.0
procainamide,0.37 uM,0.0186385378344035,167.5,0.056499408101416564
prochlorperazine,0.37 uM,0.0799630865509295,318.3333333333333,0.16133047249417415
progesterone,0.37 uM,-0.0133471214730417,251.0,0.0
proglumide,0.37 uM,0.0043907180300141,285.3333333333333,0.03579106335361246
proguanil,0.37 uM,-0.0138525981396322,235.0,0.0
propafenone,0.37 uM,0.037313977702341,186.5,0.08435401616058262
propentofylline,0.37 uM,-0.0141379149855364,233.66666666666666,0.0
propranolol,0.37 uM,0.0223433083742075,216.66666666666666,0.07035587414227819
protirelin,0.37 uM,0.0187402182847236,253.66666666666666,0.06971875068610041
protriptyline,0.37 uM,0.0060750948185155,245.66666666666666,0.039064315561062046
prx-08066,0.37 uM,-0.0211237491866361,248.66666666666666,0.0
psi-6130,0.37 uM,0.0395641993409257,302.0,0.11053128900746567
pterostilbene,0.37 uM,0.0205547664297456,276.3333333333333,0.07620851228707931
pyrazinamide,0.37 uM,-0.0248279283470474,245.66666666666666,0.0
pyrazinoylguanidine,0.37 uM,0.0539438731096727,252.33333333333334,0.11797471790211632
quercetin,0.37 uM,-0.0057971287529242,260.0,0.0
quetiapine,0.37 uM,0.2069506505232425,208.33333333333334,0.20996328157665686
quiflapon,0.37 uM,0.05035422134977,168.5,0.09314262376262951
quinapril,0.37 uM,-0.0013782996551625,312.6666666666667,0.0
quinidine,0.37 uM,0.0133039417191129,409.1666666666667,0.0746055029490671
quizartinib,0.37 uM,-0.0441141004705371,287.0,0.0
r-428,0.37 uM,0.1220924566649267,209.0,0.16152811756401014
r547,0.37 uM,0.3043391039746639,393.6666666666667,0.3500046166771563
rabeprazole,0.37 uM,-0.0463395166022022,244.66666666666666,0.0
racecadotril,0.37 uM,-0.0615436297113333,237.33333333333334,0.0
raclopride,0.37 uM,-0.0229496390353701,206.66666666666666,0.0
radezolid,0.37 uM,-0.0058006113740586,232.66666666666666,0.0
raf265,0.37 uM,0.0954150015834367,306.3333333333333,0.17287652805399442
raloxifene,0.37 uM,-0.0444622468660354,243.66666666666666,0.0
raltegravir,0.37 uM,0.0805099292710911,384.0,0.1777955583604336
ramatroban,0.37 uM,-0.0197850852413738,250.0,0.0
ramelteon,0.37 uM,-0.021475237552493,216.0,0.0
ramipril,0.37 uM,-0.0250231012771136,236.33333333333334,0.0
ranitidine,0.37 uM,0.0406285434605329,213.0,0.0940667199858115
ranolazine,0.37 uM,0.1347322645854926,263.6666666666667,0.19058731499692855
rasagiline,0.37 uM,0.0582635576598986,222.66666666666666,0.11517459038440508
rebamipide,0.37 uM,-0.0141602853585442,287.3333333333333,0.0
reboxetine,0.37 uM,0.001480992188935,241.66666666666666,0.019130015967036493
refametinib,0.37 uM,0.0128187055524345,364.3333333333333,0.06910382901842073
regadenoson,0.37 uM,-0.0296348262090077,436.5,0.0
regorafenib,0.37 uM,0.0237687239448828,236.66666666666666,0.07584065112418459
relcovaptan,0.37 uM,-0.0899952677076437,427.0,0.0
repaglinide,0.37 uM,-0.0094532320438341,298.6666666666667,0.0
reparixin,0.37 uM,0.0397639779397721,242.33333333333334,0.09926178089249146
resatorvid,0.37 uM,-0.0224715395886809,306.6666666666667,0.0
reserpine,0.37 uM,0.0291784015366063,255.0,0.0872230785476168
resiquimod,0.37 uM,-0.0124315215294749,231.0,0.0
resminostat,0.37 uM,0.0776004214907216,272.6666666666667,0.14708847225583538
resveratrol,0.37 uM,0.0020160323966023,214.0,0.02100323601693121
retapamulin,0.37 uM,-0.0494158458969745,239.0,0.0
retigabine,0.37 uM,0.0015425623858276,204.66666666666666,0.01796699717132818
rg-7388,0.37 uM,-0.0230293305293982,247.66666666666666,0.0
rg2833,0.37 uM,0.0025496106274995,292.25,0.027602267657626994
rg4733,0.37 uM,-0.0018472151106973,236.0,0.0
ribavirin,0.37 uM,0.0381024617756145,305.0,0.10900765831880674
rifabutin,0.37 uM,0.0270698097678321,237.66666666666666,0.0811068084132464
rifaximin,0.37 uM,0.0411980932651939,283.0,0.10918484165060535
rilmenidine,0.37 uM,0.1504832024470216,230.66666666666666,0.1883939729848978
rilpivirine,0.37 uM,0.0455716265273359,242.66666666666666,0.10633663172872207
rimantadine,0.37 uM,0.0256685693285632,318.0,0.09135765938835846
rimcazole,0.37 uM,0.0586465927242337,222.33333333333334,0.11546603555633768
rimexolone,0.37 uM,0.3332760960797346,387.3333333333333,0.36330810949978337
rimonabant,0.37 uM,0.106497783138181,237.66666666666666,0.16087367907606684
riociguat,0.37 uM,0.0536256236700549,270.3333333333333,0.12174932172415272
ripasudil,0.37 uM,0.0563886259429634,163.33333333333334,0.09704289438734978
risperidone,0.37 uM,0.1424082565431821,187.33333333333334,0.16516030940911097
ritodrine,0.37 uM,0.012147957533734,268.0,0.05769651773312091
rivaroxaban,0.37 uM,-0.0294067663074319,309.6666666666667,0.0
rizatriptan,0.37 uM,0.0252266973542943,190.0,0.07000637202458719
ro-4987655,0.37 uM,0.2462491182954087,435.0,0.33095012020530945
rociletinib,0.37 uM,0.0104720876719773,227.0,0.04930150034363853
rocuronium,0.37 uM,0.0088808698052758,229.66666666666666,0.04566750740286733
roflumilast,0.37 uM,-0.0094135169668143,328.75,0.0
rolipram,0.37 uM,0.0039154770997682,192.0,0.027725126164066215
romidepsin,0.37 uM,0.7043822830480356,656.3333333333334,0.6875384888083754
ropinirole,0.37 uM,0.0594986631114343,233.66666666666666,0.11922918025254163
roquinimex,0.37 uM,-0.0204214503960842,358.5,0.0
roscovitine,0.37 uM,0.0843245792109503,254.66666666666666,0.14818140759202206
rosiglitazone,0.37 uM,0.0309961460276604,297.0,0.0970203074172862
rosuvastatin,0.37 uM,0.0137103946498866,252.66666666666666,0.059515423194563294
rotigotine,0.37 uM,0.0443706193741041,223.66666666666666,0.10073466601908586
rottlerin,0.37 uM,-0.0033202774863789,377.25,0.0
rotundine,0.37 uM,0.0829405516228146,207.33333333333334,0.13260154898767215
roxithromycin,0.37 uM,0.0601954578197331,270.0,0.12891228772189714
rs-127445,0.37 uM,0.0053768190259899,596.5,0.057266218525904265
ru-58841,0.37 uM,-0.0134315355940444,253.0,0.0
rucinol,0.37 uM,-0.0458865069802794,246.66666666666666,0.0
rupatadine,0.37 uM,-0.0345188514252119,349.3333333333333,0.0
rutin,0.37 uM,0.0281972509351401,195.0,0.0749810059953449
s18986,0.37 uM,0.0007175078727095,316.0,0.015226056928407913
safinamide,0.37 uM,0.01390531784565,256.6666666666667,0.060409573284036754
salvinorin-a,0.37 uM,-0.0124398867853099,288.0,0.0
saquinavir,0.37 uM,-0.00042560259148,228.0,0.0
saracatinib,0.37 uM,0.0725640814095373,267.6666666666667,0.1409251704678411
sarcosine,0.37 uM,0.162844766259543,173.33333333333334,0.16988636329377405
sasapyrine,0.37 uM,0.013040230764442,252.66666666666666,0.05804264386611792
saxagliptin,0.37 uM,-0.0006093267601744,270.3333333333333,0.0
sb-683698,0.37 uM,0.0032177222675485,253.0,0.02885128169970117
sb-705498,0.37 uM,0.0099346943035392,249.0,0.05029299513341835
sb-743921,0.37 uM,0.2302259782690766,425.0,0.3163021916556592
sb-756050,0.37 uM,0.1214171378644667,247.0,0.17511326469724584
sb-939,0.37 uM,0.2571955683829266,452.0,0.3447716367425396
sc-12267,0.37 uM,0.0501392609890457,190.0,0.09869526951615122
scopolamine,0.37 uM,0.0275718065391627,226.0,0.07982104394899335
sdz-nkt-343,0.37 uM,0.0087529889689046,247.66666666666666,0.04708066003557278
secnidazole,0.37 uM,0.0636814904118337,271.0,0.1328378468657381
selamectin,0.37 uM,0.0580000028648772,267.0,0.12583463994604152
selegiline,0.37 uM,-0.029565712768809,260.0,0.0
selumetinib,0.37 uM,0.2982264823754377,399.3333333333333,0.3489566325286632
semagacestat,0.37 uM,-0.0226803046203498,223.0,0.0
semaxanib,0.37 uM,0.0938485099271188,270.0,0.1609630325032433
senicapoc,0.37 uM,-0.006863712132862,239.0,0.0
seocalcitol,0.37 uM,0.0207645034357906,218.33333333333334,0.06808498876733005
sep-227900,0.37 uM,-0.0244286688176946,310.0,0.0
sertaconazole,0.37 uM,0.1208827875029906,258.3333333333333,0.17869114412306156
sertindole,0.37 uM,0.019341753765373,265.6666666666667,0.0724848143629067
sertraline,0.37 uM,0.0874742501186201,197.33333333333334,0.1328528613837648
setiptiline,0.37 uM,0.043543947086581,263.0,0.10821123251447344
sgi-1776,0.37 uM,0.0672887034751251,315.6666666666667,0.14737235206678287
siguazodan,0.37 uM,-0.0158287715556346,237.66666666666666,0.0
sildenafil,0.37 uM,-0.0421619377983625,160.5,0.0
simeprevir,0.37 uM,0.0494462053568317,217.0,0.1047434618681433
simvastatin,0.37 uM,-0.0079389883102966,258.6666666666667,0.0
sirolimus,0.37 uM,0.1669286966343724,285.5,0.22074919581525343
sk&f-10047-(+),0.37 uM,0.1103406440730935,295.6666666666667,0.18264151985793653
snx-2112,0.37 uM,0.124093784296503,328.0,0.20400579718609654
sobetirome,0.37 uM,0.0430319269774395,246.33333333333334,0.10410882899226345
sodium-gualenate,0.37 uM,0.032387839175382,232.66666666666666,0.08777859872510706
sodium-tanshinone-ii-a-sulfonate,0.37 uM,0.0525923059502437,243.33333333333334,0.11439116470665062
sofalcone,0.37 uM,-0.0135682949067186,277.75,0.0
sofosbuvir,0.37 uM,-0.0064107174629873,210.33333333333334,0.0
solifenacin-succinate,0.37 uM,0.0174537992025017,257.0,0.0677239252870145
sorbinil,0.37 uM,-0.0339640330331512,356.0,0.0
sorbitol,0.37 uM,0.0017644049626943,231.0,0.020414356650313516
sotalol,0.37 uM,0.169216060202346,231.66666666666666,0.20020878829250643
sotrastaurin,0.37 uM,0.0269229888743809,255.0,0.08378423307905448
sparfloxacin,0.37 uM,0.0626816305530095,377.0,0.1554430790897308
spironolactone,0.37 uM,0.0468558379971657,259.6666666666667,0.11153740313067324
sr-2640,0.37 uM,0.0050114015376687,259.0,0.036430074182815395
sr-33805,0.37 uM,0.0033716921281883,266.6666666666667,0.03032067705217116
sta-5326,0.37 uM,0.2642427346721939,327.6666666666667,0.2975419684114799
stavudine,0.37 uM,-0.0392076327206759,256.0,0.0
su014813,0.37 uM,-0.0337297467912386,151.5,0.0
sulbactam,0.37 uM,-0.0129940834348244,284.6666666666667,0.0
sulbutiamine,0.37 uM,0.0683366151017001,211.33333333333334,0.12151819382138102
sulfafurazole,0.37 uM,-0.0060446567476853,209.66666666666666,0.0
sulfasalazine,0.37 uM,-0.0033251165515351,207.0,0.0
sulforaphane,0.37 uM,-0.0862665487495178,220.66666666666666,0.0
sumatriptan,0.37 uM,0.0489761137653928,326.0,0.1277707762171418
sunitinib,0.37 uM,0.1346594895098886,272.0,0.19352340934868936
suprofen,0.37 uM,-0.0279472051670417,291.3333333333333,0.0
suvorexant,0.37 uM,-0.0248976388276269,263.3333333333333,0.0
swainsonine,0.37 uM,0.0562905505498736,211.0,0.11020201827704741
t-5224,0.37 uM,-0.0270414343597733,195.66666666666666,0.0
tacalcitol,0.37 uM,0.048075180010526,231.33333333333334,0.1066375454357391
tacedinaline,0.37 uM,0.1534668673954819,221.66666666666666,0.18650397052559411
tacrine,0.37 uM,0.0493120381513287,280.0,0.11881904701223514
tacrolimus,0.37 uM,-0.0422750306385555,196.0,0.0
tadalafil,0.37 uM,-0.0405513717970236,275.3333333333333,0.0
tafamidis-meglumine,0.37 uM,0.0133709452185808,211.33333333333334,0.05375212387357659
tagatose,0.37 uM,0.0302375693795639,219.5,0.08237990253906523
tak-285,0.37 uM,0.032435378797845,316.3333333333333,0.10242654853921451
tak-733,0.37 uM,0.5489347694411212,529.6666666666666,0.5452457181837034
tak-875,0.37 uM,0.0213091874173472,270.6666666666667,0.07679472763054328
taladegib,0.37 uM,-0.0220855733537533,254.66666666666666,0.0
talazoparib,0.37 uM,0.0588426056055667,318.0,0.13832162434456602
talinolol,0.37 uM,0.0044330504865927,274.0,0.035241727819154176
talmapimod,0.37 uM,0.0517013311750431,227.0,0.1095454550617126
talnetant,0.37 uM,0.0985502398455489,293.0,0.17182771926293522
taltirelin,0.37 uM,0.044020227948175,262.6666666666667,0.10873245593884472
tamibarotene,0.37 uM,0.1886805400421151,258.6666666666667,0.2233903256285232
tamoxifen,0.37 uM,-0.0257008603316658,271.3333333333333,0.0
tamsulosin,0.37 uM,-0.0508880912264446,171.5,0.0
tanaproget,0.37 uM,0.0883814610674923,278.3333333333333,0.15859656301247996
taranabant,0.37 uM,0.1011310505388633,252.66666666666666,0.16163924282872066
targinine,0.37 uM,0.0415390425037745,264.6666666666667,0.10602503811631206
tas-103,0.37 uM,0.5655263665821892,484.6666666666667,0.5293934668503816
taselisib,0.37 uM,0.103062220052641,334.6666666666667,0.1877960910786514
tasisulam,0.37 uM,0.0417634171662361,226.66666666666666,0.09838353311723483
tasquinimod,0.37 uM,0.1485680809639654,287.6666666666667,0.20904418918171702
tazobactam,0.37 uM,-0.0032208323084247,281.6666666666667,0.0
tebipenem,0.37 uM,0.0205365596801385,292.3333333333333,0.07834902344600446
tecastemizole,0.37 uM,0.0202814185601031,286.0,0.07701277154984647
tedizolid,0.37 uM,0.0370729451585385,245.66666666666666,0.09650109327190598
tegobuvir,0.37 uM,0.0393916450887797,256.3333333333333,0.10160970121736979
telatinib,0.37 uM,-0.0152588189925851,212.33333333333334,0.0
telbivudine,0.37 uM,0.0843364096437396,244.33333333333334,0.14515415995756398
telcagepant,0.37 uM,0.0334093430678602,217.0,0.08609826652550559
telmesteine,0.37 uM,-0.0299747619691828,198.66666666666666,0.0
telmisartan,0.37 uM,0.0139531806369696,251.33333333333334,0.05988143875743316
