cpd,dose,replicate_correlation,signature_strength,MAS
epinephrine,1.11 uM,0.0758095631707248,308.4,0.17084525593492514
epirizole,1.11 uM,0.0237285064492327,181.5,0.07332587568936802
epirubicin,1.11 uM,0.7186951861918238,727.4,0.8078723759512602
epitiostanol,1.11 uM,0.2435644853222748,370.0,0.33542203197931214
eplerenone,1.11 uM,0.0771408907506514,304.0,0.17110506219093383
epothilone-b,1.11 uM,0.619279329765474,712.2,0.7420411995949705
eptifibatide,1.11 uM,0.0307596995339366,315.4,0.11005394905057914
equol,1.11 uM,0.0700774048026002,314.0,0.16574390662040442
ercalcitriol,1.11 uM,0.1051819771731719,329.4,0.2079774286731775
erlotinib,1.11 uM,0.4190393048278181,523.2,0.5231725990501576
erteberel,1.11 uM,0.0788277550505758,344.4,0.1841004680096473
erythromycin,1.11 uM,0.0165543071161048,422.7,0.09346636865677685
escitalopram,1.11 uM,0.0304368526249918,272.6,0.10177627189117253
esculin,1.11 uM,0.0055925728749287,306.0,0.04622216474828614
esmolol,1.11 uM,-0.0191357047456265,303.6,0.0
estradiol,1.11 uM,0.0620896027720959,312.0,0.1555143536410126
estramustine,1.11 uM,0.240554419195457,327.0,0.31337495754466865
estramustine-phosphate,1.11 uM,0.0635303828443871,387.0,0.1751983294232037
estriol,1.11 uM,0.4543984374270317,555.8,0.5615150847612308
estrone,1.11 uM,-0.0153997496894467,198.5,0.0
etacrynic-acid,1.11 uM,0.0212054367825753,307.8,0.09026962969094408
etanidazole,1.11 uM,0.0120715766762868,318.8,0.06931462802632107
etazolate,1.11 uM,0.0847095393538625,311.4,0.18147182471264045
ethinyl-estradiol,1.11 uM,0.0842456008854268,307.0,0.17969109112445075
ethylenediaminetetraacetic-acid,1.11 uM,0.1183531807186154,348.4,0.2268886557880327
etizolam,1.11 uM,0.0854223640337358,283.2,0.1737865491403602
etodolac,1.11 uM,0.05076949480232,328.6,0.14431748186061763
etofenamate,1.11 uM,0.0204909309124193,316.0,0.08991002693929827
etofylline-clofibrate,1.11 uM,0.1043749357878711,396.6,0.22733076193661902
etomidate,1.11 uM,0.0328193561041217,297.6,0.11042444712372368
etomoxir,1.11 uM,0.0789262214314401,318.4,0.17712543396000124
etoposide,1.11 uM,0.2515964652974305,619.4,0.4410843105861158
etoricoxib,1.11 uM,0.0449192444917668,295.2,0.1286643232693469
etravirine,1.11 uM,0.0717184333174554,316.8,0.16841924857212828
eugenol,1.11 uM,0.0575122353292797,356.8,0.16005759561628327
everolimus,1.11 uM,0.5243680125528875,532.4,0.5903653515354534
evp-6124,1.11 uM,0.0516708229426433,349.2,0.1500871630713809
exalamide,1.11 uM,0.0884445487405082,285.8,0.17764393692760141
exemestane,1.11 uM,0.203603572996348,403.0,0.3200582030353971
exherin,1.11 uM,0.0400100170921012,331.0,0.1285825716211221
fadrozole,1.11 uM,0.0583477868997917,280.2,0.142866367151521
famciclovir,1.11 uM,0.1778429161179448,416.4,0.3040586674440156
famotidine,1.11 uM,0.0671920970046793,336.25,0.16794767115673429
faropenem,1.11 uM,0.035654204843696,333.6,0.12185746537445655
fasudil,1.11 uM,0.031082849991127,311.8,0.10999734775620727
favipiravir,1.11 uM,0.0876723570287763,353.4,0.19667463633305898
fdcyd,1.11 uM,0.7367281001615811,704.0,0.8046808926329
febuxostat,1.11 uM,0.0219900272726423,293.4,0.0897483929365768
felbamate,1.11 uM,0.0694148056824231,321.6,0.16694284797864226
felbinac,1.11 uM,0.4326080048007322,609.4,0.5736965556672596
felodipine,1.11 uM,0.0270478648883409,310.4,0.10237904931919367
fenobam,1.11 uM,0.0478996095902565,343.2,0.14325947932405655
fenoldopam,1.11 uM,0.1170131319640972,356.4,0.2281759626966973
fenoterol,1.11 uM,0.0428021589285213,307.2,0.12812302541502954
fentiazac,1.11 uM,0.0294377352498902,290.6,0.10334363766200654
fenticonazole,1.11 uM,0.0235397344653347,382.8,0.10606460680002118
fexofenadine,1.11 uM,0.0341046961248564,264.4,0.10610150873842147
fiacitabine,1.11 uM,0.0433399530200715,317.6,0.1310895905403375
fidarestat,1.11 uM,0.0239577554241736,301.6,0.0949778805705116
fidaxomicin,1.11 uM,0.0646128825875386,310.6,0.15828655461818525
filgotinib,1.11 uM,0.1961652516648453,339.8,0.28847386221833704
finasteride,1.11 uM,0.1362132122876329,394.6,0.25904302316615496
fingolimod,1.11 uM,0.0916473213034828,330.4,0.19443016699073046
fipronil,1.11 uM,0.0453873976108418,349.2,0.14066579355084283
firategrast,1.11 uM,0.1342516718503367,331.0,0.2355361599092501
flavoxate,1.11 uM,0.0732228184221095,326.8,0.17284148403140667
flecainide,1.11 uM,0.0653512403448308,320.4,0.16168022803649282
floxuridine,1.11 uM,0.7023130376306425,721.6,0.7954215804085373
fluconazole,1.11 uM,0.0137389788637021,306.4,0.07249454862486214
fludarabine-phosphate,1.11 uM,0.0578456130273567,310.8,0.149816435865891
fludroxycortide,1.11 uM,0.3775637801563507,543.6,0.5061959064893325
flumatinib,1.11 uM,0.1617406156892413,343.8,0.26347913205065926
flumazenil,1.11 uM,0.1048423533861974,417.6,0.2337934649157209
fluocinonide,1.11 uM,0.7128324203536103,676.8,0.7760820500653344
fluorometholone,1.11 uM,0.6403098877338489,549.4,0.6627094654573091
fluorouracil,1.11 uM,0.3901500345578003,426.8,0.45594428053534714
fluoxetine,1.11 uM,0.0787425747429179,369.0,0.19045910128841675
fluphenazine,1.11 uM,0.1084419218806915,301.0,0.2018671226045103
fluspirilene,1.11 uM,0.485964454500453,467.4,0.5325131638793155
flutamide,1.11 uM,0.0747347688830358,435.0,0.20146041226011552
fluticasone,1.11 uM,0.4817871052705315,532.6,0.5659941065709211
flutrimazole,1.11 uM,0.0300010740937917,373.0,0.11819702882983196
fluvoxamine,1.11 uM,0.0212658662332931,271.4,0.08488485331166278
folic-acid,1.11 uM,0.1031570301773655,335.6,0.2078950425659555
fomepizole,1.11 uM,0.0299074528099227,289.2,0.10391364988535642
fomocaine,1.11 uM,0.0701314247153651,337.8,0.1719768125533001
foretinib,1.11 uM,0.60382105363931,715.75,0.7345452355363207
formestane,1.11 uM,0.2936631852017895,391.0,0.3786141781517205
formoterol,1.11 uM,0.0433616567196241,296.4,0.12667058466095352
forskolin,1.11 uM,0.0975926872892674,324.8,0.1989300494739619
fosfomycin,1.11 uM,0.0308046480241344,321.0,0.11110775784061375
fosinopril,1.11 uM,0.0197514523616053,313.2,0.08788082725952631
fostamatinib,1.11 uM,0.1217963167922889,323.4,0.22175367572469012
fpl-62064,1.11 uM,0.1827068681293022,343.0,0.2797101580115027
ftorafur,1.11 uM,0.0388408893496595,330.8,0.1266517150492959
fulvestrant,1.11 uM,0.0491597317567504,380.25,0.1527647330735783
furosemide,1.11 uM,0.0139122231873499,309.6,0.0733301352622674
fusidic-acid,1.11 uM,0.0167629381602174,300.8,0.07934101085338965
gabapentin,1.11 uM,0.2928639893711414,534.8,0.4421935751988873
gaboxadol,1.11 uM,0.0613653249834215,313.6,0.15500056749443447
galeterone,1.11 uM,0.061705193943979,381.6,0.17145445961428343
gallopamil,1.11 uM,0.0476890405073458,300.2,0.13368983220999303
ganaxolone,1.11 uM,0.0095107736277284,330.8,0.06267212419510595
ganciclovir,1.11 uM,0.0402912778914137,306.4,0.12414626077667587
ganetespib,1.11 uM,0.5985377380518742,730.0,0.7385687721420098
gatifloxacin,1.11 uM,0.023628615726601,265.2,0.08844833084536738
gdc-0068,1.11 uM,0.2237861222412134,319.4,0.29872238863694706
gdc-0152,1.11 uM,0.2276909201714814,337.4,0.30969139418585934
gdc-0199,1.11 uM,0.2637372509736894,395.2,0.36072641648009274
gdc-0834,1.11 uM,0.0753913554129657,335.0,0.17756890685963359
gefitinib,1.11 uM,0.2189173251328607,375.4,0.32031032833105844
gemcitabine,1.11 uM,0.6943370739817123,699.4,0.7786310769459626
gemfibrozil,1.11 uM,0.4601602851485518,556.0,0.56516558017273
gemifloxacin,1.11 uM,-0.0407713160917929,199.0,0.0
genistein,1.11 uM,0.1817771815778904,352.2,0.28271451116124163
genz-644282,1.11 uM,0.6127704498118001,728.6,0.7465815141158884
gestrinone,1.11 uM,0.4883883689652274,627.6,0.6185970801085489
gimeracil,1.11 uM,0.0488807592442115,307.8,0.13705251868576782
ginkgolide-b,1.11 uM,0.0197002110827799,298.0,0.08561055524509695
glafenine,1.11 uM,0.031708638049072,377.6,0.1222611648015783
glasdegib,1.11 uM,0.0714560975837559,297.0,0.1627727174039174
gliclazide,1.11 uM,0.1764161693145413,388.0,0.29232691175870135
glimepiride,1.11 uM,0.0303360512576237,286.2,0.10411135082545755
glipizide,1.11 uM,0.0677735553438501,358.0,0.17404253075967202
gliquidone,1.11 uM,0.023479958810838,309.4,0.09523411756642562
glyburide,1.11 uM,0.0182888284905713,294.8,0.08204279081290483
glycitein,1.11 uM,0.0187830167091634,378.0,0.09414826352977848
glycopyrrolate,1.11 uM,0.0711333674241362,271.6,0.15530495389591883
golvatinib,1.11 uM,0.0179751814284513,285.4,0.08002899583514729
goserelin-acetate,1.11 uM,0.0232615908730047,385.0,0.10573866263889799
granisetron,1.11 uM,0.0168772590994424,300.0,0.07950516224599004
grazoprevir,1.11 uM,0.0408601623282617,295.0,0.12267181579547237
griseofulvin,1.11 uM,0.0823502689904452,312.0,0.17909916043825141
gsk1292263,1.11 uM,0.0845717985000046,346.0,0.19113251503439382
gsk2110183,1.11 uM,0.1708071931594235,476.2,0.3186629083635064
gsk256066,1.11 uM,-0.0669977677529023,253.0,0.0
gsk2636771,1.11 uM,0.0658743590462047,345.0,0.16844242718086957
guanabenz,1.11 uM,0.0573453071441247,300.0,0.14655252684665776
guanadrel,1.11 uM,0.0796504525203844,290.2,0.16987386567383084
guanethidine,1.11 uM,0.0413644843882802,281.6,0.12059071628283673
gw842166,1.11 uM,0.0299729725312187,355.2,0.11528827161466267
halcinonide,1.11 uM,0.3636955364397993,533.4,0.4921293121187033
halofantrine,1.11 uM,0.1502035174236692,538.6,0.31780225025580094
haloperidol,1.11 uM,0.0507994993788935,357.4,0.15055345701194597
hc-030031,1.11 uM,0.0248036626598298,296.0,0.0957386954782244
hesperidin,1.11 uM,0.0365841715934881,332.4,0.1232142285389607
hexachlorophene,1.11 uM,0.4316601287044561,604.4,0.5707119125507258
histamine,1.11 uM,0.0527055488619275,336.25,0.1487452337902286
homochlorcyclizine,1.11 uM,0.1246794413778288,324.8,0.22484807621520003
homoharringtonine,1.11 uM,0.7236103211073439,727.4,0.8106301763833328
honokiol,1.11 uM,0.0895231607311309,353.8,0.19885218152115655
hydrocortisone,1.11 uM,0.4707398287987895,516.8,0.5511064158146572
hydroflumethiazide,1.11 uM,0.0323942834860414,312.4,0.11240184599271914
hydroxyurea,1.11 uM,0.031461071105009,288.6,0.10646789251207166
hymecromone,1.11 uM,0.0543485504403784,314.4,0.14605586235891715
hypericin,1.11 uM,0.0412597485686532,350.4,0.13434734222386696
i-bet-762,1.11 uM,0.4127187532106064,496.0,0.5055355272174026
ib-meca,1.11 uM,0.0357272548964667,293.8,0.11447468625633153
ibrutinib,1.11 uM,0.313214797743469,391.6,0.39131475113054787
ibudilast,1.11 uM,0.0505312911541371,282.8,0.13356837494147644
ibuprofen,1.11 uM,0.0368766987026814,277.4,0.11300898851771715
ibutamoren,1.11 uM,0.0368396658167315,340.8,0.12519626594539185
ibutilide,1.11 uM,0.0311936918004613,307.4,0.10941303422925984
ici-162846,1.11 uM,0.0208321541651489,298.2,0.08806526614496077
"ici-185,282",1.11 uM,0.0189720455415767,331.0,0.08854311937040933
ici-192605,1.11 uM,0.0424717816881018,289.2,0.12383206815630983
idalopirdine,1.11 uM,0.0773390727301596,328.0,0.17795907683532283
idebenone,1.11 uM,0.0567159348818963,395.8,0.16740722000911198
idelalisib,1.11 uM,0.1328634990239756,380.2,0.2511265561964933
idoxuridin,1.11 uM,0.1607468454332334,410.6,0.2870545558270774
ifenprodil,1.11 uM,0.029492899306042,343.8,0.11251111073677356
ifosfamide,1.11 uM,0.0283727595804496,379.8,0.11598771991833287
iguratimod,1.11 uM,0.1331386071338507,355.6,0.24311772474644722
ilomastat,1.11 uM,0.0637888074756928,311.8,0.157577439381083
imatinib,1.11 uM,0.0386028491505319,381.4,0.13557629648027322
imexon,1.11 uM,0.057536157266011,354.4,0.1595515490299156
imiloxan,1.11 uM,0.0829779250375932,336.4,0.1866779490392105
imipramine,1.11 uM,-0.0347661744515116,214.0,0.0
imiquimod,1.11 uM,0.0288083396377968,333.0,0.10943720002036578
indacaterol,1.11 uM,0.0321657817067817,347.6,0.11814645115996728
indapamide,1.11 uM,0.0302886977313271,302.0,0.10686303737789293
indibulin,1.11 uM,0.6056087543313999,691.4,0.7230103291177096
indinavir,1.11 uM,0.0151541207841818,280.6,0.0728606342617225
indiplon,1.11 uM,-0.00075406054153,323.0,0.0
indirubin,1.11 uM,0.1646995923113564,337.6,0.2634700312818572
indobufen,1.11 uM,0.0738540002988782,314.6,0.17031390748755446
indole,1.11 uM,0.1332472073561414,336.75,0.23668274745489432
indometacin,1.11 uM,0.0337559892403821,307.2,0.11378100554037789
indoprofen,1.11 uM,0.0776138072421941,270.5,0.1618962802747746
indoramin,1.11 uM,0.0180185654776915,323.4,0.08529309148482069
indoximod,1.11 uM,0.0119458026282608,298.8,0.06675467809708621
ingenol-mebutate,1.11 uM,0.611162858303679,709.0,0.7355045034385667
iniparib,1.11 uM,0.0477340940719362,406.0,0.15554680719953773
inosine,1.11 uM,0.0339909939570549,349.2,0.12173144901854356
inositol,1.11 uM,0.0539802880439351,335.8,0.1504325047432821
iowh032,1.11 uM,0.0425914147216229,311.8,0.12876055214240698
ipratropium,1.11 uM,0.0082677785872397,317.6,0.0572556576786425
ipriflavone,1.11 uM,0.0651441854166083,370.2,0.17351610013275107
irbesartan,1.11 uM,0.0660750277863393,303.0,0.15809703802502326
irinotecan,1.11 uM,0.1765881994452072,361.6,0.28234414882597325
irsogladine,1.11 uM,0.0193548782538036,306.6,0.08607262323284043
isbufylline,1.11 uM,0.0456092913782958,296.6,0.12995589294396998
isoconazole,1.11 uM,0.035278458815508,362.2,0.12630273849577384
isofloxythepin,1.11 uM,0.4286195209541689,619.4,0.5757120449065246
isoniazid,1.11 uM,0.0029414408734717,326.0,0.034599721531064144
isosorbide,1.11 uM,0.0457132216275789,292.8,0.12926775091418147
isradipine,1.11 uM,0.0580805710442993,309.2,0.1497334817740056
istaroxime,1.11 uM,0.0346815195158172,344.0,0.12204276032447348
itopride,1.11 uM,0.0544028038517937,358.0,0.1559322325474872
itraconazole,1.11 uM,0.4625171154510726,489.8,0.5318106577676637
ivabradine,1.11 uM,0.1176521126957886,355.4,0.22847691117797286
ivacaftor,1.11 uM,0.0986875157611588,283.4,0.18685932395709715
ivermectin,1.11 uM,0.2778939005482548,428.8,0.38570088699156757
ixabepilone,1.11 uM,0.5861098074103132,732.0,0.7318612898602723
josamycin,1.11 uM,0.0466175152007621,351.0,0.14292620445332996
kakonein,1.11 uM,0.096168462271288,431.4,0.22758317304663495
kbg,1.11 uM,0.0771743861320481,348.75,0.1833063213452643
kd-023,1.11 uM,0.2096057842285671,422.6,0.33254476839968944
kd025,1.11 uM,0.0642986517787927,329.0,0.16251094819634124
ketanserin,1.11 uM,0.0780955733325861,334.4,0.18056355019340956
ketoconazole,1.11 uM,0.0996617188302651,323.6,0.20065601591016666
ketoprofen,1.11 uM,0.0319344662687849,325.0,0.1138296114643997
ketorolac,1.11 uM,0.0973751249217779,221.5,0.16409472527822788
ketotifen,1.11 uM,0.0710623021098938,348.8,0.1759104406111777
kpt-330,1.11 uM,0.8337780898876405,721.6,0.8666769443808057
kw-2449,1.11 uM,0.4275239803113938,432.4,0.4804042319502543
kw-2478,1.11 uM,0.3775504824082117,655.0,0.5556379581580445
kx2-391,1.11 uM,0.6237415823736538,744.0,0.7611540430562804
l-citrulline,1.11 uM,0.1181310651274435,330.0,0.2206087692697687
l-ergothioneine,1.11 uM,0.0495678757226783,346.8,0.14649521516315445
l-name,1.11 uM,0.0636040866933789,307.8,0.15633656307494073
labetalol,1.11 uM,0.0223687387336901,315.0,0.09379069787367475
lacidipine,1.11 uM,0.1650018446393379,393.6,0.2847447244724836
lacitol,1.11 uM,0.0367955579216752,300.4,0.1174711992204097
lacosamide,1.11 uM,0.0750854605060382,283.2,0.16293271366628373
lafutidine,1.11 uM,0.2517965853157369,472.6,0.3854388782468517
lamivudine,1.11 uM,0.0266674372122129,317.75,0.1028530470191545
lamotrigine,1.11 uM,0.0347481717055675,322.6,0.11829922593448879
lapatinib,1.11 uM,0.0958555040301867,315.0,0.1941545382703487
laropiprant,1.11 uM,0.0745171598158162,341.4,0.1782147505952787
lasalocid,1.11 uM,0.2044760874032148,418.8,0.3269703270361552
latanoprost,1.11 uM,0.0626809147543127,338.0,0.16263340509603402
lcl-161,1.11 uM,0.3381500368927868,395.8,0.4087674976912246
ledipasvir,1.11 uM,0.0887452716523298,436.8,0.21998732984096805
leflunomide,1.11 uM,0.2650126322769854,557.4,0.42943804006070024
lenalidomide,1.11 uM,0.114600448784406,343.8,0.22178380868056488
lenvatinib,1.11 uM,-0.0632712927419279,251.0,0.0
lerisetron,1.11 uM,0.0347750940999561,326.0,0.11896705172646123
lersivirine,1.11 uM,0.4945066173517517,618.0,0.6176807023791611
lesinurad,1.11 uM,0.0738095421558463,292.4,0.16414538684633556
lestaurtinib,1.11 uM,0.759668081668488,754.2,0.8457440394514362
letermovir,1.11 uM,0.0492544738341412,315.8,0.13935182052514652
letrozole,1.11 uM,0.0494747681358401,333.0,0.1434160452459938
levalbuterol,1.11 uM,0.0330087585343756,278.0,0.10703374847007871
levamisole,1.11 uM,0.0201021089598102,300.8,0.0868847326802729
levcromakalim,1.11 uM,0.0450576624917107,299.4,0.1297758758978971
levetiracetam,1.11 uM,0.5654879888294246,595.2,0.6482266705548058
levobunolol,1.11 uM,0.0638647178869306,299.8,0.1546073211346788
levocabastine,1.11 uM,0.0588451273501639,293.8,0.1469145777413071
levocetirizine,1.11 uM,0.0645437436371617,333.2,0.16385636420281527
levofloxacin,1.11 uM,0.032702139781632,304.6,0.11151589562987745
levomequitazine,1.11 uM,0.061054094632333,339.6,0.16088849178216705
levonorgestrel,1.11 uM,0.1213174811099591,361.2,0.23389412059004025
levosimendan,1.11 uM,0.0253474693416272,313.75,0.09964210929616145
levosulpiride,1.11 uM,0.0630233522000242,335.0,0.16235172044775104
levothyroxine,1.11 uM,0.031705193943979,323.0,0.11307073368631279
lgx818,1.11 uM,0.178694112098032,416.8,0.3049318008164092
licarbazepine,1.11 uM,0.0571051771320761,296.6,0.1454142798377838
licochalcone-a,1.11 uM,0.0950887528370086,348.0,0.20325345636591982
lidamidine,1.11 uM,0.0598358270989193,265.0,0.14069780696730938
lidocaine,1.11 uM,0.0385458054302446,283.2,0.11673979568868019
lidoflazine,1.11 uM,0.082075429404018,321.4,0.18147351863455788
linagliptin,1.11 uM,0.0843619415879776,322.6,0.18432710691166382
linezolid,1.11 uM,0.344020379762205,527.0,0.47575256125839477
linifanib,1.11 uM,0.0834636022303791,406.4,0.20578283872116837
linopirdine,1.11 uM,0.0214231976239177,284.2,0.08718422789647438
linsidomine,1.11 uM,0.5183509741563694,579.8,0.6125404975945158
linsitinib,1.11 uM,0.3427233297841539,485.8,0.4559154728274454
liranaftate,1.11 uM,0.1101407646613802,310.8,0.2067275180945302
lirimilast,1.11 uM,0.0580421254915146,336.2,0.1560825135913622
lisinopril,1.11 uM,0.0226117991538008,322.6,0.09542968342278234
lisofylline,1.11 uM,0.0376888537084255,349.4,0.12821878484127092
lobenzarit,1.11 uM,0.054892205348053,325.8,0.14942202632328472
lodoxamide,1.11 uM,0.02202102421848,298.0,0.0905129315783395
lofexidine,1.11 uM,0.0203513103944259,298.25,0.08705027695547198
lomeguatrib,1.11 uM,0.0526710494363342,315.2,0.1439669593038683
lomerizine,1.11 uM,0.0214359700000934,300.6,0.08969119293399265
lomitapide,1.11 uM,0.1473841729944801,334.0,0.24790335240780156
lonafarnib,1.11 uM,0.5523918784499426,638.8,0.6637275398334489
lonidamine,1.11 uM,0.0215862147066789,325.6,0.09367294758483781
loperamide,1.11 uM,0.0611884147309628,295.4,0.15021855784325508
lopinavir,1.11 uM,0.3088032843920162,577.8,0.47196899129202036
loratadine,1.11 uM,0.0985579590349967,352.0,0.20811382167442322
lorazepam,1.11 uM,0.0542329569335089,327.6,0.14893176298808283
lorcaserin,1.11 uM,0.0090930678920675,274.2,0.055792096863405444
lorglumide,1.11 uM,0.0440686672831031,330.8,0.13490605755897508
losartan,1.11 uM,0.0520249820206039,295.2,0.13846751171611257
losmapimod,1.11 uM,0.1112872080099377,314.4,0.2090006487046316
loxoprofen,1.11 uM,0.0578671065781239,197.5,0.11944918083842444
lucitanib,1.11 uM,0.0955477294591237,341.6,0.20186120367002652
luliconazole,1.11 uM,0.0473353834514836,280.2,0.12867991258934758
lupanine,1.11 uM,0.0200859391782715,318.4,0.08935448233614308
lurasidone,1.11 uM,0.1101171112480969,350.4,0.21947911261797093
luteolin,1.11 uM,0.074051026460067,339.8,0.17723968547218935
lx1031,1.11 uM,0.0852822414936441,294.2,0.17698415203542378
ly2090314,1.11 uM,0.6213603514621686,618.2,0.6925003722997892
ly215490,1.11 uM,0.6178217611402206,660.4,0.7137052226866071
ly2157299,1.11 uM,0.1395323138782258,349.0,0.24656637687774408
ly2228820,1.11 uM,0.1198343443824894,357.2,0.23116927936499015
ly2334737,1.11 uM,0.0418105368600969,319.4,0.12912016426712067
ly2784544,1.11 uM,0.1476783696190236,538.2,0.3150025236784515
ly2811376,1.11 uM,0.0127459207785779,311.6,0.07041546861649428
ly2874455,1.11 uM,0.8141017540418616,733.0,0.8631277398344732
ly2886721,1.11 uM,0.0803137871613102,320.8,0.17934776726977836
macitentan,1.11 uM,0.0912357098825968,389.8,0.21071094125445852
malotilate,1.11 uM,0.5456598671859676,618.6,0.6491569427966346
manumycin-a,1.11 uM,0.0555871206814424,298.8,0.1439995476984114
maprotiline,1.11 uM,0.0581788039265133,309.2,0.1498600519605887
maraviroc,1.11 uM,0.0050925705399422,344.6,0.04680690282842495
maribavir,1.11 uM,0.0282032162104103,297.4,0.10233013390901885
marimastat,1.11 uM,0.0627175156677594,295.8,0.1521868928495816
masitinib,1.11 uM,0.0494213903443638,279.2,0.13124988405747864
masoprocol,1.11 uM,0.0370442690091251,346.8,0.1266437614435272
maxacalcitol,1.11 uM,0.1400446682918172,341.6,0.24438579712885947
mazindol,1.11 uM,0.007392181998188,289.8,0.05171532495594975
mbx-2982,1.11 uM,0.0334653651451894,314.0,0.11453714407462269
mcpp,1.11 uM,0.0356597387617099,292.4,0.11409365807917463
mebendazole,1.11 uM,0.3684604966983291,537.8,0.4973814768249728
mecamylamine,1.11 uM,0.0660979456788739,324.6,0.16366355507603986
meclofenamic-acid,1.11 uM,0.0120192613036696,400.6,0.07753148511303497
meclozine,1.11 uM,0.0454644521654664,333.2,0.13752201259065047
medroxyprogesterone-acetate,1.11 uM,0.3527764040273847,584.6,0.5074145448669984
medrysone,1.11 uM,0.5628880047073328,462.0,0.5697911856324684
mefloquine,1.11 uM,0.6705821354852569,664.8,0.7460281878166383
meglitinide,1.11 uM,0.0618278974847525,293.8,0.1505919915413163
meisoindigo,1.11 uM,0.2272127499603052,381.4,0.3289201164262201
mek162,1.11 uM,0.4624063203414684,527.4,0.55177965774097
melatonin,1.11 uM,0.0194403504347744,299.2,0.0852151045592817
meloxicam,1.11 uM,0.0641452431654945,339.0,0.16476532485942924
melperone,1.11 uM,0.0186104612065342,341.0,0.08901014314283132
menadione,1.11 uM,0.247236706921834,376.4,0.34085135477090517
mepacrine,1.11 uM,0.0834406026133169,345.8,0.18979508097854292
mepazine,1.11 uM,0.0532566407016167,299.0,0.14099581443298137
mephentermine,1.11 uM,0.0740665307704521,311.8,0.16979808929688406
mepivacaine,1.11 uM,0.0647464671654197,401.75,0.18020619755598646
meptazinol,1.11 uM,0.0455919657784378,350.6,0.14126476678380304
mepyramine,1.11 uM,-0.0073255181335051,352.8,0.0
merbarone,1.11 uM,0.0405101828761429,347.8,0.13262659890452555
mercaptopurine,1.11 uM,0.0943564660446262,343.0,0.201009524104351
mericitabine,1.11 uM,0.0300532843920162,285.4,0.10348006596338757
merimepodib,1.11 uM,0.1620523363874956,412.2,0.28877885101348105
mestinon,1.11 uM,0.5629693322872593,531.0,0.6109045660491038
mestranol,1.11 uM,0.0897192645726507,286.8,0.17923225462489412
mesulergine,1.11 uM,0.072329744459077,305.0,0.1659556822300537
metamizole,1.11 uM,0.0402553774739182,319.2,0.12665639860645972
metatinib,1.11 uM,0.1988731004884791,515.4,0.3577206171578288
metenkephalin,1.11 uM,0.0312959175095967,347.8,0.11657149735164107
metergoline,1.11 uM,0.1443974217079025,276.4,0.2232196797289778
metformin,1.11 uM,0.4314741820542277,589.8,0.5636552197142243
methazolamide,1.11 uM,0.0904299527398731,270.2,0.17465562059560263
methimazole,1.11 uM,0.0609861932248031,285.6,0.1474614860528625
methiopril,1.11 uM,-0.0024816470060803,294.2,0.0
methocarbamol,1.11 uM,0.0630435381583494,302.0,0.15417270875424458
methoxsalen,1.11 uM,0.0316750142434176,308.6,0.11046892104231408
methyldopa,1.11 uM,0.3929886309507131,516.0,0.5031512848477137
methylnaltrexone,1.11 uM,0.0777038559967123,322.6,0.17690381914797038
methylprednisolone,1.11 uM,0.5760150186331923,521.8,0.6125657107331769
metixene,1.11 uM,0.0750468281543332,326.4,0.17487389681491602
metoclopramide,1.11 uM,0.0289662314251823,298.2,0.10384451434614622
metolazone,1.11 uM,0.0380946510129171,337.4,0.12667423223886598
metoprolol,1.11 uM,0.0542154795595281,377.2,0.1597832446026423
metronidazole,1.11 uM,0.045145866606891,324.6,0.13525925677219958
mf-101,1.11 uM,0.0307214641299373,277.2,0.10311012413385821
mianserin,1.11 uM,0.012223140650247,292.0,0.06675235195650786
mibampator,1.11 uM,0.1147322704474768,258.5,0.19242292394947222
mibefradil,1.11 uM,0.0281391208308815,298.2,0.10235117286322605
miconazole,1.11 uM,0.0482573645474329,296.4,0.13363020719313723
midodrine,1.11 uM,0.032374272651704,318.2,0.11340542737681085
midostaurin,1.11 uM,0.7330448691006566,727.2,0.8157854519620681
mifobate,1.11 uM,0.0405678336929212,322.8,0.12786197651684886
miglitol,1.11 uM,0.0229539447261994,317.0,0.09531078331430567
miglustat,1.11 uM,0.0267097821924589,346.8,0.10753713445281603
milacemide,1.11 uM,0.0511252650209681,301.8,0.13879094916347426
milnacipran,1.11 uM,0.0329396429338638,302.8,0.11158893197040008
milrinone,1.11 uM,0.0991170715533264,338.2,0.20457133281915255
miltefosine,1.11 uM,0.0416393239747074,284.0,0.12150516708759712
minaprine,1.11 uM,0.0426739681694639,292.0,0.12472591026322713
minoxidil,1.11 uM,0.2176529065911999,375.8,0.3195540789279911
mirodenafil,1.11 uM,0.0846655015084012,299.8,0.17801344249280215
mirtazapine,1.11 uM,0.0194722346754835,302.0,0.08568308818252528
mitiglinide,1.11 uM,0.0510389405699235,312.4,0.1410880009516736
mitomycin-c,1.11 uM,0.6267653548712488,719.6,0.7503809680490142
mitoxantrone,1.11 uM,0.5367249245799359,717.0,0.6931371903879447
mizolastine,1.11 uM,0.0388923291023377,313.8,0.12343609886197851
mk-0752,1.11 uM,0.1424738948508877,343.4,0.2471448333547075
mk-0773,1.11 uM,0.0446750866279992,189.5,0.10280661284883622
mk-0812,1.11 uM,0.1187371925990267,297.4,0.20996534128996006
mk-0893,1.11 uM,0.073492579412891,323.2,0.17220317843895147
mk-2461,1.11 uM,0.1379276761280319,292.8,0.22454065629624237
mk-3207,1.11 uM,0.0338537201004978,312.0,0.11483234629015039
