cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
loratadine,0.005,0.057,0.005,0.001,0.0,0.0,5
lorazepam,0.0,0.0,0.003,0.001,0.0,0.004,5
lorcaserin,0.02,0.006,0.014,0.418,0.069,0.009,5
lorglumide,0.139,0.219,0.052,0.012,0.859,0.128,5
losartan,0.005,0.0,0.003,0.003,0.033,0.004,5
losmapimod,0.04,0.002,0.006,0.0,0.0,0.0,5
loxoprofen,0.561,0.019,0.904,0.21,0.024,0.56,2
lucitanib,0.162,0.087,0.002,0.001,0.0,0.0,5
luliconazole,0.384,0.031,0.864,0.002,0.0,0.0,5
lupanine,0.942,0.316,0.026,0.154,0.008,0.369,5
lurasidone,0.071,0.003,0.046,0.0,0.0,0.0,5
luteolin,0.003,0.033,0.119,0.002,0.0,0.0,5
lx1031,0.0,0.0,0.005,0.001,0.0,0.004,5
ly2090314,0.0,0.0,0.0,0.0,0.0,0.0,5
ly215490,0.001,0.015,0.0,0.0,0.026,0.007,5
ly2157299,0.0,0.154,0.002,0.0,0.0,0.0,5
ly2228820,0.0,0.0,0.001,0.0,0.0,0.0,5
ly2334737,0.0,0.0,0.005,0.017,0.001,0.0,5
ly2784544,0.0,0.0,0.001,0.0,0.0,0.0,5
ly2811376,0.184,0.855,0.369,0.081,0.049,0.103,5
ly2874455,0.0,0.0,0.0,0.0,0.0,0.0,5
ly2886721,0.0,0.107,0.017,0.002,0.0,0.001,5
macitentan,0.003,0.0,0.002,0.001,0.0,0.0,5
malotilate,0.0,0.028,0.0,0.0,0.011,0.007,5
manumycin-a,0.059,0.018,0.005,0.016,0.0,0.0,5
maprotiline,0.0,0.001,0.002,0.001,0.0,0.0,5
maraviroc,0.008,0.0,0.004,0.621,0.0,0.0,5
maribavir,0.001,0.95,0.221,0.074,0.0,0.0,5
marimastat,0.043,0.015,0.002,0.001,0.001,0.0,5
masitinib,0.238,0.05,0.013,0.012,0.0,0.0,5
masoprocol,0.845,0.025,0.003,0.023,0.0,0.0,5
maxacalcitol,0.0,0.003,0.004,0.0,0.0,0.0,5
mazindol,0.054,0.249,0.112,0.474,0.231,0.004,5
mbx-2982,0.7,0.156,0.02,0.04,0.0,0.0,5
mcpp,0.719,0.817,0.064,0.017,0.098,0.009,5
mebendazole,0.0,0.088,0.002,0.0,0.0,0.0,5
mecamylamine,0.395,0.0,0.004,0.006,0.0,0.0,5
meclofenamic-acid,0.001,0.006,0.046,0.125,0.002,0.002,5
meclozine,0.398,0.008,0.023,0.065,0.013,0.0,5
medroxyprogesterone-acetate,0.0,0.0,0.0,0.0,0.0,0.0,5
medrysone,0.0,0.0,0.0,0.0,0.0,0.0,5
mefloquine,0.0,0.0,0.0,0.0,0.0,0.0,5
meglitinide,0.0,0.0,0.002,0.006,0.009,0.01,5
meisoindigo,0.0,0.0,0.001,0.0,0.0,0.0,5
mek162,0.0,0.0,0.0,0.0,0.0,0.0,5
melatonin,0.101,0.141,0.095,0.286,0.079,0.082,5
meloxicam,0.435,0.087,0.025,0.002,0.002,0.472,5
melperone,0.128,0.025,0.291,0.155,0.246,0.011,5
menadione,0.004,0.006,0.001,0.0,0.0,0.0,5
mepacrine,0.075,0.006,0.023,0.001,0.0,0.0,5
mepazine,0.029,0.012,0.086,0.031,0.0,0.0,5
mephentermine,0.072,0.001,0.011,0.003,0.014,0.068,5
mepivacaine,0.0,0.002,0.001,0.006,0.0,0.0,4
meptazinol,0.0,0.024,0.005,0.002,0.317,0.075,5
mepyramine,0.402,0.259,0.314,0.771,0.002,0.206,5
merbarone,0.0,0.003,0.002,0.031,0.0,0.0,5
mercaptopurine,0.166,0.325,0.006,0.0,0.0,0.0,5
mericitabine,0.361,0.04,0.101,0.236,0.0,0.0,5
merimepodib,0.002,0.311,0.011,0.0,0.0,0.0,5
mestinon,0.0,0.0,0.0,0.0,0.0,0.0,5
mestranol,0.0,0.0,0.004,0.0,0.0,0.0,5
mesulergine,0.013,0.001,0.051,0.001,0.098,0.002,5
metamizole,0.19,0.654,0.809,0.011,0.01,0.001,5
metatinib,0.0,0.0,0.0,0.0,0.0,0.0,5
metenkephalin,0.045,0.003,0.005,0.111,0.06,0.068,5
metergoline,0.0,0.001,0.002,0.0,0.0,0.0,5
metformin,0.04,0.022,0.0,0.0,0.414,0.13,5
methazolamide,0.0,0.0,0.002,0.001,0.0,0.009,5
methimazole,0.0,0.0,0.003,0.002,0.002,0.02,5
methiopril,0.268,0.624,0.21,0.746,0.67,0.223,5
methocarbamol,0.076,0.134,0.197,0.001,0.012,0.127,5
methoxsalen,0.001,0.29,0.089,0.122,0.018,0.004,5
methyldopa,0.0,0.0,0.0,0.0,0.0,0.0,5
methylnaltrexone,0.106,0.003,0.025,0.002,0.0,0.0,5
methylprednisolone,0.0,0.0,0.0,0.0,0.0,0.0,5
metixene,0.143,0.044,0.002,0.0,0.0,0.0,5
metoclopramide,0.062,0.003,0.466,0.1,0.674,0.01,5
metolazone,0.0,0.0,0.065,0.023,0.0,0.004,5
metoprolol,0.004,0.002,0.005,0.036,0.165,0.016,5
metronidazole,0.0,0.002,0.005,0.031,0.173,0.034,5
mf-101,0.387,0.029,0.049,0.02,0.002,0.0,5
mianserin,0.026,0.051,0.004,0.139,0.022,0.0,5
mibampator,0.221,0.375,0.881,0.035,0.069,0.025,2
mibefradil,0.717,0.445,0.023,0.07,0.01,0.0,5
miconazole,0.0,0.0,0.004,0.006,0.0,0.0,5
midodrine,0.016,0.314,0.468,0.261,0.103,0.006,5
midostaurin,0.0,0.0,0.0,0.0,0.0,0.0,5
mifobate,0.001,0.057,0.11,0.017,0.035,0.238,5
miglitol,0.008,0.012,0.006,0.164,0.079,0.025,5
miglustat,0.005,0.36,0.006,0.185,0.002,0.0,5
milacemide,0.0,0.003,0.005,0.016,0.196,0.142,5
milnacipran,0.003,0.0,0.009,0.063,0.002,0.077,5
milrinone,0.019,0.006,0.003,0.001,0.0,0.011,5
miltefosine,0.03,0.552,0.006,0.007,0.013,0.191,5
minaprine,0.002,0.004,0.0,0.007,0.193,0.023,4
minoxidil,0.02,0.07,0.002,0.0,0.0,0.0,5
mirodenafil,0.049,0.0,0.002,0.001,0.0,0.0,5
mirtazapine,0.004,0.095,0.025,0.096,0.128,0.077,5
mitiglinide,0.093,0.001,0.374,0.012,0.009,0.007,5
mitomycin-c,0.0,0.0,0.0,0.0,0.0,0.0,5
mitoxantrone,0.0,0.0,0.0,0.0,0.0,0.0,5
mizolastine,0.0,0.0,0.215,0.04,0.0,0.002,5
mk-0752,0.008,0.214,0.002,0.0,0.0,0.0,5
mk-0773,0.42,0.197,0.101,0.549,0.741,0.053,2
mk-0812,0.0,0.0,0.002,0.0,0.005,0.0,5
mk-0893,0.004,0.0,0.005,0.001,0.0,0.0,5
mk-2461,0.0,0.0,0.002,0.0,0.0,0.0,5
mk-3207,0.0,0.002,0.003,0.04,0.0,0.01,5
mk-8033,0.002,0.001,0.002,0.0,0.0,0.0,5
mk-8245,0.028,0.015,0.005,0.001,0.0,0.0,5
mln0128,0.0,0.0,0.0,0.0,0.0,0.0,5
mln2480,0.888,0.799,0.662,0.217,0.487,0.189,2
mln9708,0.0,0.0,0.0,0.0,0.0,0.0,5
moclobemide,0.023,0.621,0.075,0.252,0.022,0.164,5
molindone,0.0,0.0,0.0,0.0,0.0,0.0,5
molsidomine,0.0,0.006,0.002,0.007,0.0,0.0,5
moracizine,0.003,0.124,0.017,0.0,0.0,0.0,5
moxidectin,0.002,0.0,0.0,0.0,0.0,0.0,5
moxifloxacin,0.087,0.069,0.001,0.0,0.002,0.004,5
moxisylyte,0.0,0.0,0.0,0.0,0.0,0.014,5
moxonidine,0.204,0.904,0.008,0.48,0.028,0.09,5
mozavaptan,0.008,0.087,0.048,0.508,0.0,0.0,5
mubritinib,0.0,0.0,0.0,0.0,0.0,0.0,5
mycophenolate-mofetil,0.398,0.0,0.0,0.0,0.0,0.0,5
mycophenolic-acid,0.002,0.0,0.0,0.0,0.0,0.0,5
n6022,0.002,0.023,0.002,0.001,0.059,0.202,5
nafamostat,0.05,0.109,0.035,0.403,0.037,0.0,5
naftidrofuryl,0.008,0.365,0.108,0.19,0.002,0.009,5
naftifine,0.002,0.271,0.004,0.402,0.028,0.042,5
naftopidil,0.248,0.002,0.001,0.002,0.0,0.001,4
nalbuphine,0.094,0.017,0.003,0.011,0.327,0.161,5
naphazoline,0.0,0.0,0.003,0.012,0.002,0.001,5
naproxen,0.0,0.0,0.003,0.0,0.0,0.014,5
naringenin,0.0,0.273,0.005,0.016,0.013,0.0,5
narlaprevir,0.001,0.004,0.002,0.001,0.0,0.0,5
nateglinide,0.003,0.002,0.194,0.306,0.001,0.059,2
navitoclax,0.0,0.0,0.001,0.0,0.0,0.0,5
nebivolol,0.013,0.006,0.035,0.062,0.009,0.0,5
nefazodone,0.0,0.0,0.001,0.0,0.0,0.0,5
nefiracetam,0.232,0.064,0.004,0.122,0.043,0.064,5
nefopam,0.002,0.232,0.005,0.001,0.002,0.957,5
nelarabine,0.001,0.0,0.002,0.0,0.0,0.0,5
nemonapride,0.0,0.0,0.002,0.001,0.024,0.003,5
neostigmine,0.022,0.006,0.092,0.012,0.0,0.697,5
nepafenac,0.0,0.002,0.006,0.001,0.0,0.01,5
neratinib,0.0,0.0,0.0,0.0,0.0,0.0,5
nesbuvir,0.02,0.001,0.0,0.0,0.002,0.006,5
netupitant,0.033,0.055,0.139,0.003,0.0,0.0,5
nevirapine,0.0,0.0,0.002,0.012,0.001,0.01,5
niacin,0.0,0.0,0.0,0.0,0.0,0.106,5
nicaraven,0.0,0.003,0.002,0.001,0.027,0.004,5
nicardipine,0.0,0.012,0.01,0.01,0.0,0.0,5
nicergoline,0.883,0.566,0.023,0.016,0.01,0.0,5
niclosamide,0.007,0.0,0.002,0.0,0.0,0.0,5
nicotinamide,0.221,0.748,0.311,0.017,0.339,0.265,5
nicotine,0.03,0.087,0.086,0.095,0.377,0.213,5
niguldipine,0.0,0.022,0.058,0.0,0.0,0.002,5
nikethamide,0.024,0.01,0.07,0.206,0.031,0.055,5
nilotinib,0.0,0.0,0.002,0.0,0.0,0.0,5
nimesulide,0.001,0.003,0.005,0.125,0.028,0.002,5
nimodipine,0.003,0.004,0.005,0.002,0.002,0.0,5
nintedanib,0.152,0.745,0.051,0.003,0.0,0.0,5
nisoxetine,0.003,0.006,0.165,0.097,0.013,0.175,5
nitrendipine,0.003,0.028,0.002,0.065,0.036,0.001,5
nizofenone,0.182,0.216,0.023,0.002,0.006,0.0,5
nms-1286937,0.0,0.0,0.0,0.0,0.0,0.0,5
norethindrone,0.0,0.0,0.001,0.0,0.0,0.0,5
norethisterone,0.0,0.0,0.001,0.0,0.0,0.0,5
norfloxacin,0.12,0.001,0.04,0.094,0.002,0.051,5
norgestrel,0.0,0.0,0.001,0.0,0.0,0.0,5
nortriptyline,0.062,0.087,0.06,0.001,0.0,0.0,5
noscapine,0.001,0.003,0.003,0.006,0.01,0.0,5
novobiocin,0.026,0.04,0.002,0.001,0.057,0.01,5
nsi-189,0.026,0.002,0.005,0.006,0.711,0.056,5
nutlin-3,0.0,0.001,0.001,0.0,0.0,0.0,5
nvp-dpp728,0.001,0.025,0.003,0.002,0.049,0.007,5
nxy-059,0.052,0.012,0.002,0.365,0.012,0.026,5
o6-benzylguanine,0.942,0.19,0.249,0.011,0.015,0.118,5
odanacatib,0.0,0.003,0.003,0.062,0.0,0.0,5
ofloxacin,0.0,0.001,0.006,0.0,0.0,0.01,5
oglemilast,0.173,0.042,0.006,0.143,0.0,0.0,5
olanzapine,0.001,0.008,0.002,0.001,0.0,0.0,5
olaparib,0.372,0.303,0.24,0.0,0.0,0.0,4
olmesartan,0.391,0.322,0.002,0.016,0.0,0.0,5
olprinone,0.008,0.544,0.006,0.167,0.009,0.011,5
omecamtiv-mecarbil,0.0,0.006,0.002,0.036,0.002,0.001,5
omeprazole,0.003,0.004,0.003,0.002,0.0,0.002,5
ondansetron,0.0,0.0,0.005,0.001,0.0,0.01,5
oprozomib,0.0,0.0,0.0,0.0,0.0,0.0,5
orantinib,0.0,0.0,0.002,0.0,0.078,0.0,5
ore1001,0.0,0.0,0.003,0.002,0.006,0.064,5
org-9768,0.404,0.837,0.134,0.476,0.647,0.638,2
orlistat,0.044,0.041,0.001,0.0,0.0,0.0,5
ornidazole,0.008,0.015,0.274,0.031,0.069,0.082,5
orphenadrine,0.0,0.0,0.002,0.006,0.057,0.0,5
orteronel,0.046,0.041,0.02,0.088,0.106,0.012,4
oseltamivir-carboxylate,0.001,0.001,0.005,0.085,0.011,0.019,5
osimertinib,0.03,0.04,0.002,0.0,0.0,0.0,5
ostarine,0.0,0.0,0.001,0.0,0.0,0.0,5
otamixaban,0.32,0.006,0.01,0.039,0.09,0.007,5
otilonium,0.032,0.395,0.186,0.007,0.006,0.0,5
ots167,0.0,0.0,0.0,0.0,0.0,0.0,5
oxandrolone,0.0,0.0,0.001,0.0,0.0,0.0,5
oxaprozin,0.0,0.0,0.002,0.007,0.002,0.472,5
oxatomide,0.006,0.0,0.001,0.09,0.024,0.002,4
oxfendazole,0.0,0.006,0.003,0.001,0.0,0.0,5
oxiconazole,0.176,0.462,0.005,0.007,0.0,0.0,5
oxiperomide,0.0,0.0,0.002,0.016,0.0,0.0,5
oxybenzone,0.0,0.001,0.065,0.031,0.013,0.003,5
oxybuprocaine,0.0,0.0,0.027,0.031,0.109,0.0,5
oxybutynin,0.0,0.002,0.011,0.032,0.008,0.0,5
oxymetazoline,0.0,0.0,0.002,0.001,0.0,0.003,5
oxypurinol,0.003,0.001,0.003,0.031,0.013,0.057,5
ozagrel,0.0,0.042,0.003,0.003,0.002,0.01,5
pa-824,0.001,0.008,0.003,0.0,0.0,0.0,5
paclitaxel,0.0,0.0,0.0,0.0,0.0,0.0,5
palbociclib,0.0,0.0,0.0,0.0,0.0,0.0,5
palmitoylethanolamide,0.0,0.0,0.004,0.0,0.0,0.0,5
palomid-529,0.0,0.0,0.005,0.036,0.0,0.0,5
palonosetron,0.014,0.119,0.305,0.605,0.011,0.0,5
palovarotene,0.0,0.0,0.001,0.0,0.0,0.0,5
pantoprazole,0.052,0.088,0.006,0.001,0.0,0.0,5
papaverine,0.0,0.001,0.002,0.0,0.0,0.0,5
paracetamol,0.547,0.503,0.96,1.0,0.448,0.632,2
paricalcitol,0.0,0.0,0.001,0.0,0.0,0.0,5
paroxetine,0.633,0.525,0.869,0.41,0.334,0.014,2
pasireotide,0.022,0.003,0.002,0.0,0.013,0.01,5
pazopanib,0.0,0.0,0.002,0.0,0.0,0.0,5
pazufloxacin,0.0,0.003,0.284,0.033,0.027,0.573,5
pd123319,0.002,0.046,0.119,0.39,0.178,0.081,5
pd153035,0.023,0.0,0.002,0.0,0.0,0.0,5
pelitinib,0.014,0.0,0.001,0.0,0.0,0.0,5
pemirolast,0.055,0.318,0.005,0.036,0.196,0.019,5
penciclovir,0.0,0.006,0.019,0.208,0.196,0.478,5
penfluridol,0.0,0.0,0.0,0.0,0.0,0.0,5
penicillin-v-potassium,0.03,0.531,0.005,0.003,0.293,0.08,2
pentamidine,0.008,0.004,0.002,0.0,0.0,0.0,5
pentoxifylline,0.003,0.058,0.025,0.036,0.0,0.0,5
perhexiline,0.069,0.126,0.005,0.001,0.0,0.0,5
perindopril,0.0,0.0,0.082,0.016,0.028,0.042,5
pf-02545920,0.233,0.002,0.005,0.0,0.0,0.0,5
pf-03084014,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-03758309,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-03814735,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-04136309,0.022,0.008,0.054,0.016,0.026,0.001,5
pf-04447943,0.0,0.0,0.005,0.015,0.0,0.401,5
pf-04457845,0.063,0.055,0.0,0.0,0.0,0.0,5
pf-04620110,0.02,0.262,0.869,0.228,0.263,0.218,5
pf-04691502,0.0,0.0,0.0,0.0,0.0,0.0,5
ph-797804,0.001,0.006,0.006,0.0,0.002,0.0,5
pha-848125,0.0,0.0,0.0,0.0,0.0,0.0,5
phenazone,0.0,0.0,0.005,0.062,0.0,0.001,5
phenformin,0.014,0.001,0.0,0.0,0.0,0.0,5
phenprocoumon,0.003,0.0,0.002,0.0,0.0,0.004,5
phensuximide,0.0,0.0,0.0,0.0,0.0,0.007,5
phentermine,0.204,0.203,0.854,0.042,0.011,0.108,5
phentolamine,0.0,0.001,0.08,0.008,0.0,0.0,5
phenylacetylglutamine,0.0,0.0,0.062,0.036,0.009,0.083,5
phenylbutazone,0.094,0.626,0.08,0.062,0.4,0.014,5
phenylbutyrate,0.0,0.031,0.028,0.006,0.028,0.149,5
phenylephrine,0.001,0.101,0.003,0.036,0.068,0.011,5
phenytoin,0.0,0.0,0.006,0.036,0.098,0.05,5
physostigmine,0.33,0.028,0.074,0.032,0.009,0.009,5
pibenzimol,0.112,0.001,0.08,0.005,0.0,0.0,5
piclamilast,0.0,0.003,0.005,0.016,0.08,0.001,5
picolinic-acid,0.036,0.002,0.101,0.099,0.592,0.086,4
picotamide,0.002,0.0,0.0,0.0,0.0,0.487,5
pidotimod,0.031,0.014,0.035,0.336,0.586,0.05,5
piketoprofen,0.0,0.0,0.0,0.0,0.0,0.001,5
pilaralisib,0.001,0.08,0.005,0.002,0.0,0.0,5
pilocarpine,0.833,0.006,0.757,0.006,0.002,0.029,5
pimavanserin,0.0,0.0,0.139,0.037,0.0,0.0,5
pimecrolimus,0.191,0.0,0.002,0.0,0.0,0.0,5
pimobendan,0.047,0.564,0.159,0.001,0.009,0.0,5
pimozide,0.0,0.002,0.001,0.0,0.0,0.0,4
pinacidil,0.339,0.671,0.245,0.19,0.434,0.363,2
pinaverium,0.002,0.093,0.11,0.041,0.0,0.0,5
pindolol,0.0,0.0,0.002,0.012,0.134,0.038,5
pinitol,0.0,0.006,0.002,0.003,0.002,0.015,5
pioglitazone,0.092,0.003,0.002,0.0,0.0,0.0,5
piperidolate,0.034,0.003,0.003,0.064,0.079,0.004,5
piracetam,0.131,0.099,0.064,0.08,0.082,0.658,5
pirenoxine,0.021,0.004,0.009,0.008,0.0,0.0,5
pirenzepine,0.0,0.004,0.65,0.041,0.0,0.075,5
piretanide,0.188,0.056,0.013,0.008,0.365,0.01,5
pirfenidone,0.051,0.046,0.137,0.286,0.895,0.405,5
piribedil,0.0,0.0,0.002,0.0,0.0,0.0,5
piroxicam,0.0,0.0,0.002,0.004,0.009,0.007,5
pitavastatin,0.0,0.001,0.002,0.0,0.0,0.0,5
pki-179,0.0,0.0,0.0,0.0,0.0,0.0,5
podophyllotoxin,0.0,0.0,0.0,0.0,0.0,0.0,5
pomalidomide,0.0,0.0,0.003,0.0,0.0,0.0,5
pralatrexate,0.0,0.0,0.0,0.0,0.0,0.0,5
pramipexole,0.046,0.444,0.06,0.596,0.049,0.0,5
pranlukast,0.0,0.138,0.004,0.186,0.0,0.019,5
pravastatin,0.188,0.047,0.163,0.049,0.098,0.129,5
praziquantel,0.0,0.03,0.003,0.085,0.512,0.002,5
prazosin,0.0,0.001,0.005,0.011,0.022,0.003,5
prednisone,0.53,0.0,0.002,0.0,0.0,0.0,5
pregnenolone,0.717,0.019,0.002,0.012,0.004,0.0,5
preladenant,0.004,0.003,0.049,0.171,0.01,0.01,5
primaquine,0.0,0.011,0.07,0.001,0.0,0.0,5
primidone,0.024,0.0,0.002,0.001,0.0,0.189,5
pritelivir,0.0,0.005,0.003,0.0,0.0,0.001,5
probenecid,0.021,0.039,0.07,0.031,0.024,0.004,5
probucol,0.033,0.199,0.244,0.023,0.106,0.001,5
procainamide,0.008,0.569,0.048,0.011,0.043,0.383,5
procaine,0.0,0.015,0.003,0.002,0.012,0.005,5
prochlorperazine,0.001,0.142,0.321,0.017,0.0,0.0,5
progesterone,0.0,0.027,0.004,0.001,0.0,0.004,5
proglumide,0.159,0.006,0.004,0.001,0.047,0.168,5
proguanil,0.0,0.001,0.052,0.01,0.246,0.01,5
propafenone,0.0,0.003,0.004,0.001,0.0,0.0,5
propentofylline,0.006,0.0,0.028,0.011,0.078,0.006,5
propranolol,0.039,0.332,0.569,0.047,0.041,0.004,5
propylthiouracil,0.717,0.144,0.006,0.43,0.049,0.594,5
protirelin,0.039,0.0,0.005,0.001,0.0,0.007,5
protriptyline,0.925,0.542,0.074,0.564,0.689,0.016,2
prx-08066,0.0,0.001,0.001,0.0,0.0,0.0,5
ps178990,0.0,0.0,0.001,0.0,0.0,0.0,5
psi-6130,0.0,0.0,0.0,0.0,0.0,0.0,5
pterostilbene,0.013,0.001,0.002,0.006,0.002,0.0,5
pyrazinamide,0.021,0.591,0.077,0.074,0.042,0.009,5
pyrazinoylguanidine,0.0,0.0,0.0,0.0,0.0,0.001,5
pyrimethamine,0.442,0.001,0.011,0.0,0.0,0.0,5
quercetin,0.0,0.0,0.051,0.087,0.001,0.0,5
quetiapine,0.013,0.003,0.004,0.003,0.0,0.0,5
quiflapon,0.0,0.0,0.002,0.0,0.012,0.0,5
quinapril,0.001,0.096,0.003,0.007,0.0,0.009,5
quinidine,0.001,0.154,0.211,0.054,0.175,0.0,10
quizartinib,0.001,0.001,0.001,0.0,0.0,0.0,5
r(-)-apomorphine,0.394,0.027,0.002,0.0,0.0,0.0,5
r-428,0.0,0.0,0.002,0.0,0.0,0.0,5
r547,0.0,0.0,0.0,0.0,0.0,0.0,5
rabeprazole,0.013,0.08,0.109,0.1,0.0,0.0,5
racecadotril,0.0,0.0,0.002,0.012,0.028,0.042,5
raclopride,0.001,0.002,0.004,0.003,0.037,0.058,5
radezolid,0.002,0.0,0.001,0.0,0.0,0.0,5
raf265,0.001,0.0,0.0,0.0,0.0,0.0,5
raloxifene,0.0,0.07,0.005,0.0,0.0,0.0,5
raltegravir,0.0,0.006,0.062,0.004,0.005,0.001,4
ramatroban,0.003,0.162,0.002,0.004,0.002,0.062,5
ramelteon,0.0,0.044,0.002,0.028,0.231,0.064,5
ramipril,0.0,0.015,0.013,0.004,0.028,0.175,5
ranitidine,0.582,0.646,0.122,0.012,0.778,0.133,5
ranolazine,0.013,0.017,0.074,0.008,0.113,0.055,5
rasagiline,0.0,0.002,0.003,0.002,0.011,0.179,5
rebamipide,0.0,0.0,0.002,0.001,0.0,0.01,5
reboxetine,0.031,0.691,0.378,0.659,0.752,0.257,2
refametinib,0.0,0.0,0.0,0.0,0.0,0.0,5
regadenoson,0.408,0.144,0.013,0.001,0.165,0.0,5
regorafenib,0.0,0.001,0.002,0.0,0.0,0.0,5
relcovaptan,0.001,0.278,0.216,0.003,0.0,0.009,5
repaglinide,0.194,0.027,0.006,0.081,0.0,0.0,5
reparixin,0.0,0.0,0.002,0.008,0.0,0.0,5
resatorvid,0.0,0.0,0.001,0.0,0.0,0.0,5
reserpine,0.393,0.003,0.195,0.008,0.002,0.0,5
resiquimod,0.345,0.329,0.013,0.003,0.004,0.023,5
resminostat,0.001,0.0,0.001,0.0,0.0,0.0,5
resorcinol,0.772,0.144,0.238,0.062,0.035,0.01,5
resveratrol,0.001,0.03,0.003,0.001,0.0,0.0,5
retapamulin,0.072,0.008,0.013,0.0,0.0,0.0,5
retigabine,0.475,0.12,0.329,0.002,0.227,0.011,5
rg-7388,0.0,0.0,0.0,0.0,0.0,0.0,5
rg2833,0.002,0.0,0.0,0.0,0.0,0.0,4
rg4733,0.0,0.0,0.001,0.0,0.0,0.0,5
ribavirin,0.094,0.039,0.022,0.016,0.0,0.0,5
rifabutin,0.502,0.018,0.005,0.002,0.0,0.0,5
rifaximin,0.0,0.0,0.003,0.009,0.002,0.002,5
rilmenidine,0.0,0.0,0.002,0.001,0.006,0.0,5
rilpivirine,0.0,0.0,0.003,0.001,0.0,0.0,5
riluzole,0.0,0.007,0.008,0.002,0.0,0.0,5
rimantadine,0.17,0.004,0.001,0.0,0.127,0.001,5
rimcazole,0.123,0.005,0.195,0.016,0.0,0.0,5
rimexolone,0.0,0.0,0.0,0.0,0.0,0.0,5
rimonabant,0.003,0.14,0.02,0.0,0.0,0.0,5
riociguat,0.331,0.557,0.3,0.027,0.002,0.001,5
ripasudil,0.053,0.003,0.002,0.0,0.0,0.0,5
risperidone,0.077,0.003,0.002,0.001,0.0,0.0,5
ritodrine,0.0,0.002,0.002,0.0,0.0,0.0,5
ritonavir,0.0,0.075,0.074,0.0,0.0,0.0,5
rivaroxaban,0.0,0.0,0.0,0.0,0.0,0.0,5
rizatriptan,0.568,0.0,0.001,0.0,0.0,0.0,5
ro-4987655,0.0,0.0,0.0,0.0,0.0,0.0,5
rociletinib,0.069,0.251,0.002,0.0,0.0,0.0,5
rocuronium,0.003,0.419,0.147,0.236,0.01,0.032,5
roflumilast,0.0,0.0,0.0,0.0,0.001,0.001,4
rolipram,0.008,0.006,0.005,0.001,0.008,0.011,5
romidepsin,0.0,0.0,0.0,0.0,0.0,0.0,5
ropinirole,0.187,0.04,0.005,0.001,0.0,0.015,5
roquinimex,0.0,0.002,0.0,0.0,0.0,0.003,4
roscovitine,0.001,0.002,0.006,0.007,0.0,0.0,5
rosiglitazone,0.0,0.0,0.0,0.0,0.0,0.0,5
rosuvastatin,0.139,0.652,0.025,0.012,0.095,0.09,5
rotigotine,0.341,0.003,0.005,0.016,0.099,0.055,5
rottlerin,0.0,0.006,0.0,0.007,0.0,0.001,4
rotundine,0.0,0.0,0.0,0.0,0.01,0.018,5
roxithromycin,0.044,0.0,0.002,0.0,0.0,0.0,5
rs-127445,0.013,0.003,0.552,0.155,0.022,0.004,5
ru-58841,0.001,0.017,0.569,0.267,0.008,0.105,5
rucinol,0.008,0.04,0.003,0.001,0.0,0.001,5
rufinamide,0.0,0.002,0.006,0.017,0.059,0.01,5
rupatadine,0.0,0.012,0.004,0.036,0.002,0.0,5
rutin,0.41,0.314,0.003,0.012,0.006,0.075,5
ruxolitinib,0.0,0.0,0.004,0.0,0.0,0.0,5
s18986,0.217,0.223,0.131,0.076,0.368,0.156,4
sacubitril,0.5,0.471,0.089,0.031,0.23,0.699,5
safinamide,0.005,0.023,0.013,0.001,0.0,0.014,5
salirasib,0.191,0.041,0.025,0.006,0.058,0.013,5
salvinorin-a,0.0,0.014,0.002,0.001,0.009,0.007,5
saquinavir,0.0,0.005,0.005,0.001,0.0,0.0,5
saracatinib,0.0,0.0,0.0,0.0,0.0,0.0,5
sarcosine,0.193,0.331,0.025,0.015,0.028,0.01,5
sasapyrine,0.031,0.002,0.005,0.017,0.01,0.003,5
saxagliptin,0.0,0.035,0.0,0.0,0.046,0.004,5
sb-271046,0.0,0.001,0.005,0.003,0.013,0.0,5
sb-683698,0.021,0.295,0.346,0.003,0.001,0.0,5
sb-705498,0.844,0.004,0.004,0.02,0.0,0.0,5
sb-743921,0.0,0.0,0.0,0.0,0.0,0.0,5
sb-756050,0.342,0.843,0.839,0.375,0.009,0.007,5
sb-939,0.0,0.0,0.0,0.0,0.0,0.0,5
sc-12267,0.002,0.072,0.006,0.0,0.0,0.0,5
scopolamine,0.003,0.217,0.055,0.038,0.057,0.116,5
sdz-nkt-343,0.0,0.0,0.003,0.008,0.0,0.0,5
secnidazole,0.196,0.133,0.346,0.005,0.231,0.605,5
selamectin,0.089,0.044,0.002,0.0,0.0,0.0,5
selegiline,0.896,0.031,0.318,0.22,0.359,0.214,5
selumetinib,0.0,0.0,0.0,0.0,0.0,0.0,5
semagacestat,0.013,0.0,0.002,0.0,0.0,0.0,5
semaxanib,0.0,0.0,0.001,0.0,0.0,0.0,5
senicapoc,0.0,0.008,0.22,0.001,0.024,0.01,5
seocalcitol,0.016,0.001,0.002,0.001,0.0,0.0,5
sep-227900,0.0,0.0,0.0,0.0,0.022,0.01,5
sertaconazole,0.408,0.165,0.004,0.0,0.002,0.0,5
