cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
pasireotide,0.004,0.001,0.001,0.001,0.002,0.001,5
pazopanib,0.001,0.001,0.001,0.0,0.0,0.0,5
pazufloxacin,0.012,0.001,0.159,0.012,0.006,0.447,5
pd123319,0.001,0.01,0.108,0.248,0.044,0.006,5
pd153035,0.005,0.001,0.0,0.0,0.0,0.0,5
pelitinib,0.027,0.0,0.0,0.0,0.0,0.0,5
pemirolast,0.068,0.279,0.004,0.149,0.368,0.002,5
penfluridol,0.0,0.0,0.0,0.0,0.0,0.0,5
penicillin-v-potassium,0.077,0.446,0.009,0.005,0.295,0.025,2
pentamidine,0.004,0.006,0.001,0.0,0.0,0.0,5
pentoxifylline,0.001,0.022,0.054,0.005,0.0,0.0,5
perhexiline,0.01,0.301,0.009,0.001,0.0,0.0,5
pf-02545920,0.159,0.001,0.004,0.0,0.0,0.0,5
pf-03084014,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-03758309,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-03814735,0.0,0.0,0.0,0.0,0.0,0.0,5
pf-04136309,0.021,0.01,0.018,0.011,0.004,0.0,5
pf-04447943,0.001,0.001,0.001,0.001,0.0,0.082,5
pf-04457845,0.019,0.005,0.0,0.0,0.0,0.0,5
pf-04620110,0.041,0.383,0.612,0.024,0.024,0.019,5
pf-04691502,0.0,0.0,0.0,0.0,0.0,0.0,5
ph-797804,0.001,0.001,0.009,0.0,0.001,0.0,5
pha-848125,0.0,0.0,0.0,0.0,0.0,0.0,5
phenazone,0.0,0.0,0.006,0.022,0.0,0.0,5
phenformin,0.004,0.001,0.0,0.0,0.001,0.0,5
phensuximide,0.0,0.0,0.0,0.0,0.001,0.0,5
phentermine,0.41,0.178,0.521,0.061,0.001,0.006,5
phentolamine,0.001,0.002,0.018,0.015,0.001,0.0,5
phenylacetylglutamine,0.001,0.002,0.047,0.225,0.009,0.002,5
phenylbutazone,0.014,0.074,0.049,0.018,0.248,0.001,5
phenylbutyrate,0.001,0.027,0.01,0.011,0.018,0.043,5
phenylephrine,0.015,0.063,0.001,0.005,0.064,0.001,5
phenytoin,0.0,0.0,0.009,0.009,0.211,0.019,5
physostigmine,0.362,0.012,0.047,0.058,0.004,0.0,5
pibenzimol,0.006,0.001,0.007,0.001,0.0,0.0,5
piclamilast,0.0,0.002,0.001,0.011,0.093,0.0,5
picolinic-acid,0.031,0.008,0.02,0.013,0.602,0.052,4
picotamide,0.004,0.002,0.0,0.0,0.0,0.112,5
piketoprofen,0.001,0.0,0.0,0.0,0.001,0.0,5
pilaralisib,0.002,0.043,0.002,0.001,0.001,0.0,5
pilocarpine,0.842,0.006,0.831,0.01,0.001,0.004,5
pimavanserin,0.0,0.001,0.165,0.006,0.001,0.0,5
pimecrolimus,0.013,0.0,0.0,0.0,0.0,0.0,5
pimobendan,0.108,0.926,0.413,0.001,0.004,0.0,5
pimozide,0.004,0.002,0.004,0.001,0.0,0.0,4
pinacidil,0.715,0.594,0.217,0.206,0.158,0.258,2
pinaverium,0.018,0.018,0.009,0.108,0.001,0.0,5
pinitol,0.001,0.006,0.001,0.001,0.002,0.001,5
pioglitazone,0.048,0.009,0.0,0.0,0.0,0.0,5
piperidolate,0.008,0.006,0.001,0.02,0.318,0.0,5
pirenoxine,0.005,0.011,0.004,0.009,0.0,0.0,5
pirenzepine,0.0,0.002,0.292,0.018,0.014,0.043,5
pirfenidone,0.066,0.043,0.042,0.469,0.602,0.114,5
piribedil,0.0,0.0,0.001,0.0,0.0,0.0,5
piroxicam,0.001,0.001,0.0,0.001,0.006,0.001,5
pitavastatin,0.001,0.005,0.001,0.0,0.0,0.0,5
pki-179,0.0,0.0,0.0,0.0,0.0,0.0,5
podophyllotoxin,0.0,0.0,0.0,0.0,0.0,0.0,5
pomalidomide,0.0,0.0,0.001,0.0,0.0,0.0,5
pramipexole,0.157,0.114,0.309,0.378,0.213,0.0,5
pranlukast,0.001,0.058,0.004,0.398,0.002,0.002,5
pravastatin,0.03,0.006,0.485,0.018,0.233,0.039,5
prazosin,0.001,0.0,0.02,0.01,0.101,0.0,5
prednisone,0.185,0.001,0.0,0.0,0.0,0.0,5
preladenant,0.221,0.001,0.006,0.269,0.002,0.001,5
primaquine,0.0,0.001,0.027,0.001,0.0,0.0,5
primidone,0.005,0.005,0.001,0.001,0.001,0.019,5
pritelivir,0.0,0.002,0.002,0.0,0.0,0.0,5
probenecid,0.005,0.025,0.056,0.011,0.077,0.0,5
probucol,0.04,0.083,0.228,0.006,0.014,0.0,5
procainamide,0.02,0.185,0.015,0.001,0.018,0.194,5
prochlorperazine,0.006,0.177,0.279,0.049,0.0,0.0,5
progesterone,0.0,0.065,0.001,0.001,0.001,0.0,5
proglumide,0.022,0.023,0.001,0.005,0.065,0.125,5
proguanil,0.0,0.0,0.018,0.041,0.817,0.001,5
propafenone,0.0,0.001,0.012,0.001,0.001,0.0,5
propentofylline,0.14,0.001,0.07,0.031,0.021,0.0,5
propranolol,0.35,0.142,0.465,0.001,0.015,0.001,5
protirelin,0.006,0.0,0.002,0.004,0.0,0.001,5
protriptyline,0.948,0.507,0.209,0.598,0.627,0.007,2
prx-08066,0.001,0.002,0.0,0.0,0.0,0.0,5
psi-6130,0.0,0.0,0.0,0.0,0.0,0.0,5
pterostilbene,0.004,0.001,0.0,0.005,0.001,0.0,5
pyrazinamide,0.114,0.439,0.146,0.087,0.253,0.004,5
pyrazinoylguanidine,0.0,0.0,0.0,0.0,0.0,0.0,5
quercetin,0.001,0.001,0.368,0.047,0.001,0.0,5
quetiapine,0.021,0.001,0.001,0.005,0.0,0.0,5
quiflapon,0.0,0.0,0.0,0.0,0.001,0.0,5
quinapril,0.009,0.015,0.0,0.001,0.004,0.001,5
quinidine,0.0,0.187,0.174,0.075,0.045,0.0,10
quizartinib,0.014,0.001,0.0,0.0,0.0,0.0,5
r-428,0.0,0.0,0.0,0.0,0.0,0.0,5
r547,0.0,0.0,0.0,0.0,0.0,0.0,5
rabeprazole,0.001,0.005,0.041,0.015,0.001,0.0,5
racecadotril,0.0,0.0,0.001,0.002,0.047,0.005,5
raclopride,0.005,0.001,0.004,0.001,0.024,0.044,5
radezolid,0.005,0.0,0.0,0.0,0.0,0.0,5
raf265,0.001,0.0,0.0,0.0,0.0,0.0,5
raloxifene,0.0,0.02,0.009,0.0,0.0,0.0,5
raltegravir,0.001,0.019,0.019,0.002,0.008,0.0,4
ramatroban,0.002,0.178,0.001,0.001,0.004,0.009,5
ramelteon,0.001,0.108,0.001,0.024,0.233,0.006,5
ramipril,0.001,0.019,0.024,0.011,0.011,0.077,5
ranitidine,0.178,0.463,0.333,0.012,0.434,0.059,5
ranolazine,0.006,0.009,0.142,0.001,0.303,0.009,5
rasagiline,0.01,0.009,0.001,0.002,0.009,0.081,5
rebamipide,0.0,0.001,0.0,0.001,0.0,0.0,5
reboxetine,0.133,0.608,0.527,0.701,0.65,0.132,2
refametinib,0.0,0.0,0.0,0.0,0.0,0.0,5
regadenoson,0.814,0.469,0.047,0.001,0.194,0.0,5
regorafenib,0.0,0.001,0.0,0.0,0.0,0.0,5
relcovaptan,0.011,0.183,0.05,0.004,0.001,0.0,5
repaglinide,0.114,0.019,0.006,0.158,0.001,0.0,5
reparixin,0.001,0.0,0.0,0.004,0.0,0.0,5
resatorvid,0.0,0.0,0.0,0.0,0.0,0.001,5
reserpine,0.23,0.001,0.176,0.002,0.001,0.0,5
resiquimod,0.015,0.2,0.011,0.004,0.002,0.001,5
resminostat,0.002,0.001,0.0,0.0,0.0,0.0,5
resveratrol,0.001,0.002,0.002,0.001,0.0,0.0,5
retapamulin,0.009,0.015,0.006,0.0,0.0,0.0,5
retigabine,0.314,0.082,0.389,0.005,0.177,0.004,5
rg-7388,0.0,0.0,0.0,0.0,0.0,0.0,5
rg2833,0.005,0.0,0.0,0.0,0.0,0.0,4
rg4733,0.0,0.0,0.0,0.0,0.0,0.0,5
ribavirin,0.006,0.009,0.049,0.015,0.004,0.0,5
rifabutin,0.493,0.023,0.002,0.001,0.001,0.0,5
rifaximin,0.0,0.001,0.002,0.004,0.006,0.0,5
rilmenidine,0.0,0.0,0.0,0.0,0.009,0.0,5
rilpivirine,0.0,0.0,0.0,0.001,0.001,0.0,5
rimantadine,0.043,0.011,0.0,0.0,0.015,0.0,5
rimcazole,0.188,0.021,0.041,0.009,0.001,0.0,5
rimexolone,0.0,0.0,0.0,0.0,0.0,0.0,5
rimonabant,0.001,0.061,0.005,0.0,0.0,0.0,5
riociguat,0.164,0.485,0.53,0.009,0.002,0.0,5
ripasudil,0.019,0.024,0.001,0.0,0.0,0.0,5
risperidone,0.061,0.001,0.001,0.0,0.0,0.0,5
ritodrine,0.0,0.001,0.0,0.0,0.0,0.0,5
rivaroxaban,0.0,0.0,0.0,0.0,0.0,0.0,5
rizatriptan,0.34,0.001,0.0,0.0,0.0,0.0,5
ro-4987655,0.0,0.0,0.0,0.0,0.0,0.0,5
rociletinib,0.023,0.162,0.001,0.0,0.0,0.0,5
rocuronium,0.006,0.15,0.142,0.542,0.013,0.009,5
roflumilast,0.0,0.0,0.0,0.0,0.003,0.0,4
rolipram,0.001,0.009,0.001,0.001,0.002,0.002,5
romidepsin,0.0,0.0,0.0,0.0,0.0,0.0,5
ropinirole,0.275,0.064,0.011,0.001,0.001,0.001,5
roquinimex,0.0,0.002,0.0,0.0,0.0,0.0,4
roscovitine,0.006,0.154,0.165,0.01,0.0,0.0,5
rosiglitazone,0.0,0.0,0.0,0.0,0.0,0.0,5
rosuvastatin,0.145,0.772,0.273,0.001,0.042,0.015,5
rotigotine,0.326,0.012,0.02,0.002,0.267,0.012,5
rottlerin,0.0,0.009,0.001,0.002,0.0,0.0,4
rotundine,0.0,0.0,0.0,0.0,0.006,0.01,5
roxithromycin,0.018,0.0,0.0,0.0,0.0,0.0,5
rs-127445,0.062,0.015,0.279,0.023,0.03,0.0,5
ru-58841,0.002,0.043,0.304,0.165,0.012,0.031,5
rucinol,0.001,0.021,0.001,0.0,0.001,0.0,5
rupatadine,0.004,0.065,0.012,0.018,0.001,0.0,5
rutin,0.276,0.247,0.001,0.005,0.005,0.001,5
s18986,0.242,0.414,0.302,0.192,0.279,0.132,4
safinamide,0.002,0.002,0.014,0.0,0.0,0.001,5
salvinorin-a,0.0,0.018,0.0,0.001,0.007,0.001,5
saquinavir,0.002,0.011,0.004,0.0,0.0,0.0,5
saracatinib,0.001,0.0,0.0,0.0,0.0,0.0,5
sarcosine,0.042,0.135,0.042,0.005,0.012,0.0,5
sasapyrine,0.034,0.002,0.002,0.009,0.002,0.001,5
saxagliptin,0.001,0.077,0.0,0.0,0.111,0.001,5
sb-683698,0.041,0.039,0.355,0.001,0.001,0.0,5
sb-705498,0.648,0.042,0.001,0.005,0.0,0.0,5
sb-743921,0.0,0.0,0.0,0.0,0.0,0.0,5
sb-756050,0.23,0.434,0.965,0.305,0.021,0.0,5
sb-939,0.0,0.0,0.0,0.0,0.0,0.0,5
sc-12267,0.001,0.241,0.012,0.0,0.0,0.0,5
scopolamine,0.114,0.151,0.012,0.008,0.063,0.009,5
sdz-nkt-343,0.0,0.0,0.001,0.001,0.0,0.0,5
secnidazole,0.156,0.019,0.757,0.001,0.38,0.408,5
selamectin,0.333,0.058,0.0,0.0,0.0,0.0,5
selegiline,0.894,0.015,0.602,0.082,0.218,0.07,5
selumetinib,0.0,0.0,0.0,0.0,0.0,0.0,5
semagacestat,0.001,0.001,0.001,0.0,0.0,0.0,5
semaxanib,0.0,0.0,0.0,0.0,0.0,0.0,5
senicapoc,0.0,0.012,0.118,0.001,0.005,0.001,5
seocalcitol,0.002,0.001,0.001,0.001,0.0,0.0,5
sep-227900,0.001,0.0,0.0,0.0,0.001,0.002,5
sertaconazole,0.312,0.348,0.001,0.0,0.001,0.0,5
sertindole,0.006,0.001,0.001,0.002,0.0,0.0,5
sertraline,0.012,0.009,0.11,0.002,0.0,0.0,5
setiptiline,0.0,0.0,0.0,0.0,0.0,0.001,5
sgi-1776,0.013,0.004,0.0,0.0,0.0,0.0,5
siguazodan,0.001,0.143,0.001,0.114,0.044,0.015,5
sildenafil,0.001,0.001,0.006,0.01,0.0,0.005,5
simeprevir,0.001,0.001,0.001,0.0,0.0,0.0,5
simvastatin,0.001,0.0,0.0,0.0,0.0,0.0,5
sirolimus,0.0,0.0,0.0,0.0,0.0,0.0,5
sk&f-10047-(+),0.025,0.034,0.001,0.005,0.233,0.002,5
snx-2112,0.01,0.0,0.0,0.0,0.0,0.0,5
sobetirome,0.006,0.058,0.292,0.201,0.022,0.082,5
sodium-gualenate,0.001,0.037,0.0,0.0,0.001,0.004,5
sodium-tanshinone-ii-a-sulfonate,0.493,0.12,0.184,0.009,0.001,0.013,5
sofalcone,0.236,0.015,0.008,0.008,0.062,0.0,4
sofosbuvir,0.041,0.061,0.042,0.0,0.0,0.0,5
solifenacin-succinate,0.009,0.502,0.108,0.0,0.001,0.0,5
sorbinil,0.204,0.065,0.228,0.13,0.437,0.407,5
sorbitol,0.011,0.208,0.113,0.037,0.011,0.0,5
sotalol,0.001,0.001,0.019,0.001,0.012,0.001,5
sotrastaurin,0.143,0.047,0.012,0.001,0.0,0.0,5
sparfloxacin,0.001,0.0,0.0,0.0,0.001,0.0,5
spironolactone,0.005,0.136,0.041,0.03,0.001,0.0,5
sr-2640,0.065,0.006,0.004,0.001,0.0,0.0,5
sr-33805,0.885,0.523,0.104,0.006,0.002,0.0,2
sta-5326,0.0,0.0,0.0,0.0,0.0,0.0,2
stavudine,0.062,0.061,0.0,0.0,0.001,0.0,5
su014813,0.452,0.282,0.047,0.001,0.0,0.0,5
sulbactam,0.024,0.001,0.001,0.004,0.006,0.01,5
sulbutiamine,0.001,0.004,0.005,0.149,0.006,0.0,5
sulfafurazole,0.108,0.191,0.06,0.296,0.195,0.008,5
sulfasalazine,0.662,0.218,0.687,0.223,0.074,0.212,5
sulforaphane,0.005,0.004,0.002,0.0,0.0,0.0,5
sumatriptan,0.001,0.005,0.001,0.157,0.043,0.0,5
sunitinib,0.007,0.0,0.0,0.0,0.0,0.0,5
suprofen,0.002,0.011,0.173,0.061,0.087,0.004,5
suvorexant,0.142,0.123,0.011,0.001,0.204,0.0,5
swainsonine,0.0,0.0,0.0,0.0,0.0,0.0,5
t-5224,0.023,0.0,0.13,0.177,0.468,0.009,5
tacalcitol,0.004,0.001,0.0,0.0,0.0,0.0,5
tacedinaline,0.058,0.0,0.0,0.0,0.0,0.0,5
tacrine,0.012,0.009,0.005,0.02,0.011,0.0,5
tacrolimus,0.012,0.499,0.0,0.0,0.0,0.0,5
tadalafil,0.009,0.031,0.015,0.044,0.009,0.0,5
tafamidis-meglumine,0.011,0.009,0.034,0.042,0.037,0.0,5
tagatose,0.001,0.001,0.001,0.001,0.036,0.02,5
tak-285,0.001,0.001,0.0,0.0,0.0,0.0,5
tak-733,0.0,0.0,0.0,0.0,0.0,0.0,5
tak-875,0.0,0.0,0.001,0.0,0.002,0.0,5
taladegib,0.006,0.001,0.0,0.0,0.001,0.0,5
talazoparib,0.0,0.0,0.0,0.0,0.0,0.0,5
talinolol,0.058,0.989,0.043,0.077,0.009,0.001,5
talmapimod,0.001,0.001,0.001,0.0,0.0,0.0,5
talnetant,0.005,0.001,0.037,0.301,0.001,0.0,5
taltirelin,0.006,0.042,0.012,0.642,0.01,0.24,5
tamibarotene,0.0,0.0,0.0,0.0,0.0,0.0,5
tamoxifen,0.004,0.001,0.006,0.042,0.0,0.0,5
tamsulosin,0.344,0.164,0.335,0.144,0.262,0.164,5
tanaproget,0.004,0.099,0.0,0.0,0.0,0.0,5
taranabant,0.0,0.0,0.0,0.0,0.0,0.0,5
targinine,0.001,0.001,0.212,0.13,0.012,0.001,5
tas-103,0.0,0.0,0.0,0.0,0.0,0.0,5
taselisib,0.0,0.0,0.0,0.0,0.0,0.0,5
tasisulam,0.694,0.779,0.779,0.84,0.281,0.01,2
tasquinimod,0.021,0.001,0.001,0.0,0.0,0.0,5
tazobactam,0.001,0.0,0.0,0.001,0.0,0.0,5
tebipenem,0.066,0.164,0.001,0.012,0.005,0.001,5
tecastemizole,0.109,0.005,0.001,0.005,0.005,0.0,5
tedizolid,0.0,0.0,0.0,0.0,0.0,0.0,5
tegobuvir,0.183,0.019,0.198,0.121,0.0,0.0,5
telatinib,0.316,0.049,0.112,0.621,0.044,0.0,5
telbivudine,0.007,0.367,0.007,0.006,0.015,0.002,5
telcagepant,0.114,0.204,0.018,0.002,0.186,0.01,5
telmesteine,0.001,0.0,0.01,0.149,0.237,0.001,5
telmisartan,0.097,0.065,0.007,0.0,0.0,0.0,5
telotristat,0.212,0.22,0.305,0.076,0.0,0.0,5
temazepam,0.005,0.005,0.419,0.001,0.001,0.006,5
temozolomide,0.054,0.034,0.021,0.013,0.112,0.001,5
temsirolimus,0.0,0.0,0.0,0.0,0.0,0.0,10
teneligliptin,0.0,0.0,0.0,0.0,0.0,0.0,5
tenidap,0.061,0.001,0.001,0.001,0.002,0.001,5
terbinafine,0.009,0.005,0.631,0.047,0.586,0.0,5
teroxirone,0.0,0.001,0.0,0.0,0.0,0.0,5
tesaglitazar,0.0,0.0,0.0,0.001,0.0,0.0,5
testosterone,0.0,0.0,0.0,0.0,0.0,0.0,5
tetrabenazine,0.011,0.0,0.19,0.348,0.01,0.0,5
tetracaine,0.301,0.99,0.13,0.111,0.001,0.0,5
tetrahydrouridine,0.001,0.006,0.004,0.009,0.001,0.0,5
tetrindole,0.021,0.001,0.001,0.0,0.0,0.0,5
tg-100801,0.057,0.004,0.001,0.0,0.0,0.0,5
thalidomide,0.168,0.485,0.01,0.154,0.437,0.064,5
theobromine,0.002,0.009,0.0,0.0,0.002,0.0,5
theophylline,0.0,0.001,0.0,0.001,0.0,0.001,5
thiocolchicoside,0.055,0.001,0.039,0.005,0.031,0.0,5
thioctic-acid,0.058,0.001,0.0,0.0,0.0,0.0,5
thioguanine,0.0,0.0,0.001,0.0,0.0,0.0,5
thiomersal,0.001,0.0,0.0,0.0,0.0,0.0,5
thioridazine,0.01,0.038,0.114,0.009,0.0,0.0,5
thiothixene,0.009,0.001,0.01,0.0,0.0,0.0,5
tiagabine,0.01,0.001,0.0,0.0,0.001,0.0,5
tiapride,0.039,0.065,0.001,0.002,0.009,0.002,5
tic10,0.309,0.838,0.001,0.001,0.002,0.0,5
ticagrelor,0.0,0.002,0.031,0.004,0.005,0.0,5
ticlopidine,0.206,0.44,0.099,0.131,0.008,0.0,4
tiludronate,0.013,0.112,0.006,0.165,0.485,0.039,5
timolol,0.001,0.011,0.019,0.012,0.0,0.009,5
timonacic,0.001,0.005,0.042,0.01,0.001,0.127,5
tioconazole,0.022,0.001,0.041,0.001,0.001,0.0,5
tioguanine,0.001,0.113,0.0,0.0,0.0,0.0,5
tipiracil,0.0,0.0,0.0,0.0,0.001,0.001,5
tirasemtiv,0.233,0.152,0.322,0.034,0.097,0.0,5
tirofiban,0.44,0.942,0.577,0.628,0.414,0.96,2
tivantinib,0.001,0.002,0.004,0.0,0.0,0.0,5
tivozanib,0.553,0.164,0.0,0.0,0.0,0.0,5
tizanidine,0.004,0.002,0.013,0.001,0.01,0.01,5
tobramycin,0.59,0.623,0.413,0.641,0.009,0.002,5
tofacitinib,0.015,0.001,0.005,0.011,0.004,0.0,5
tolazamide,0.878,0.001,0.332,0.038,0.001,0.001,5
tolbutamide,0.0,0.0,0.009,0.012,0.002,0.0,5
tolcapone,0.001,0.002,0.011,0.004,0.006,0.0,5
tolfenamic-acid,0.001,0.0,0.0,0.0,0.0,0.0,5
tolnaftate,0.139,0.423,0.003,0.006,0.015,0.009,2
tolperisone,0.044,0.005,0.001,0.047,0.001,0.005,5
tolvaptan,0.001,0.13,0.0,0.0,0.0,0.0,5
topiramate,0.043,0.044,0.012,0.237,0.047,0.213,5
torasemide,0.0,0.001,0.004,0.009,0.037,0.0,5
torcetrapib,0.185,0.007,0.204,0.0,0.0,0.0,5
torcitabine,0.203,0.001,0.083,0.004,0.19,0.001,5
tosedostat,0.0,0.0,0.0,0.0,0.0,0.0,5
tozasertib,0.194,0.0,0.0,0.0,0.0,0.0,5
tracazolate,0.0,0.0,0.005,0.001,0.0,0.0,5
tramiprosate,0.049,0.042,0.034,0.012,0.001,0.007,5
tranilast,0.0,0.0,0.001,0.001,0.0,0.0,5
trapidil,0.001,0.0,0.011,0.004,0.009,0.015,5
travoprost,0.001,0.0,0.001,0.0,0.001,0.0,5
trazodone,0.115,0.003,0.001,0.312,0.006,0.001,5
trehalose,0.001,0.0,0.0,0.0,0.01,0.018,5
triamcinolone,0.928,0.015,0.01,0.007,0.009,0.011,2
triamcinolone-acetonide,0.0,0.0,0.0,0.0,0.0,0.0,5
triamterene,0.001,0.021,0.005,0.021,0.0,0.0,5
triclabendazole,0.001,0.0,0.009,0.0,0.0,0.0,5
triclosan,0.0,0.0,0.001,0.0,0.0,0.0,5
triflupromazine,0.0,0.001,0.001,0.041,0.0,0.0,5
trifluridine,0.0,0.0,0.0,0.0,0.0,0.0,5
trilostane,0.001,0.005,0.006,0.001,0.001,0.0,5
trimebutine,0.041,0.004,0.061,0.26,0.018,0.058,5
trimetazidine,0.233,0.087,0.096,0.031,0.519,0.593,5
trimethoprim,0.765,0.004,0.012,0.001,0.001,0.0,5
trimipramine,0.0,0.0,0.0,0.001,0.249,0.0,5
triptorelin,0.026,0.321,0.442,0.011,0.044,0.002,5
troglitazone,0.001,0.0,0.0,0.0,0.0,0.0,5
trovafloxacin,0.062,0.157,0.61,0.244,0.0,0.0,4
tyrphostin-1,0.038,0.015,0.001,0.0,0.006,0.001,5
uk-383367,0.186,0.292,0.002,0.203,0.007,0.0,5
ulipristal,0.002,0.021,0.001,0.001,0.004,0.0,5
umeclidinium,0.0,0.004,0.001,0.001,0.001,0.006,5
urapidil,0.001,0.005,0.018,0.023,0.004,0.001,5
ursodeoxycholyltaurine,0.605,0.772,0.367,0.706,0.148,0.166,5
ursodiol,0.393,0.114,0.2,0.221,0.207,0.02,5
ursolic-acid,0.0,0.004,0.0,0.0,0.0,0.0,5
valdecoxib,0.001,0.112,0.001,0.001,0.011,0.0,5
valproic-acid,0.769,0.292,0.279,0.14,0.826,0.482,2
valrubicin,0.001,0.0,0.0,0.0,0.0,0.0,5
valsartan,0.523,0.304,0.043,0.036,0.006,0.005,5
vandetanib,0.0,0.0,0.0,0.0,0.0,0.0,5
vanoxerine,0.001,0.018,0.023,0.001,0.006,0.0,5
vardenafil,0.0,0.0,0.001,0.0,0.0,0.0,5
varenicline,0.049,0.291,0.57,0.009,0.185,0.0,5
varespladib,0.137,0.001,0.055,0.037,0.188,0.001,5
veliparib,0.037,0.001,0.0,0.001,0.001,0.0,5
vemurafenib,0.001,0.002,0.0,0.0,0.0,0.0,5
venlafaxine,0.023,0.267,0.115,0.05,0.077,0.012,5
verapamil,0.011,0.237,0.009,0.0,0.008,0.001,5
vgx-1027,0.002,0.001,0.001,0.001,0.022,0.001,5
vicriviroc,0.381,0.015,0.014,0.02,0.0,0.0,5
vidarabine,0.0,0.0,0.0,0.0,0.0,0.0,5
vilazodone,0.005,0.001,0.001,0.0,0.0,0.0,5
vinpocetine,0.194,0.011,0.012,0.047,0.0,0.0,5
vismodegib,0.108,0.105,0.01,0.004,0.021,0.0,5
voglibose,0.012,0.549,0.018,0.316,0.001,0.0,5
volasertib,0.0,0.0,0.0,0.0,0.0,0.0,5
voreloxin,0.108,0.006,0.024,0.0,0.0,0.0,5
voriconazole,0.586,0.282,0.262,0.021,0.021,0.005,5
vortioxetine,0.083,0.311,0.123,0.251,0.0,0.0,5
voxtalisib,0.019,0.013,0.0,0.0,0.0,0.0,5
vt-464,0.751,0.309,0.32,0.007,0.001,0.0,5
vtp-27999,0.254,0.01,0.015,0.015,0.092,0.001,5
vx-222,0.011,0.015,0.011,0.048,0.004,0.0,5
vx-661,0.001,0.343,0.011,0.085,0.001,0.0,5
vx-765,0.001,0.001,0.041,0.031,0.098,0.01,5
vx-809,0.001,0.021,0.006,0.009,0.018,0.0,5
xaliproden,0.144,0.642,0.055,0.61,0.786,0.011,5
xbd173,0.108,0.001,0.005,0.006,0.03,0.0,5
xl888,0.0,0.0,0.0,0.0,0.0,0.0,5
yohimbine,0.144,0.211,0.421,0.01,0.065,0.0,5
z160,0.005,0.031,0.012,0.001,0.0,0.0,5
zafirlukast,0.004,0.071,0.024,0.002,0.009,0.0,5
zalcitabine,0.158,0.01,0.011,0.255,0.001,0.0,5
zaldaride,0.0,0.027,0.0,0.009,0.021,0.0,5
zaleplon,0.005,0.118,0.004,0.093,0.279,0.001,5
zaprinast,0.001,0.004,0.009,0.013,0.612,0.0,5
zardaverine,0.284,0.64,0.18,0.587,0.38,0.664,2
zd-7114,0.001,0.001,0.001,0.0,0.006,0.0,5
zidovudine,0.0,0.004,0.0,0.0,0.0,0.0,5
ziprasidone,0.065,0.049,0.002,0.0,0.0,0.0,5
zk-200775,0.0,0.001,0.001,0.009,0.0,0.0,5
zk811752,0.01,0.001,0.0,0.0,0.0,0.0,5
zofenopril-calcium,0.0,0.0,0.001,0.011,0.005,0.004,5
zolpidem,0.218,0.001,0.005,0.0,0.0,0.0,5
zonisamide,0.485,0.327,0.004,0.009,0.38,0.001,5
zosuquidar,0.001,0.041,0.0,0.014,0.0,0.0,5
