cpd,dose,replicate_correlation,signature_strength,MAS
mozavaptan,1.11 uM,0.063169441244714,260.0,0.14847798166200832
mubritinib,1.11 uM,0.8553623966536084,590.6,0.823462188032307
mycophenolate-mofetil,1.11 uM,0.8857271665439068,628.8,0.864625645278677
mycophenolic-acid,1.11 uM,0.9175685005240396,622.6,0.8756804820323673
n6022,1.11 uM,0.2643740377635845,376.0,0.3652794061572056
nafamostat,1.11 uM,0.1160395799778132,203.4,0.17799197089005198
naftidrofuryl,1.11 uM,0.2802755447364468,302.2,0.3371799145724423
naftifine,1.11 uM,0.2355670618615938,270.0,0.29218709346482646
naftopidil,1.11 uM,0.3917135183735022,241.75,0.3565245043994979
nalbuphine,1.11 uM,0.4079261962906816,303.8,0.4078557095051942
naphazoline,1.11 uM,0.4027832782199259,329.8,0.4222628799787661
naproxen,1.11 uM,0.5654513572878208,317.4,0.49082079016472524
naringenin,1.11 uM,0.4736845256238323,224.2,0.3775585125457901
narlaprevir,1.11 uM,0.2422573783851965,354.6,0.3395703293245324
nateglinide,1.11 uM,-0.1339979301859262,416.5,0.0
navitoclax,1.11 uM,0.7295038341777966,543.6,0.7295841274352373
nebivolol,1.11 uM,0.1789566460874325,224.2,0.2320671045419255
nefazodone,1.11 uM,0.544883402877142,483.6,0.5947258277924972
nefiracetam,1.11 uM,0.2004386038574808,266.6,0.26781976256306167
nefopam,1.11 uM,0.2444803215835689,299.0,0.3132415843066001
nelarabine,1.11 uM,0.5200620576889781,319.8,0.47248571023302877
nemonapride,1.11 uM,0.6251003732574106,452.8,0.616382005898869
neostigmine,1.11 uM,0.1999329445067335,343.2,0.3034853170374641
nepafenac,1.11 uM,0.4167704459026029,434.4,0.4929640275753832
neratinib,1.11 uM,0.823741580006405,552.6,0.7816688369248936
nesbuvir,1.11 uM,0.8332926193648241,516.8,0.7602945611505377
netupitant,1.11 uM,0.2159687007573624,248.8,0.26856069952015327
nevirapine,1.11 uM,0.2408985562602161,307.4,0.3152759868939172
niacin,1.11 uM,0.7441664036916992,530.8,0.728152509174315
nicaraven,1.11 uM,0.4173418779785007,344.8,0.43949250709723536
nicardipine,1.11 uM,0.2618046454184884,384.6,0.36763358368027016
nicergoline,1.11 uM,0.3104059057435006,333.2,0.37259699479263453
niclosamide,1.11 uM,0.5646087238476215,479.4,0.6027603419398981
nicotinamide,1.11 uM,-0.1059074296857311,226.8,0.0
nicotine,1.11 uM,0.267705041186716,361.8,0.3605657074623021
niguldipine,1.11 uM,0.3102091939629334,287.4,0.3459334659715992
nikethamide,1.11 uM,0.1597930883724443,277.2,0.24383580154802093
nilotinib,1.11 uM,0.1772609029534302,341.6,0.285093472129513
nimesulide,1.11 uM,0.1677502338682745,318.4,0.26775646167741973
nimodipine,1.11 uM,0.3737904240769926,346.4,0.4168932763825535
nintedanib,1.11 uM,0.3672682346404752,244.0,0.3468234551806692
nisoxetine,1.11 uM,0.2437336481777464,264.6,0.29422158318266245
nitrendipine,1.11 uM,0.2885541367770869,203.6,0.28081765142663606
nizofenone,1.11 uM,0.1885812188867917,213.2,0.23230827663149517
nms-1286937,1.11 uM,0.9034580051415732,655.2,0.8913798104068874
norethindrone,1.11 uM,0.4249294857836698,262.6,0.38701487574689536
norethisterone,1.11 uM,0.390325914570475,307.2,0.40118636308775973
norfloxacin,1.11 uM,0.2131003628055288,294.4,0.29019027964874067
norgestrel,1.11 uM,0.6497351808854892,439.6,0.6191828188107431
nortriptyline,1.11 uM,0.2944755431805292,238.4,0.30697259457119186
noscapine,1.11 uM,0.26451753341973,342.6,0.34877293424790284
novobiocin,1.11 uM,0.2880980520886582,210.8,0.28551394700307375
nsc-4644,1.11 uM,0.4965038559697249,342.4,0.47769429482403064
nsi-189,1.11 uM,0.2697915787256,263.0,0.3086127983984884
nutlin-3,1.11 uM,0.7067287259766971,488.6,0.6808084963785537
nvp-dpp728,1.11 uM,0.2675828318642619,304.8,0.3308708200086412
nxy-059,1.11 uM,0.293525424266388,264.2,0.32263474286505
o6-benzylguanine,1.11 uM,0.2521544293585088,242.0,0.28619553062784636
odanacatib,1.11 uM,0.2447728282063496,225.2,0.27201174696325137
ofloxacin,1.11 uM,0.3188944934071226,191.2,0.28608119920079256
oglemilast,1.11 uM,0.012331706371249,314.2,0.07211681558226735
olanzapine,1.11 uM,0.3207568238202828,256.2,0.3321233260528353
olaparib,1.11 uM,0.2576826685665021,239.25,0.28766726317290625
olmesartan,1.11 uM,0.1636078560253379,347.8,0.2763686195281269
olprinone,1.11 uM,0.0907387008496174,180.0,0.14806567630811235
omecamtiv-mecarbil,1.11 uM,0.2033531829385232,380.2,0.3221464924871611
omeprazole,1.11 uM,0.4301569211856252,304.2,0.41909736086673144
ondansetron,1.11 uM,0.318991497631928,198.2,0.29131526507428257
oprozomib,1.11 uM,0.8461132334169782,646.6,0.8569469897597397
orantinib,1.11 uM,0.52984909941171,451.6,0.5667283398007606
ore1001,1.11 uM,0.5696744227309841,339.4,0.5094377728396605
org-9768,1.11 uM,-0.2470210998513554,67.0,0.0
orlistat,1.11 uM,0.2724945706082452,362.4,0.36407837563995515
ornidazole,1.11 uM,0.1341806622477403,324.8,0.24186600954781826
orphenadrine,1.11 uM,0.4589696564838051,287.0,0.42048915492618794
orteronel,1.11 uM,0.0142866201402187,274.25,0.07252035653539016
oseltamivir-carboxylate,1.11 uM,0.5585747072146368,306.4,0.47929939122670306
osimertinib,1.11 uM,0.4751910726361911,293.4,0.43259954157521385
ostarine,1.11 uM,0.3201578232744715,341.2,0.38292033850301205
otamixaban,1.11 uM,0.3954209958707383,303.4,0.4012910877534055
otilonium,1.11 uM,0.1440987884063331,283.0,0.23396195732459885
ots167,1.11 uM,0.8929744296417469,633.4,0.8713254608381467
oxandrolone,1.11 uM,0.3657237508417675,321.8,0.3974582043298411
oxaprozin,1.11 uM,0.5412889579821972,267.2,0.44061032955876483
oxatomide,1.11 uM,0.0986307613255285,171.25,0.15057169746172658
oxfendazole,1.11 uM,0.5436696615433376,294.2,0.46335168550950206
oxiconazole,1.11 uM,0.3625415832487731,321.0,0.39523308597009504
oxiperomide,1.11 uM,0.2260642611107405,303.8,0.30362092783500044
oxybenzone,1.11 uM,0.0056148909612219,324.8,0.04947667858461126
oxybuprocaine,1.11 uM,0.2212036241017475,343.2,0.31922112382316714
oxybutynin,1.11 uM,0.4497398986928193,350.6,0.46005370051548317
oxymetazoline,1.11 uM,0.4371582059848302,280.8,0.40591932983820284
oxypurinol,1.11 uM,0.4768808321651545,220.8,0.3759467471607646
ozagrel,1.11 uM,0.4779396317021355,327.6,0.45843770788139043
pa-824,1.11 uM,0.6065447113544632,359.0,0.5406304440328011
paclitaxel,1.11 uM,0.8720882277911404,639.8,0.865414551817613
palbociclib,1.11 uM,0.8725187756816438,601.4,0.8392492583918854
palmitoylethanolamide,1.11 uM,0.189248984398605,368.4,0.30591336636604183
palomid-529,1.11 uM,-0.0593516765198059,370.0,0.0
palonosetron,1.11 uM,0.1782058528803299,328.0,0.28010429444184304
palovarotene,1.11 uM,0.2672077760378384,291.0,0.3230672272528536
pantoprazole,1.11 uM,0.2482746341282228,294.0,0.3130125164933076
papaverine,1.11 uM,0.56844354475297,496.8,0.6156818155762295
paracetamol,1.11 uM,-0.1161613901489214,168.5,0.0
paricalcitol,1.11 uM,0.3758946911920057,350.6,0.42059191069831015
paroxetine,1.11 uM,-0.0093615626721008,59.5,0.0
pasireotide,1.11 uM,0.2159969782614235,270.0,0.2797870334163084
pazopanib,1.11 uM,0.4390303012437675,310.0,0.4274151956948061
pazufloxacin,1.11 uM,0.3020947025532555,224.6,0.3017854480181547
pd123319,1.11 uM,0.4976292663107134,291.0,0.44088093097479825
pd153035,1.11 uM,0.4487165801922234,315.4,0.43585172251231186
pelitinib,1.11 uM,0.8273644417553248,456.2,0.7117835225626186
pemirolast,1.11 uM,0.2752840407045733,197.4,0.27007597647185355
penciclovir,1.11 uM,0.2006327950943453,261.8,0.265526362790043
penfluridol,1.11 uM,0.8693425440565972,561.2,0.8092378017397069
penicillin-v-potassium,1.11 uM,0.8175558925585524,489.5,0.732920616490669
penitrem-a,1.11 uM,0.6779799409934579,397.2,0.6012220581210217
pentamidine,1.11 uM,0.4089663136138104,275.2,0.3886778993005978
pentoxifylline,1.11 uM,0.1411990887555139,323.4,0.24757558754523173
perhexiline,1.11 uM,0.4346810586267324,202.6,0.34381667988354236
perindopril,1.11 uM,0.1983527400324659,261.0,0.26360959833344766
pf-02545920,1.11 uM,0.1696360287437349,321.6,0.2706069410955816
pf-03084014,1.11 uM,0.821812703657433,519.0,0.7566446535922096
pf-03758309,1.11 uM,0.8783488537073292,572.0,0.8212084272383218
pf-03814735,1.11 uM,0.939607828625681,671.6,0.9203447105194977
pf-04136309,1.11 uM,0.3834087234081283,326.8,0.4101038840560043
pf-04447943,1.11 uM,0.359398877554491,275.6,0.3646278431018735
pf-04457845,1.11 uM,0.8387177933406281,548.0,0.7854527619634801
pf-04620110,1.11 uM,0.0223998485158133,292.6,0.0937954054750238
pf-04691502,1.11 uM,0.7885275174861981,639.8,0.8229101296374709
ph-797804,1.11 uM,0.1797025102659564,212.6,0.22645429686179708
pha-848125,1.11 uM,0.8989449594080771,606.8,0.8556796438177404
phenazone,1.11 uM,0.3053385354263426,335.8,0.3709821540890769
phenformin,1.11 uM,0.6725488495900136,536.8,0.6961294935270886
phenprocoumon,1.11 uM,0.7324585029281403,410.4,0.6352095987661944
phensuximide,1.11 uM,0.4685483273955767,404.4,0.504318190278053
phentermine,1.11 uM,0.5126373631326396,291.0,0.44747985245275396
phentolamine,1.11 uM,0.3048900627032502,382.8,0.3958033475561442
phenylacetylglutamine,1.11 uM,0.1158855667141518,298.0,0.21530031743046904
phenylbutazone,1.11 uM,0.2699796787110876,274.4,0.31534028458951535
phenylbutyrate,1.11 uM,0.4263707983482737,329.8,0.4344511144721828
phenylephrine,1.11 uM,0.1673433024832598,279.8,0.25069743263802435
phenytoin,1.11 uM,0.1295288948119362,280.8,0.22095495505952784
phorbol-myristate-acetate,1.11 uM,0.9078648855341972,654.4,0.893005468386707
physostigmine,1.11 uM,0.3446556187171365,262.2,0.3482818869662466
pibenzimol,1.11 uM,0.368656168847489,264.6,0.3618491329307641
piclamilast,1.11 uM,0.3845905136396788,290.8,0.3874523938999692
picolinic-acid,1.11 uM,0.2317064557042674,261.5,0.2851850645266715
picotamide,1.11 uM,0.8034498974399757,576.8,0.7887037201503685
pidotimod,1.11 uM,0.0360820213999008,247.2,0.10941869397264113
piketoprofen,1.11 uM,0.5836550956959565,385.2,0.5493424291940887
pilaralisib,1.11 uM,0.3277824299013213,307.0,0.3675224614963048
pilocarpine,1.11 uM,0.3022250248287793,244.2,0.3147457716252228
pimavanserin,1.11 uM,0.1525348870722976,488.6,0.31628834398637545
pimecrolimus,1.11 uM,0.3344714774198379,264.8,0.34479455456851127
pimobendan,1.11 uM,0.1250496393771677,219.8,0.19207769238745
pimozide,1.11 uM,0.2865583577953932,210.0,0.284209146774186
pinacidil,1.11 uM,0.3701280185757561,175.5,0.295281613415968
pinaverium,1.11 uM,0.2813324733244551,289.4,0.3305834130645686
pindolol,1.11 uM,0.2504200401359495,314.4,0.3250855553238121
pinitol,1.11 uM,0.550093550708038,359.6,0.515287944308629
pioglitazone,1.11 uM,0.307011917261624,258.0,0.32606886630766585
piperidolate,1.11 uM,0.0409623667628995,239.4,0.11472985839249783
piracetam,1.11 uM,0.4281211368978744,259.0,0.38579365499834123
pirenoxine,1.11 uM,0.1927629946499111,290.8,0.2743032144947262
pirenzepine,1.11 uM,0.0820625192465043,266.0,0.17117293786443327
piretanide,1.11 uM,0.0496061044095053,207.6,0.11757178173190694
pirfenidone,1.11 uM,0.0531096101990155,295.6,0.14516457115250694
piribedil,1.11 uM,0.6285093880448809,404.0,0.5838058341952789
piroxicam,1.11 uM,0.4638626798961354,393.0,0.49466690467028634
pitavastatin,1.11 uM,0.5417866058104912,396.0,0.5366406767795706
pki-179,1.11 uM,0.9031051565677212,632.0,0.8752851569484243
podophyllotoxin,1.11 uM,0.9243292084281988,667.2,0.9098362179209308
pomalidomide,1.11 uM,0.3650804107474886,357.2,0.4183809039988278
pralatrexate,1.11 uM,0.908614703865021,608.0,0.86111971741334
pramipexole,1.11 uM,0.1508054198023954,244.0,0.2222415471453595
pranlukast,1.11 uM,0.1061157873811855,290.2,0.20331085564767062
pravastatin,1.11 uM,0.0455257348591322,291.4,0.13344279189472627
praziquantel,1.11 uM,0.4089074540674136,291.4,0.3999255503118977
prazosin,1.11 uM,0.2246581184829859,249.2,0.2741302368332526
prednisone,1.11 uM,0.4865856630085692,319.6,0.4568828993900796
pregnenolone,1.11 uM,0.2273363370594952,263.2,0.28339960146907595
preladenant,1.11 uM,0.2292973040584323,337.2,0.32215518151638795
primaquine,1.11 uM,0.0844724623073771,298.2,0.1838794770876839
primidone,1.11 uM,0.5143343815904747,269.4,0.43126422925728225
pritelivir,1.11 uM,0.6335493549281681,390.0,0.575896439727887
probenecid,1.11 uM,0.1840109361816367,224.0,0.23521644952489215
probucol,1.11 uM,0.3587530475530416,392.4,0.4346945172207295
procainamide,1.11 uM,0.3101974573698537,349.8,0.3816373600877295
procaine,1.11 uM,0.2986829853482687,206.6,0.2878009770306587
prochlorperazine,1.11 uM,0.02097395327235,210.8,0.07703663688509262
progesterone,1.11 uM,0.385484337471639,367.6,0.4361270094770582
proglumide,1.11 uM,0.4742695920287426,356.4,0.4763249731000009
proguanil,1.11 uM,0.5803258611676108,367.8,0.5352586425389887
propafenone,1.11 uM,0.4306948313375009,228.2,0.36321561720115464
propentofylline,1.11 uM,0.3136537862389588,224.6,0.3075048761315142
propranolol,1.11 uM,0.2006263509148746,256.4,0.26276944336919295
propylthiouracil,1.11 uM,-0.1441712669837814,212.8,0.0
protirelin,1.11 uM,0.3819119647251313,287.8,0.3841040537291051
protriptyline,1.11 uM,-0.0931206968687887,125.5,0.0
prx-08066,1.11 uM,0.6631699096572223,406.0,0.6011699815687508
ps178990,1.11 uM,0.3006442745046276,321.4,0.36013992401124956
psi-6130,1.11 uM,0.7814077198320077,543.6,0.7550929864074473
pterostilbene,1.11 uM,0.207055443288291,212.4,0.24296428923789712
pym50028,1.11 uM,0.4199117158789136,327.8,0.4298385219902028
pyrazinamide,1.11 uM,0.2971054256700623,204.6,0.285647198955754
pyrazinoylguanidine,1.11 uM,0.9105567981625604,557.8,0.8256854642818152
pyrimethamine,1.11 uM,0.7433766215495035,510.8,0.7139236308748004
quercetin,1.11 uM,0.5047037534165735,391.2,0.5148012040063562
quetiapine,1.11 uM,0.4400223608789276,402.2,0.4873941028269383
quiflapon,1.11 uM,0.5783186990660836,502.6,0.6246212040303416
quinapril,1.11 uM,0.4052173075983562,366.0,0.44617619925301216
quinidine,1.11 uM,0.0626952700170224,386.2,0.1802791023358658
quizartinib,1.11 uM,0.6533132306889987,404.4,0.5955087729371771
r(-)-apomorphine,1.11 uM,0.5291633511075275,395.4,0.5299502180342213
r-428,1.11 uM,0.3769964765023073,296.2,0.38715336319196586
r547,1.11 uM,0.919490526072593,672.8,0.9112519789000086
rabeprazole,1.11 uM,0.0976653041343563,341.4,0.21155523445060073
racecadotril,1.11 uM,0.2436481112639504,260.6,0.2919379767616492
raclopride,1.11 uM,0.3907466560970327,366.0,0.4381371121413812
radezolid,1.11 uM,0.6702245776519044,394.4,0.5956628178071899
raf265,1.11 uM,0.7051410567633998,464.8,0.663273924992789
raloxifene,1.11 uM,0.6348618796650106,396.8,0.5814967886724258
raltegravir,1.11 uM,0.230892049947549,159.25,0.2221601059824433
ramatroban,1.11 uM,0.3882730954962238,298.2,0.3942251546851649
ramelteon,1.11 uM,0.5186917283013563,295.4,0.4535046769332111
ramipril,1.11 uM,0.241150011133747,323.0,0.32334546031498435
ranitidine,1.11 uM,0.3906308066436406,277.6,0.38151783042462417
ranolazine,1.11 uM,0.314451349173782,337.2,0.37726140500530425
rasagiline,1.11 uM,0.1935592709371293,353.2,0.3029278481773082
rebamipide,1.11 uM,0.6253359128544479,416.8,0.5914831868893631
reboxetine,1.11 uM,0.1105925805559733,287.5,0.2065873782335841
refametinib,1.11 uM,0.8156565832814651,494.4,0.7357237360616451
regadenoson,1.11 uM,0.2103784854220474,262.0,0.2720026726590377
regorafenib,1.11 uM,0.4451451461454572,236.4,0.3758343068959795
relcovaptan,1.11 uM,0.4357246100437204,311.2,0.42662637669993536
repaglinide,1.11 uM,0.0840719609926741,247.4,0.1670887846198994
reparixin,1.11 uM,0.4234494274618612,335.8,0.43688082588861477
resatorvid,1.11 uM,0.8232576092104174,510.0,0.7507145416758898
reserpine,1.11 uM,0.1231408904175902,226.2,0.19336118935020208
resiquimod,1.11 uM,0.350031804744957,324.8,0.39064622107711244
resminostat,1.11 uM,0.5938107888966646,446.4,0.5964966357499722
resorcinol,1.11 uM,0.0984386609422287,230.8,0.17463151212616712
resveratrol,1.11 uM,0.3443393541905333,257.8,0.3451887636702377
retapamulin,1.11 uM,0.0553804196441228,234.4,0.13200147632173398
retigabine,1.11 uM,0.2631543822326259,289.4,0.31972487799390487
rg-7388,1.11 uM,0.9229131768065132,660.0,0.9042203038951514
rg2833,1.11 uM,0.2985311632750084,390.75,0.39570013059805126
rg4733,1.11 uM,0.657157115141855,273.6,0.49126352187317657
ribavirin,1.11 uM,0.3436074990534724,245.4,0.3364267030630226
rifabutin,1.11 uM,0.2682727491500604,297.6,0.32736074993816505
rifaximin,1.11 uM,0.3106922822693182,305.8,0.3571131453021493
rilmenidine,1.11 uM,0.6156129264700736,403.6,0.5774990945381456
rilpivirine,1.11 uM,0.2190887648150344,259.2,0.2760891983089798
riluzole,1.11 uM,0.0532145556332049,284.0,0.1424282878538534
rimantadine,1.11 uM,0.7137910085935951,395.4,0.6154967054010991
rimcazole,1.11 uM,0.3678597918978811,256.8,0.3560906199409084
rimexolone,1.11 uM,0.7398499328737846,455.2,0.6723490718530617
rimonabant,1.11 uM,0.3696102648768549,313.2,0.39418922815895363
riociguat,1.11 uM,0.4134401970229326,286.4,0.39867106831055144
ripasudil,1.11 uM,0.5625001928672682,329.0,0.49840357687391557
risperidone,1.11 uM,0.2202157632244203,229.2,0.2602875357171647
ritodrine,1.11 uM,0.545359501685913,352.8,0.5081917307087868
ritonavir,1.11 uM,0.5981068183389697,353.8,0.5329545258417501
rivaroxaban,1.11 uM,0.7999027133856825,489.8,0.725186714227231
rizatriptan,1.11 uM,0.5802600872345361,443.8,0.5879316797211341
ro-4987655,1.11 uM,0.8938877184542057,588.8,0.8405184470911102
rociletinib,1.11 uM,0.4982582303436322,379.0,0.5034643330278621
rocuronium,1.11 uM,0.3843831114177976,312.6,0.4016044343006407
roflumilast,1.11 uM,0.6195913633417782,433.0,0.6000929014509325
rolipram,1.11 uM,0.6330253231693646,418.2,0.5961072717181075
romidepsin,1.11 uM,0.8947915670128139,671.0,0.8977265405258782
ropinirole,1.11 uM,0.442636014529287,244.2,0.38090622205128793
roquinimex,1.11 uM,0.5279295689083072,502.0,0.5964330704328863
roscovitine,1.11 uM,0.3291856888465072,393.6,0.41703248087812383
rosiglitazone,1.11 uM,0.7990552358277185,525.2,0.7505378919977681
rosuvastatin,1.11 uM,0.2836061997925711,266.8,0.31869308225531545
rotigotine,1.11 uM,0.2977339693626842,278.8,0.33379700992768985
rottlerin,1.11 uM,0.2290695987291699,231.25,0.2666529924780092
rotundine,1.11 uM,0.7721486191203123,442.4,0.677142187737946
roxithromycin,1.11 uM,0.6502844442785973,358.4,0.5593163910296466
rs-127445,1.11 uM,0.3442537118987473,365.6,0.41102124746297014
ru-58841,1.11 uM,0.2334185701984704,256.6,0.2835423221914644
rucinol,1.11 uM,0.4248198932324559,335.8,0.43758722259583765
rufinamide,1.11 uM,0.1653833718958985,276.4,0.24770615843958022
rupatadine,1.11 uM,0.3507304859908408,338.8,0.39937449188707946
rutin,1.11 uM,0.1141423136318093,282.6,0.20808044982763005
ruxolitinib,1.11 uM,0.254914820638511,305.8,0.3234730825004732
s18986,1.11 uM,0.3136403183421835,277.5,0.34179782936849473
sacubitril,1.11 uM,0.2398654416818337,259.4,0.28899524060145376
safinamide,1.11 uM,0.1922217551683563,296.6,0.2766360062918297
safingol,1.11 uM,,,
salirasib,1.11 uM,0.1385518507032305,298.4,0.23557404470081872
salvinorin-a,1.11 uM,0.3798379019394737,242.2,0.3514051178416292
saquinavir,1.11 uM,0.6805308481695731,388.0,0.5953353001323007
saracatinib,1.11 uM,0.79216597484994,392.0,0.6456140744093213
sarcosine,1.11 uM,0.1574706297050001,257.2,0.2331616542089581
sasapyrine,1.11 uM,0.2272499028475938,303.8,0.30441608862469094
saxagliptin,1.11 uM,0.8272485062649304,565.6,0.7924914033310501
sb-271046,1.11 uM,0.204866557799691,296.6,0.2855899840407816
sb-683698,1.11 uM,0.2669047830669273,204.8,0.2708725636427053
sb-705498,1.11 uM,0.2514746667633077,268.2,0.3008834991068649
sb-743921,1.11 uM,0.920356875995572,660.0,0.9029671730728
sb-756050,1.11 uM,0.087296890581679,254.6,0.17272311062046686
sb-939,1.11 uM,0.8857911289116276,619.6,0.8583081403103507
sc-12267,1.11 uM,0.2626594914938114,304.8,0.32781279034408156
scopolamine,1.11 uM,0.4462894511217508,380.6,0.4774903141741397
sdz-nkt-343,1.11 uM,0.4447712077496589,385.0,0.47942487214547275
secnidazole,1.11 uM,0.2587574792309915,311.4,0.32887254835847834
selamectin,1.11 uM,0.4773602399327071,325.2,0.4564784226780341
selegiline,1.11 uM,0.2493137916059878,209.0,0.26446497197844365
selumetinib,1.11 uM,0.6990886339987509,498.4,0.6838754303783237
semagacestat,1.11 uM,0.5440399750394006,361.2,0.5135835920462244
semaxanib,1.11 uM,0.5236210067125099,420.6,0.5437071302835594
senicapoc,1.11 uM,0.3239521076198567,247.8,0.3282561863087024
seocalcitol,1.11 uM,0.2547606175955051,264.6,0.300803531090429
sep-227900,1.11 uM,0.7465862659468234,526.4,0.7263062847871777
sertaconazole,1.11 uM,0.1625989276950065,341.2,0.27288848702056073
sertindole,1.11 uM,0.500559651353891,352.4,0.48659510218726254
sertraline,1.11 uM,0.4429583525545977,250.8,0.38615981464140386
setiptiline,1.11 uM,0.5446658762459735,431.6,0.5617300603089658
sgi-1776,1.11 uM,0.5300710924818939,391.0,0.5274451492337652
siguazodan,1.11 uM,0.1895339265795801,271.4,0.2627666626973407
sildenafil,1.11 uM,0.0212228537158325,344.6,0.09907894886413215
simeprevir,1.11 uM,0.2202869695367507,287.8,0.2917169489400558
simvastatin,1.11 uM,0.2952672172134156,227.2,0.30007764487580896
siramesine,1.11 uM,0.4019711700982398,245.8,0.3641751065099591
sirolimus,1.11 uM,0.7556628570435222,597.6,0.778558402260538
sitagliptin,1.11 uM,0.9381722646089944,664.6,0.9148361697752466
sk&f-10047-(+),1.11 uM,0.2515722165327793,256.6,0.2943618527460641
snx-2112,1.11 uM,0.9212767971401402,672.4,0.9118654957898786
sobetirome,1.11 uM,0.5241121239477726,275.0,0.43984566250715607
sodium-gualenate,1.11 uM,0.8578579174649317,541.4,0.7895664229578375
sodium-tanshinone-ii-a-sulfonate,1.11 uM,0.6401271524306889,416.4,0.5981503326919707
sofalcone,1.11 uM,0.1239421721648928,262.0,0.2087767154699457
sofosbuvir,1.11 uM,0.7955394647595949,647.8,0.8317124448799247
solifenacin-succinate,1.11 uM,0.3650108806948722,207.2,0.3186175138113917
sorafenib,1.11 uM,0.7983372442855974,555.2,0.7713292266442754
sorbinil,1.11 uM,0.4460392845237301,315.0,0.43427386686619707
sorbitol,1.11 uM,0.548761006181175,327.8,0.49138054776284845
sotalol,1.11 uM,0.4063419833388383,247.8,0.3676362797518092
sotrastaurin,1.11 uM,0.5553946300470338,223.2,0.40791511392665497
sparfloxacin,1.11 uM,0.6447631095100058,442.4,0.6187703758664991
spironolactone,1.11 uM,0.2172572263178089,254.2,0.2722680946094574
sr-2640,1.11 uM,0.249841465376823,345.2,0.3402432486508078
sr-33805,1.11 uM,0.452860059567344,279.0,0.4118186161932713
st-1859,1.11 uM,0.3439977714036846,322.6,0.38595072372962463
sta-5326,1.11 uM,0.7739887937617995,604.0,0.7921504428263416
stavudine,1.11 uM,0.7441814549244179,563.2,0.7500541326445874
su014813,1.11 uM,0.546143412075127,338.4,0.4980700075401424
sulbactam,1.11 uM,0.5484840124032646,337.0,0.49810259068338886
sulbutiamine,1.11 uM,0.3036650000217529,249.0,0.318580292378286
sulfadoxine,1.11 uM,0.3115956975886481,251.0,0.32400704295674093
sulfafurazole,1.11 uM,0.0145832598513877,240.4,0.06859878164603415
sulfasalazine,1.11 uM,0.131097977145947,209.6,0.1920505247063575
sulforaphane,1.11 uM,0.6986724419342714,346.2,0.5697996815055432
sulmazole,1.11 uM,0.1528278522633456,228.4,0.21645676740859215
sumatriptan,1.11 uM,0.1185124968852397,389.6,0.24895073442306695
sunitinib,1.11 uM,0.8450384592267963,665.4,0.8687633660944728
suprofen,1.11 uM,0.1140377085352579,228.6,0.18706141607532892
suvorexant,1.11 uM,0.2115016290278532,280.4,0.2821419909542193
swainsonine,1.11 uM,0.7596291152413417,537.6,0.7403759360279901
t-5224,1.11 uM,0.2398607497388862,242.4,0.27936227889259097
tacalcitol,1.11 uM,0.4290601344734926,373.4,0.4637331074184547
tacedinaline,1.11 uM,0.5439939908875806,413.4,0.5494196032604591
tacrine,1.11 uM,0.2314290628717127,263.4,0.286047856230807
tacrolimus,1.11 uM,0.1332029945080875,290.8,0.2280216368014224
tadalafil,1.11 uM,0.3310985856851843,338.6,0.3879216365773335
tafamidis-meglumine,1.11 uM,0.2772888754668327,247.8,0.3036957664803635
tagatose,1.11 uM,0.4757556286542129,388.6,0.4981558437791447
tak-285,1.11 uM,0.385034007967202,413.4,0.46222842038208173
tak-733,1.11 uM,0.822162335996528,590.0,0.8069128993671099
tak-875,1.11 uM,0.3670540764849953,372.0,0.4281129444722765
taladegib,1.11 uM,0.6631463887114326,562.8,0.7077886799927633
talazoparib,1.11 uM,0.8158905468274171,518.0,0.7531867895427719
talinolol,1.11 uM,0.1384134117857446,193.2,0.18945868192578252
talmapimod,1.11 uM,0.2818618247670966,229.2,0.294474233411197
talnetant,1.11 uM,0.2050679252353149,309.2,0.2917363029289582
taltirelin,1.11 uM,0.2872321699134098,245.0,0.3073416690186155
tamibarotene,1.11 uM,0.8098042661753126,505.0,0.7408965677149018
tamoxifen,1.11 uM,0.286500609258805,351.4,0.36760847660503043
tamsulosin,1.11 uM,0.2221163601707519,242.4,0.26883044157230424
tanaproget,1.11 uM,0.3869142985095388,419.2,0.46659479558683786
tandutinib,1.11 uM,0.571598532850192,299.2,0.47912431451916493
taranabant,1.11 uM,0.5314149154501895,531.8,0.6159038232646075
targinine,1.11 uM,0.1215981003047458,266.2,0.20844394511844516
tas-103,1.11 uM,0.9146480338607844,673.6,0.9093894371873648
taselisib,1.11 uM,0.8531729672927719,583.6,0.8175193643106575
tasisulam,1.11 uM,0.2422873530156974,262.0,0.29190254531244303
tasquinimod,1.11 uM,0.3319947539970188,338.0,0.3881019496085051
tazarotene,1.11 uM,0.5036532603955862,374.4,0.5031014957470938
tazobactam,1.11 uM,0.584952689277862,447.0,0.5924285725441651
tebipenem,1.11 uM,0.4831162783953725,371.2,0.4906272694254183
tecastemizole,1.11 uM,0.3926949794661488,250.2,0.3631559723011965
tedizolid,1.11 uM,0.5815248545483842,397.4,0.5569547801310046
tegobuvir,1.11 uM,0.21193567382853,289.0,0.28672979057049086
telatinib,1.11 uM,0.1736549052895081,307.4,0.26768086248791656
telbivudine,1.11 uM,0.3575493130447603,206.6,0.3148871920623256
telcagepant,1.11 uM,0.2229811875869786,246.0,0.2713460658362819
