cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
pasireotide,0.008,0.007,0.008,0.001,0.002,0.006,3
pazopanib,0.011,0.076,0.129,0.0,0.0,0.006,3
pazufloxacin,0.039,0.01,0.564,0.275,0.546,0.921,3
pd123319,0.034,0.003,0.001,0.361,0.014,0.006,3
pd153035,0.072,0.076,0.033,0.059,0.003,0.0,2
pelitinib,0.169,0.003,0.133,0.001,0.0,0.0,2
pemirolast,0.142,0.0,0.002,0.154,0.744,0.108,3
penfluridol,0.394,0.312,0.002,0.0,0.006,0.0,2
penicillin-v-potassium,0.071,0.449,0.006,0.002,0.29,0.056,2
pentamidine,0.224,0.039,0.001,0.271,0.001,0.0,3
pentoxifylline,0.382,0.16,0.178,0.009,0.001,0.0,3
perhexiline,0.004,0.376,0.182,0.0,0.01,0.0,3
pf-02545920,0.553,0.003,0.0,0.0,0.0,0.0,3
pf-03084014,0.0,0.001,0.002,0.066,0.0,0.0,2
pf-03758309,0.001,0.0,0.003,0.002,0.001,0.0,2
pf-03814735,0.0,0.0,0.0,0.0,0.0,0.0,3
pf-04136309,0.142,0.063,0.227,0.144,0.069,0.056,2
pf-04447943,0.097,0.024,0.067,0.076,0.013,0.466,2
pf-04457845,0.088,0.047,0.0,0.0,0.002,0.005,3
pf-04620110,0.087,0.011,0.764,0.434,0.09,0.067,3
pf-04691502,0.0,0.0,0.0,0.0,0.0,0.0,3
ph-797804,0.022,0.003,0.191,0.0,0.196,0.039,3
pha-848125,0.0,0.0,0.0,0.0,0.0,0.0,3
phenazone,0.076,0.003,0.001,0.004,0.148,0.002,3
phenformin,0.024,0.076,0.001,0.001,0.025,0.006,2
phensuximide,0.0,0.0,0.115,0.004,0.16,0.006,3
phentermine,0.768,0.231,0.237,0.102,0.008,0.132,3
phentolamine,0.623,0.011,0.204,0.437,0.01,0.006,3
phenylacetylglutamine,0.004,0.02,0.12,0.252,0.335,0.039,3
phenylbutazone,0.068,0.039,0.001,0.313,0.599,0.108,3
phenylbutyrate,0.307,0.104,0.026,0.0,0.474,0.167,3
phenylephrine,0.268,0.096,0.003,0.0,0.135,0.262,3
phenytoin,0.0,0.006,0.08,0.004,0.613,0.082,3
physostigmine,0.54,0.19,0.319,0.306,0.051,0.081,2
pibenzimol,0.082,0.03,0.276,0.004,0.001,0.0,3
piclamilast,0.146,0.113,0.146,0.036,0.481,0.035,2
picolinic-acid,0.026,0.006,0.017,0.015,0.612,0.137,4
picotamide,0.0,0.119,0.0,0.0,0.001,0.238,3
piketoprofen,0.072,0.0,0.495,0.0,0.016,0.009,3
pilaralisib,0.078,0.5,0.025,0.142,0.013,0.0,3
pilocarpine,0.976,0.046,0.738,0.019,0.497,0.059,3
pimavanserin,0.0,0.096,0.43,0.29,0.039,0.0,3
pimecrolimus,0.0,0.0,0.165,0.003,0.002,0.0,3
pimobendan,0.394,0.944,0.426,0.005,0.251,0.0,2
pimozide,0.002,0.0,0.001,0.003,0.0,0.0,4
pinacidil,0.691,0.605,0.204,0.181,0.139,0.339,2
pinaverium,0.0,0.166,0.001,0.135,0.001,0.009,3
pinitol,0.011,0.048,0.008,0.601,0.273,0.038,3
pioglitazone,0.009,0.022,0.001,0.0,0.001,0.0,3
piperidolate,0.018,0.087,0.024,0.32,0.125,0.006,3
pirenoxine,0.051,0.08,0.001,0.0,0.033,0.0,3
pirenzepine,0.0,0.003,0.957,0.392,0.009,0.421,3
pirfenidone,0.027,0.173,0.12,0.405,0.413,0.156,3
piribedil,0.0,0.02,0.107,0.0,0.001,0.389,3
piroxicam,0.129,0.168,0.006,0.432,0.325,0.014,2
pitavastatin,0.018,0.009,0.415,0.0,0.0,0.0,3
pki-179,0.002,0.003,0.008,0.001,0.0,0.0,2
podophyllotoxin,0.0,0.0,0.0,0.0,0.0,0.0,3
pomalidomide,0.0,0.0,0.197,0.0,0.012,0.242,3
pramipexole,0.35,0.979,0.811,0.562,0.244,0.046,3
pranlukast,0.022,0.259,0.041,0.879,0.299,0.038,3
pravastatin,0.112,0.002,0.852,0.004,0.126,0.378,3
prazosin,0.0,0.003,0.002,0.535,0.546,0.011,3
prednisone,0.294,0.076,0.069,0.0,0.001,0.071,3
preladenant,0.468,0.739,0.202,0.059,0.085,0.08,2
primaquine,0.004,0.005,0.029,0.027,0.093,0.0,3
primidone,0.025,0.003,0.358,0.137,0.01,0.61,3
pritelivir,0.0,0.023,0.001,0.0,0.126,0.339,3
probenecid,0.163,0.124,0.607,0.904,0.272,0.004,3
probucol,0.255,0.013,0.696,0.074,0.053,0.006,3
procainamide,0.925,0.045,0.662,0.503,0.435,0.195,2
prochlorperazine,0.428,0.293,0.499,0.649,0.006,0.001,2
progesterone,0.078,0.421,0.001,0.0,0.001,0.024,3
proglumide,0.082,0.312,0.611,0.182,0.015,0.653,3
proguanil,0.0,0.0,0.062,0.156,0.096,0.039,3
propafenone,0.006,0.71,0.202,0.238,0.028,0.012,2
propentofylline,0.144,0.004,0.028,0.247,0.018,0.592,3
propranolol,0.119,0.003,0.363,0.294,0.007,0.038,3
protirelin,0.4,0.025,0.58,0.086,0.037,0.424,2
protriptyline,0.941,0.505,0.202,0.585,0.607,0.008,2
prx-08066,0.047,0.332,0.0,0.0,0.0,0.0,3
psi-6130,0.083,0.0,0.0,0.0,0.024,0.0,3
pterostilbene,0.092,0.001,0.012,0.083,0.209,0.0,3
pyrazinamide,0.619,0.943,0.009,0.083,0.364,0.016,3
pyrazinoylguanidine,0.009,0.01,0.0,0.0,0.001,0.033,3
quercetin,0.082,0.0,0.402,0.103,0.877,0.001,3
quetiapine,0.21,0.003,0.001,0.0,0.102,0.0,3
quiflapon,0.002,0.002,0.657,0.003,0.058,0.008,2
quinapril,0.083,0.004,0.0,0.715,0.121,0.03,3
quinidine,0.0,0.031,0.043,0.911,0.113,0.0,6
quizartinib,0.267,0.003,0.001,0.0,0.0,0.001,3
r-428,0.002,0.08,0.162,0.027,0.004,0.0,2
r547,0.0,0.0,0.0,0.0,0.0,0.0,3
rabeprazole,0.016,0.082,0.224,0.061,0.126,0.006,3
racecadotril,0.0,0.003,0.034,0.003,0.48,0.123,3
raclopride,0.436,0.0,0.83,0.131,0.05,0.13,3
radezolid,0.04,0.0,0.001,0.0,0.0,0.0,3
raf265,0.009,0.001,0.0,0.0,0.0,0.0,3
raloxifene,0.0,0.518,0.016,0.0,0.001,0.0,3
raltegravir,0.0,0.013,0.013,0.003,0.008,0.006,4
ramatroban,0.001,0.283,0.001,0.105,0.001,0.023,3
ramelteon,0.022,0.863,0.009,0.171,0.364,0.225,3
ramipril,0.039,0.041,0.23,0.382,0.043,0.168,3
ranitidine,0.999,0.313,0.169,0.362,0.514,0.763,3
ranolazine,0.562,0.081,0.264,0.015,0.052,0.541,3
rasagiline,0.005,0.109,0.052,0.248,0.151,0.608,2
rebamipide,0.002,0.003,0.0,0.07,0.001,0.006,3
reboxetine,0.132,0.621,0.505,0.666,0.621,0.219,2
refametinib,0.087,0.002,0.003,0.002,0.0,0.0,2
regadenoson,0.758,0.608,0.169,0.459,0.798,0.411,2
regorafenib,0.005,0.002,0.034,0.0,0.0,0.0,3
relcovaptan,0.128,0.796,0.097,0.039,0.717,0.177,3
repaglinide,0.068,0.011,0.12,0.505,0.026,0.03,3
reparixin,0.023,0.414,0.014,0.615,0.045,0.026,2
resatorvid,0.0,0.0,0.0,0.0,0.0,0.023,3
reserpine,0.106,0.09,0.345,0.109,0.078,0.0,2
resiquimod,0.233,0.221,0.678,0.017,0.097,0.68,2
resminostat,0.411,0.431,0.0,0.0,0.0,0.0,3
resveratrol,0.082,0.082,0.055,0.144,0.008,0.0,2
retapamulin,0.481,0.007,0.008,0.002,0.001,0.0,3
retigabine,0.49,0.265,0.386,0.011,0.066,0.183,3
rg-7388,0.006,0.001,0.006,0.001,0.0,0.0,2
rg2833,0.01,0.003,0.001,0.0,0.0,0.0,3
rg4733,0.007,0.0,0.002,0.0,0.0,0.0,3
ribavirin,0.001,0.124,0.003,0.373,0.047,0.001,3
rifabutin,0.466,0.385,0.02,0.066,0.009,0.006,3
rifaximin,0.0,0.0,0.004,0.338,0.094,0.037,3
rilmenidine,0.064,0.416,0.012,0.06,0.005,0.014,2
rilpivirine,0.003,0.015,0.035,0.014,0.216,0.008,2
rimantadine,0.487,0.161,0.677,0.645,0.143,0.132,3
rimcazole,0.311,0.148,0.544,0.233,0.001,0.0,3
rimexolone,0.0,0.0,0.0,0.0,0.0,0.0,3
rimonabant,0.154,0.065,0.009,0.005,0.124,0.0,3
riociguat,0.605,0.046,0.047,0.659,0.013,0.018,3
ripasudil,0.083,0.132,0.004,0.0,0.001,0.0,3
risperidone,0.289,0.028,0.17,0.0,0.001,0.0,3
ritodrine,0.289,0.0,0.063,0.0,0.001,0.001,3
rivaroxaban,0.0,0.0,0.0,0.0,0.0,0.0,3
rizatriptan,0.669,0.004,0.002,0.003,0.0,0.0,2
ro-4987655,0.0,0.002,0.002,0.001,0.001,0.0,2
rociletinib,0.145,0.273,0.021,0.0,0.0,0.0,3
rocuronium,0.015,0.144,0.546,0.62,0.221,0.082,3
roflumilast,0.0,0.0,0.0,0.001,0.004,0.006,4
rolipram,0.092,0.913,0.004,0.739,0.001,0.05,3
romidepsin,0.0,0.0,0.0,0.0,0.0,0.0,3
ropinirole,0.382,0.248,0.281,0.001,0.349,0.066,3
roquinimex,0.0,0.0,0.0,0.001,0.0,0.006,4
roscovitine,0.855,0.0,0.572,0.045,0.235,0.0,3
rosiglitazone,0.0,0.0,0.0,0.0,0.001,0.0,3
rosuvastatin,0.944,0.776,0.627,0.022,0.9,0.015,3
rotigotine,0.332,0.001,0.12,0.018,0.831,0.258,3
rottlerin,0.0,0.006,0.001,0.003,0.0,0.0,4
rotundine,0.0,0.0,0.0,0.0,0.124,0.198,3
roxithromycin,0.0,0.006,0.0,0.003,0.306,0.0,3
rs-127445,0.079,0.051,0.802,0.243,0.295,0.015,2
ru-58841,0.01,0.769,0.437,0.004,0.222,0.179,3
rucinol,0.327,0.136,0.276,0.055,0.294,0.01,2
rupatadine,0.034,0.215,0.372,0.003,0.001,0.0,3
rutin,0.004,0.002,0.006,0.004,0.763,0.373,2
s18986,0.351,0.446,0.363,0.29,0.382,0.894,3
safinamide,0.232,0.063,0.038,0.22,0.006,0.439,2
salvinorin-a,0.0,0.054,0.0,0.522,0.179,0.183,3
saquinavir,0.197,0.072,0.021,0.261,0.0,0.0,3
saracatinib,0.0,0.003,0.0,0.0,0.0,0.0,3
sarcosine,0.025,0.421,0.434,0.118,0.03,0.009,3
sasapyrine,0.721,0.015,0.085,0.05,0.027,0.018,3
saxagliptin,0.045,0.193,0.0,0.0,0.312,0.535,3
sb-683698,0.669,0.003,0.004,0.0,0.002,0.0,3
sb-705498,0.518,0.221,0.04,0.021,0.003,0.0,2
sb-743921,0.0,0.0,0.0,0.0,0.0,0.0,3
sb-756050,0.362,0.95,0.004,0.138,0.151,0.006,3
sb-939,0.0,0.0,0.0,0.0,0.0,0.0,3
sc-12267,0.527,0.1,0.001,0.004,0.001,0.0,3
scopolamine,0.292,0.026,0.163,0.003,0.383,0.02,3
sdz-nkt-343,0.005,0.002,0.371,0.593,0.023,0.005,2
secnidazole,0.591,0.14,0.334,0.004,0.81,0.702,3
selamectin,0.243,0.993,0.0,0.0,0.0,0.0,3
selegiline,0.991,0.193,0.713,0.024,0.716,0.472,2
selumetinib,0.0,0.0,0.0,0.0,0.0,0.0,3
semagacestat,0.051,0.013,0.013,0.003,0.005,0.0,3
semaxanib,0.0,0.028,0.0,0.0,0.001,0.019,3
senicapoc,0.415,0.036,0.505,0.0,0.419,0.069,3
seocalcitol,0.004,0.006,0.003,0.01,0.001,0.001,3
sep-227900,0.0,0.001,0.0,0.0,0.012,0.014,3
sertaconazole,0.068,0.611,0.012,0.037,0.123,0.014,2
sertindole,0.0,0.024,0.0,0.398,0.001,0.0,3
sertraline,0.351,0.015,0.603,0.1,0.001,0.0,3
setiptiline,0.0,0.0,0.0,0.191,0.029,0.018,3
sgi-1776,0.117,0.001,0.208,0.037,0.001,0.001,3
siguazodan,0.006,0.754,0.45,0.403,0.14,0.047,3
sildenafil,0.374,0.08,0.101,0.491,0.005,0.508,2
simeprevir,0.0,0.003,0.001,0.0,0.0,0.0,3
simvastatin,0.027,0.058,0.178,0.0,0.001,0.0,3
sirolimus,0.023,0.0,0.001,0.001,0.003,0.0,2
sk&f-10047-(+),0.015,0.219,0.088,0.334,0.831,0.087,3
snx-2112,0.167,0.0,0.0,0.0,0.0,0.0,3
sobetirome,0.001,0.192,0.267,0.983,0.127,0.025,3
sodium-gualenate,0.001,0.905,0.0,0.0,0.107,0.014,3
sodium-tanshinone-ii-a-sulfonate,0.643,0.001,0.09,0.704,0.362,0.182,3
sofalcone,0.349,0.0,0.025,0.027,0.547,0.001,3
sofosbuvir,0.79,0.124,0.194,0.0,0.0,0.011,3
solifenacin-succinate,0.088,0.076,0.182,0.0,0.303,0.0,3
sorbinil,0.548,0.307,0.756,0.245,0.619,0.13,2
sorbitol,0.102,0.001,0.557,0.044,0.008,0.004,3
sotalol,0.0,0.797,0.295,0.202,0.681,0.191,3
sotrastaurin,0.26,0.082,0.19,0.003,0.0,0.0,3
sparfloxacin,0.067,0.0,0.541,0.826,0.124,0.002,3
spironolactone,0.382,0.198,0.276,0.232,0.012,0.002,3
sr-2640,0.314,0.003,0.008,0.003,0.027,0.0,3
sr-33805,0.858,0.52,0.1,0.002,0.001,0.0,2
sta-5326,0.0,0.0,0.001,0.001,0.0,0.0,2
stavudine,0.0,0.235,0.185,0.094,0.352,0.0,3
su014813,0.129,0.8,0.363,0.769,0.0,0.0,2
sulbactam,0.191,0.007,0.002,0.027,0.139,0.129,3
sulbutiamine,0.033,0.24,0.656,0.367,0.038,0.006,3
sulfafurazole,0.282,0.18,0.199,0.373,0.92,0.153,3
sulfasalazine,0.717,0.953,0.403,0.535,0.512,0.527,2
sulforaphane,0.362,0.011,0.028,0.005,0.003,0.0,2
sumatriptan,0.002,0.036,0.008,0.298,0.6,0.052,3
sunitinib,0.0,0.0,0.0,0.0,0.0,0.0,3
suprofen,0.274,0.1,0.339,0.115,0.026,0.482,3
suvorexant,0.689,0.16,0.32,0.358,0.008,0.017,3
swainsonine,0.0,0.0,0.0,0.0,0.0,0.0,3
t-5224,0.187,0.587,0.194,0.276,0.86,0.016,3
tacalcitol,0.0,0.142,0.0,0.0,0.036,0.0,3
tacedinaline,0.362,0.032,0.005,0.002,0.087,0.0,2
tacrine,0.072,0.302,0.014,0.003,0.004,0.009,3
tacrolimus,0.028,0.519,0.011,0.005,0.003,0.0,2
tadalafil,0.068,0.24,0.248,0.202,0.081,0.241,3
tafamidis-meglumine,0.08,0.906,0.026,0.772,0.66,0.002,3
tagatose,0.32,0.095,0.247,0.005,0.669,0.199,2
tak-285,0.091,0.0,0.0,0.0,0.001,0.0,3
tak-733,0.0,0.0,0.0,0.0,0.0,0.0,3
tak-875,0.216,0.331,0.044,0.105,0.502,0.0,3
taladegib,0.021,0.011,0.002,0.003,0.023,0.122,2
talazoparib,0.003,0.002,0.006,0.005,0.0,0.0,2
talinolol,0.035,0.92,0.131,0.302,0.207,0.628,3
talmapimod,0.054,0.171,0.058,0.0,0.001,0.0,3
talnetant,0.854,0.078,0.021,0.085,0.034,0.001,3
taltirelin,0.0,0.028,0.134,0.968,0.013,0.528,3
tamibarotene,0.0,0.0,0.0,0.0,0.0,0.001,3
tamoxifen,0.018,0.015,0.181,0.296,0.007,0.0,2
tamsulosin,0.774,0.98,0.58,0.163,0.039,0.169,2
tanaproget,0.345,0.193,0.001,0.003,0.001,0.0,3
taranabant,0.0,0.0,0.0,0.0,0.001,0.0,3
targinine,0.0,0.003,0.228,0.498,0.034,0.011,3
tas-103,0.0,0.0,0.0,0.0,0.0,0.0,3
taselisib,0.0,0.0,0.0,0.0,0.0,0.0,3
tasisulam,0.669,0.776,0.77,0.802,0.271,0.016,2
tasquinimod,0.025,0.231,0.021,0.777,0.001,0.052,3
tazobactam,0.083,0.0,0.01,0.0,0.157,0.001,3
tebipenem,0.366,0.351,0.148,0.092,0.123,0.208,2
tecastemizole,0.86,0.068,0.006,0.019,0.24,0.002,3
tedizolid,0.007,0.002,0.0,0.0,0.0,0.0,3
tegobuvir,0.396,0.08,0.072,0.414,0.001,0.0,3
telatinib,0.797,0.03,0.142,0.51,0.436,0.03,2
telbivudine,0.006,0.703,0.008,0.511,0.465,0.025,3
telcagepant,0.159,0.302,0.222,0.025,0.095,0.05,3
telmesteine,0.107,0.081,0.036,0.451,0.309,0.006,3
telmisartan,0.61,0.024,0.469,0.076,0.004,0.0,2
telotristat,0.406,0.337,0.627,0.231,0.007,0.074,2
temazepam,0.083,0.478,0.013,0.299,0.201,0.244,3
temozolomide,0.203,0.127,0.638,0.025,0.691,0.029,3
temsirolimus,0.0,0.0,0.0,0.0,0.001,0.001,3
teneligliptin,0.042,0.13,0.006,0.0,0.001,0.01,3
tenidap,0.305,0.032,0.121,0.111,0.006,0.116,2
terbinafine,0.073,0.001,0.935,0.085,0.043,0.194,3
teroxirone,0.375,0.015,0.051,0.001,0.0,0.0,2
tesaglitazar,0.019,0.224,0.008,0.101,0.04,0.045,2
testosterone,0.0,0.0,0.001,0.0,0.0,0.001,3
tetrabenazine,0.214,0.034,0.606,0.05,0.046,0.285,2
tetracaine,0.833,0.97,0.207,0.001,0.001,0.0,3
tetrahydrouridine,0.022,0.298,0.116,0.115,0.056,0.03,2
tetrindole,0.053,0.01,0.025,0.003,0.003,0.0,2
tg-100801,0.39,0.069,0.361,0.018,0.105,0.001,2
thalidomide,0.767,0.006,0.36,0.102,0.024,0.632,2
theobromine,0.0,0.312,0.0,0.0,0.329,0.001,3
theophylline,0.0,0.005,0.475,0.136,0.76,0.431,3
thiocolchicoside,0.414,0.0,0.217,0.036,0.208,0.009,3
thioctic-acid,0.062,0.003,0.001,0.004,0.001,0.001,3
thioguanine,0.0,0.0,0.0,0.0,0.0,0.0,3
thiomersal,0.051,0.001,0.0,0.0,0.0,0.0,3
thioridazine,0.597,0.059,0.311,0.136,0.023,0.0,2
thiothixene,0.001,0.005,0.025,0.0,0.0,0.0,3
tiagabine,0.076,0.0,0.564,0.001,0.007,0.001,3
tiapride,0.0,0.616,0.021,0.648,0.174,0.016,3
tic10,0.243,0.809,0.531,0.441,0.013,0.009,3
ticagrelor,0.023,0.06,0.212,0.005,0.807,0.0,2
ticlopidine,0.325,0.466,0.457,0.232,0.029,0.006,3
tiludronate,0.009,0.409,0.026,0.504,0.394,0.114,3
timolol,0.033,0.003,0.028,0.022,0.001,0.124,3
timonacic,0.0,0.089,0.591,0.409,0.042,0.541,3
tioconazole,0.004,0.005,0.004,0.118,0.016,0.006,3
tioguanine,0.189,0.326,0.006,0.001,0.0,0.0,2
tipiracil,0.0,0.003,0.0,0.0,0.001,0.149,3
tirasemtiv,0.021,0.902,0.361,0.252,0.207,0.009,3
tirofiban,0.441,0.945,0.556,0.615,0.4,0.945,2
tivantinib,0.0,0.022,0.24,0.0,0.0,0.0,3
tivozanib,0.341,0.522,0.0,0.0,0.0,0.0,3
tizanidine,0.69,0.385,0.014,0.549,0.056,0.611,3
tobramycin,0.899,0.336,0.457,0.713,0.487,0.442,3
tofacitinib,0.004,0.024,0.309,0.274,0.007,0.046,2
tolazamide,0.068,0.313,0.289,0.699,0.002,0.282,3
tolbutamide,0.0,0.0,0.026,0.671,0.259,0.019,3
tolcapone,0.056,0.038,0.463,0.004,0.086,0.0,3
tolfenamic-acid,0.0,0.079,0.469,0.0,0.309,0.0,3
tolnaftate,0.144,0.418,0.002,0.003,0.008,0.012,2
tolperisone,0.169,0.596,0.672,0.34,0.779,0.262,2
tolvaptan,0.219,0.003,0.0,0.0,0.002,0.0,3
topiramate,0.755,0.452,0.064,0.634,0.205,0.218,2
torasemide,0.006,0.003,0.009,0.692,0.008,0.042,3
torcetrapib,0.186,0.233,0.003,0.0,0.0,0.009,3
torcitabine,0.435,0.409,0.012,0.011,0.463,0.046,3
tosedostat,0.0,0.0,0.0,0.0,0.0,0.0,3
tozasertib,0.07,0.0,0.0,0.0,0.0,0.0,3
tracazolate,0.0,0.001,0.034,0.219,0.038,0.278,3
tramiprosate,0.001,0.845,0.073,0.392,0.018,0.167,3
tranilast,0.0,0.0,0.003,0.003,0.001,0.0,3
trapidil,0.0,0.002,0.123,0.004,0.097,0.312,3
travoprost,0.243,0.1,0.118,0.047,0.011,0.0,3
trazodone,0.338,0.053,0.156,0.269,0.121,0.015,3
trehalose,0.05,0.0,0.0,0.0,0.124,0.108,3
triamcinolone,0.911,0.011,0.007,0.004,0.007,0.024,2
triamcinolone-acetonide,0.0,0.0,0.0,0.0,0.001,0.0,3
triamterene,0.031,0.082,0.0,0.037,0.008,0.0,3
triclabendazole,0.047,0.045,0.106,0.034,0.004,0.008,2
triclosan,0.0,0.0,0.528,0.027,0.001,0.0,3
triflupromazine,0.0,0.003,0.001,0.236,0.643,0.0,3
trifluridine,0.0,0.0,0.0,0.0,0.0,0.0,3
trilostane,0.001,0.061,0.001,0.045,0.013,0.0,3
trimebutine,0.0,0.003,0.001,0.373,0.273,0.006,3
trimetazidine,0.186,0.024,0.942,0.145,0.605,0.108,3
trimethoprim,0.559,0.129,0.509,0.052,0.007,0.029,2
trimipramine,0.0,0.0,0.08,0.02,0.309,0.006,3
triptorelin,0.214,0.504,0.044,0.324,0.357,0.871,2
troglitazone,0.027,0.053,0.001,0.0,0.001,0.0,3
trovafloxacin,0.141,0.142,0.021,0.332,0.001,0.0,3
tyrphostin-1,0.468,0.178,0.918,0.998,0.026,0.011,3
uk-383367,0.359,0.508,0.044,0.256,0.202,0.006,3
ulipristal,0.077,0.268,0.006,0.08,0.24,0.015,2
umeclidinium,0.003,0.269,0.014,0.063,0.144,0.347,2
urapidil,0.0,0.693,0.114,0.011,0.013,0.075,3
ursodeoxycholyltaurine,0.113,0.837,0.27,0.967,0.2,0.848,3
ursodiol,0.524,0.007,0.51,0.004,0.339,0.052,3
ursolic-acid,0.447,0.003,0.009,0.005,0.047,0.048,2
valdecoxib,0.991,0.001,0.001,0.405,0.093,0.006,3
valproic-acid,0.747,0.282,0.268,0.134,0.815,0.543,2
valrubicin,0.0,0.0,0.0,0.0,0.0,0.0,3
valsartan,0.438,0.425,0.191,0.24,0.057,0.009,3
vandetanib,0.027,0.001,0.0,0.0,0.0,0.0,3
vanoxerine,0.0,0.384,0.62,0.071,0.081,0.0,3
vardenafil,0.0,0.024,0.004,0.007,0.037,0.0,3
varenicline,0.023,0.245,0.692,0.302,0.312,0.006,3
varespladib,0.485,0.067,0.229,0.301,0.505,0.378,2
veliparib,0.001,0.015,0.0,0.036,0.026,0.001,3
vemurafenib,0.113,0.003,0.001,0.0,0.0,0.0,3
venlafaxine,0.792,0.619,0.213,0.142,0.119,0.016,3
verapamil,0.194,0.219,0.065,0.0,0.01,0.0,3
vgx-1027,0.023,0.001,0.0,0.003,0.026,0.003,3
vicriviroc,0.454,0.154,0.013,0.162,0.002,0.001,3
vidarabine,0.0,0.001,0.0,0.0,0.009,0.0,3
vilazodone,0.005,0.001,0.046,0.002,0.001,0.0,3
vinpocetine,0.567,0.618,0.038,0.299,0.012,0.029,3
vismodegib,0.138,0.504,0.003,0.171,0.246,0.041,3
voglibose,0.054,0.016,0.099,0.586,0.023,0.0,3
volasertib,0.0,0.0,0.0,0.0,0.0,0.0,3
voreloxin,0.415,0.056,0.041,0.0,0.019,0.0,3
voriconazole,0.659,0.368,0.004,0.673,0.013,0.052,3
vortioxetine,0.273,0.061,0.217,0.166,0.001,0.0,3
voxtalisib,0.286,0.011,0.001,0.0,0.0,0.0,3
vt-464,0.757,0.349,0.72,0.118,0.026,0.006,3
vtp-27999,0.527,0.112,0.026,0.112,0.275,0.049,3
vx-222,0.128,0.094,0.161,0.363,0.166,0.006,3
vx-661,0.005,0.71,0.741,0.219,0.042,0.008,2
vx-765,0.053,0.009,0.252,0.01,0.026,0.225,3
vx-809,0.509,0.757,0.143,0.62,0.168,0.006,2
xaliproden,0.334,0.108,0.431,0.778,0.672,0.702,2
xbd173,0.255,0.042,0.003,0.0,0.03,0.011,3
xl888,0.0,0.0,0.0,0.0,0.001,0.207,3
yohimbine,0.468,0.534,0.578,0.269,0.557,0.033,2
z160,0.066,0.129,0.013,0.0,0.027,0.0,3
zafirlukast,0.082,0.422,0.276,0.392,0.962,0.031,2
zalcitabine,0.509,0.003,0.029,0.341,0.013,0.001,3
zaldaride,0.359,0.746,0.001,0.015,0.259,0.0,3
zaleplon,0.238,0.198,0.009,0.034,0.159,0.02,3
zaprinast,0.068,0.107,0.052,0.414,0.49,0.109,2
zardaverine,0.305,0.66,0.182,0.572,0.368,0.685,2
zd-7114,0.055,0.076,0.14,0.023,0.124,0.107,2
zidovudine,0.0,0.029,0.001,0.0,0.001,0.0,3
ziprasidone,0.363,0.296,0.009,0.026,0.006,0.008,2
zk-200775,0.002,0.023,0.011,0.494,0.369,0.01,2
zk811752,0.038,0.037,0.157,0.001,0.008,0.005,2
zofenopril-calcium,0.0,0.017,0.01,0.807,0.405,0.043,2
zolpidem,0.509,0.224,0.061,0.02,0.001,0.0,2
zonisamide,0.273,0.64,0.418,0.505,0.586,0.083,2
zosuquidar,0.428,0.316,0.141,0.137,0.01,0.0,3
